string2 0,string 1,string 2,string 3
"m200_010_010","char_PUBLIC_SECURITY_PERSONNEL_A","Aaaaagh!","m200_010_010"
"m200_010_020","char_PUBLIC_SECURITY_PERSONNEL_B","Aaaaaaagh!","m200_010_020"
"m200_010_030","char_PUBLIC_SECURITY_PERSONNEL_C","Eeeeek!","m200_010_030"
"m200_010_040","char_KUWAGAMON","Gyaaaaagh!","m200_010_040"
"m200_010_050","char_KUWAGAMON","Gyaaaaaaagh!","m200_010_050"
"m200_010_060","char_KUWAGAMON","Graaaaaaaaagh!","m200_010_060"
"m200_010_070","char_MUGENDRAMON","GRAAAAAAAGH!","m200_010_070"
"m200_010_080","char_SKULLGREYMON","Gwaaaaagh!","m200_010_080"
"m200_010_090","char_KUWAGAMON","Gyaaaaagh!","m200_010_090"
"m200_010_100","char_MUGENDRAMON","HROOOOOARGH!","m200_010_100"
"m200_010_110","char_MUGENDRAMON","GRAAAAAAARGH!","m200_010_110"
"m200_010_120","char_SKULLGREYMON","Gaaaaagh...!","m200_010_120"
"m200_010_130","char_SKULLGREYMON","Gaaaaaaaaagh!","m200_010_130"
"m200_011_010","char_INORI","Eeeeek!","m200_011_010"
"m200_011_015","char_PEGASMON","Ngh...!","m200_011_015"
"m200_011_020","char_PEGASMON","Just as I thought, this is too many at once! I can't hold this much weight,
I'll have to make an emergency landing there!","m200_011_020"
"m200_020_010","char_PEGASMON","I'm from Birdramon Transport Service. These strange
gates suddenly appeared all across the Digital World.",""
"m200_020_011","char_PEGASMON","I got sucked into one of them and wound up here. I'll try getting
in touch with my comrades for now. You be careful, too.",""
"m200_020_020","char_INORI","Aegiomon... You look...",""
"m200_020_030","char_AEGIOCHUSMON","I think I can feel it inside me—a special power...",""
"m200_020_032","char_AEGIOCHUSMON","Now I'm... Aegiochusmon.",""
"m200_020_034","char_AEGIOCHUSMON","My wish to keep you safe... has filled me with strength.",""
"m200_020_036","char_PLAYER_M","It's the power of the Great Guardian.{next}",""
"m200_020_038","char_AEGIOCHUSMON","Yeah, no doubt!",""
"m200_020_040","char_AEGIOCHUSMON","I may have changed, but I'm still me.",""
"m200_020_050","char_AEGIOCHUSMON","I'm the same Aegiomon you rescued.",""
"m200_020_055","char_AEGIOCHUSMON","That means you can keep calling me ""Aegiomon"" like before.",""
"m200_020_060","char_INORI","...That's right!",""
"m200_020_070","char_AEGIOCHUSMON","It's the treasure from Junomon's throne!",""
"m200_020_080","char_INORI","It fell toward Nishi-Shinjuku. If the Titans get their hands
on it, we're in big trouble!",""
"m200_020_090","char_AEGIOCHUSMON","Junomon said we need to keep it safe from the Titans.",""
"m200_020_100","char_OPERATOR_M","Well! It seems you made it back to the human world.
But you brought those hostile ""Titans"" with you.",""
"m200_020_120","char_OPERATOR_M","What I don't understand is why there isn't any record
of this incident...",""
"m200_020_130","char_OPERATOR_M","Make no mistake. This is an anomalous phenomenon.",""
"m200_020_140","char_OPERATOR_M","But... this is precisely why our organization exists. For the 
honor of ADAMAS, you must nip this in the bud!",""
"m200_030_010","char_TOUDO","Give me the latest information on the enemy's movements.","m200_030_010"
"m200_030_020","char_PUBLIC_SECURITY_PERSONNEL","They're approaching our location, and faster than expected!","m200_030_020"
"m200_030_030","char_SUMERAGI","No whining! We've been training to deal with situations like this!","m200_030_030"
"m200_030_040","char_SUMERAGI","Get into position!","m200_030_040"
"m200_030_060","char_INORI","Um, excuse us.","m200_030_060"
"m200_030_070","char_SUMERAGI","You three!","m200_030_070"
"m200_030_080","char_SUMERAGI","What are you doing here?! You can't be here right now!
Evacuate immediately!","m200_030_080"
"m200_030_090","char_TOUDO","This area is about to be closed off. Follow directions and get
yourselves to safety.","m200_030_090"
"m200_030_100","char_INORI","Closed off?! We can't stay in Shinjuku anymore?","m200_030_100"
"m200_030_110","char_SUMERAGI","Any area within a five-kilometer radius from the government building will be
closed off temporarily with an electromagnetic net. Present area included.","m200_030_110"
"m200_030_120","char_SUMERAGI","Now, please take evacuation measures at once.","m200_030_120"
"m200_030_130","char_AEGIOCHUSMON","No! We can't leave yet!","m200_030_130"
"m200_030_131","char_PLAYER_M","This is no time to evacuate!{next}",""
"m200_030_140","char_TOUDO","What do you mean by that?","m200_030_140"
"m200_030_150","char_INORI","I'm sorry... but we don't have time to explain!","m200_030_150"
"m200_030_160","char_INORI","Let's go. Aegiomon, {player}!","m200_030_160"
