string2 0,string 1,string 2,string 3
"f_d0401_0020_0010","char_PALMON","We can go across from here. Remember that pink flower!",""
"f_d0401_0020_0020","char_PALMON","Okay. Ready? Now, jump with all your might!",""
"f_d0401_0030_0010","char_PALMON","Huh... I knew it.",""
"f_d0401_0030_0020","char_PALMON","This forest is meant to be confusing. It helps to defend
the village from enemies.",""
"f_d0401_0030_0030","char_PALMON","To tell you the truth...",""
"f_d0401_0030_0040","char_PALMON","...I ended up getting lost, myself! I don't know the way back!",""
"f_d0401_0030_0050","char_PALMON","Do you think you could help me find the way back to the
village...?",""
"f_d0401_0040_0010","char_HAWKMON","Well, well. Palmon, the dunderhead! I thought you were on
patrol duty?",""
"f_d0401_0040_0020","char_PALMON","These people just helped me with a Titan attack!",""
"f_d0401_0040_0030","char_PALMON","We have to warn the village about the Titans!",""
"f_d0401_0040_0040","char_HAWKMON","Hey, wait a moment. Can you prove that you are not a
bunch of Titans yourselves?",""
"f_d0401_0040_0050","char_FLORAMON","We've received word that the Titans are nearly on our doorstep.",""
"f_d0401_0040_0060","char_FLORAMON","Lord Bacchusmon made it very clear we shouldn't let
anyone through!",""
"f_d0401_0040_0070","char_HAWKMON","This is to help bring peace to the forest!",""
"f_d0401_0040_0080","char_HAWKMON","We set a few traps so no one can get to the village easily.",""
"f_d0401_0040_0090","char_PALMON","Oh, no! My ivy is tangled around the tree.",""
"f_d0401_0040_0100","char_PALMON","I can't use my vines with it like that. I've got to do something.",""
"f_d0401_0050_0010","char_PALMON","You did it! We can go across now!",""
"f_d0401_0050_0020","char_PALMON","We can keep going despite Hawkmon and Floramon's 
interference!",""
"f_d0401_0060_0010","char_SUNFLOWMON","Oh, hello! Do you want to ride Locomon?",""
"f_d0401_0060_0020","char_PLAYER_M","Yes, please!",""
"f_d0401_0060_0021","char_PLAYER_M","{end}Not right now.",""
"f_d0401_0060_0030","char_SUNFLOWMON","Oh. Not getting on? All right...",""
"f_d0401_0070_0010","char_PALMON","Hurry to the Guardian Palace! They say the Titans are
storming Junomon's temple in numbers!",""
"f_d0401_0080_0010","char_LOTOSMON","What are you doing here? Wait. That face...",""
"f_d0401_0080_0020","char_LOTOSMON","Have we met before? You do not look like a Titan, I must say...",""
"f_d0401_0080_0030","char_LOTOSMON","I do not mind you joining us. But let me warn you. We are
quite tough. I wonder if you can keep up...",""
"f_d0401_0090_0010","char_HERCULESKABUTERIMON","I'm HerculesKabuterimon, one who stands for the peace of
this forest!",""
"f_d0401_0090_0020","char_HERCULESKABUTERIMON","A troop of fearsome Titans are heading for this forest as we speak.",""
"f_d0401_0090_0030","char_HERCULESKABUTERIMON","If you're joining our forces, you have our welcome. Otherwise...
turn around and leave!",""
"f_d0401_0100_0010","char_GARUDAMON","The Titans are so strong... They turned this forest into a
horrible place. I can barely stand to look at it...",""
"f_d0401_0100_0020","char_GARUDAMON","The village wasn't doing enough, so we've gathered together
to change that.",""
"f_d0401_0100_0030","char_GARUDAMON","But it seems the village is actually trying to improve.
That's good to know.",""
"f_d0401_0110_0010","char_HOLSMON","Hey! You're in the presence of Lady Lotosmon! How impudent! 
Back off!",""
"f_d0401_0120_0010","char_TANEMON","Phew, I finally got away... I'm exhausted...",""
"f_d0401_0130_0010","char_WOODMON","Those Digimon up ahead probably ain't such bad guys, but
they sure are scary...",""
"f_d0401_0140_0010","char_MEGAGROWLMON","Are there not any more worthy adversaries around? I am
getting tired of the ones here.",""
"f_d0401_0140_0020","char_MEGAGROWLMON","I suppose it is time to go elsewhere and find someone
stronger... and more interesting.",""
"f_d0401_0150_0010","char_LOTOSMON","Well! Welcome to our hideout. Thank you for what you did for
the village.",""
"f_d0401_0150_0020","char_LOTOSMON","If it were not for you, all of us would have been in danger.",""
"f_d0401_0150_0030","char_LOTOSMON","We shall keep trying to fix this forest in our own way...",""
"f_d0401_0150_0040","char_LOTOSMON","...but perhaps we can start working with the village from
now on as well—working to trounce the Titans, of course!",""
"f_d0401_0160_0010","char_PALMON","Okey-dokey! I'll help!",""
"f_d0401_9000_0010","char_SILPHYMON","Card battles help you gain the experience and wisdom
necessary for combat. How about a match?",""
"f_d0401_9000_0020","","[Challenge to a card battle.]",""
"f_d0401_9000_0021","","{end}Now is not the time.",""
"f_d0401_9000_0030","char_SILPHYMON","Experience and wisdom will surely be useful in the coming
battles. Call on me again if you change your mind!",""
"f_d0401_9000_0040","char_SILPHYMON","You thoroughly defeated me! I see you're quite clever.",""
"f_d0401_9000_0050","char_SILPHYMON","Looks like I win. But you did have some great moves.",""
"f_d0401_0500_0010","char_SUNFLOWMON","The Guardian Palace's barrier shouldn't have broken so easily...
Maybe it was 'cause the power of the Current was disturbed.",""
"f_d0401_0500_0020","char_SUNFLOWMON","Was targeting the Current in different places all part of their plan...?
I heard they're after the treasure in Lady Junomon's care.",""
"f_d0401_0500_0030","char_SUNFLOWMON","It's called ""the Relic of Iliad."" I heard it's an artifact
from a hero of lore.",""
"f_d0401_0500_0040","char_SUNFLOWMON","In any case, this is urgent. I'll send Locomon over 
immediately! Are you ready to board?",""
"f_d0402_0020_0010","char_PALMON","The boss said not to let anyone who doesn't have
any money ride, so no way!",""
"f_d0402_0030_0010","char_GEKOMON","Thank you very much, glurp!
This place has gotten pretty dangerous nowadays, glurp.",""
"f_d0402_0040_0010","char_MUCHOMON","Thanks for saving me!",""
"f_d0402_0050_0010","char_PYOCOMON","*sniff* That was so scary...!",""
"f_d0402_0060_0010","char_GEKOMON","You saved my life, glurp!
But I never expected Lotosmon to show up, glurp!",""
"f_d0402_0070_0010","char_MUCHOMON","Wow, Lotosmon! Quite the shock! But thank you!",""
"f_d0402_0080_0010","char_PYOCOMON","Thank you... for saving me. But Lotosmon is... kind of scary...",""
"f_d0402_0090_0010","char_PALMON","Yay! A first-time guest!",""
"f_d0402_0090_0020","char_PALMON","Don't worry. Just leave everything to the Palmon Ride
Company! Your first time is free! Ready for a ride?!",""
"f_d0402_0100_0010","char_AEGIOMON","Looks like they're getting attacked by some Titans...
We've gotta go help!","f_d0402_0100_0010"
"f_d0402_0100_0020","char_GRIFFOMON","It's you! I knew it! Do you remember me? I used to be
Hawkmon. Thanks for saving me, man!","f_d0402_0100_0020"
"f_d0402_0100_0030","char_GRIFFOMON","I've got bad news! The Titans are attacking the village!","f_d0402_0100_0030"
"f_d0402_0100_0040","char_GRIFFOMON","It's real bad out there! Will you come to the village with me?","f_d0402_0100_0040"
"f_d0402_0110_0010","char_GRIFFOMON","That's the long way around! It's much quicker to go from
the east!","f_d0402_0110_0010"
