string2 0,string 1,string 2,string 3
"f_h0601_0010_0010","char_LOTOSMON","Thank goodness you are awake! This is the World of Dreams.
It seems that someone has led you astray.","f_h0601_0010_0010"
"f_h0601_0010_0020","char_LOTOSMON","The culprit is hiding here somewhere! You must find them!","f_h0601_0010_0020"
"f_h0601_0010_0030","char_LOTOSMON","It looks like you're back where you started from. It will
not let its prey escape so easily...","f_h0601_0010_0030"
"f_h0601_0010_0040","char_LOTOSMON","Around and around the same place over and over again...
What a nightmare...","f_h0601_0010_0040"
"f_h0601_0010_0050","char_LOTOSMON","No such thing as common sense here... But something's amiss!
I'm sure you can feel it... Don't miss it.","f_h0601_0010_0050"
"f_h0601_0010_0060","char_LOTOSMON","Are you out of ideas...? Well, well...","f_h0601_0010_0060"
"f_h0601_0010_0070","char_LOTOSMON","Try thinking outside the box!","f_h0601_0010_0070"
"f_h0601_0070_0010","char_BACCHUSMON","Ah, it's you! Hah! How'd you get caught in this weird old place?",""
"f_h0601_0070_0020","char_BACCHUSMON","But now's not the time to be getting all sappy.
We can talk once we've gotten ourselves out of here!",""
"f_h0601_0040_0010","char_LOTOSMON","The culprit's abilities seem similar to mine...",""
"f_h0601_0040_0020","char_LOTOSMON","I sometimes talk about dreams with Lord Bacchusmon.
He seems to be having nightmares lately.",""
"f_h0601_0030_0010","char_LOTOSMON","He must be blaming himself for not being able to protect
Lady Sirenmon, even in his dreams...",""
"f_h0601_0030_0020","char_LOTOSMON","Everyone should at least experience good dreams... Now
is the time to make the most of such an experience.",""
"f_h0601_0030_0030","char_LOTOSMON","I understand who we are dealing with, because we are
similar... Someone must be controlling this space!",""
"f_h0601_0030_0031","char_LOTOSMON","The rules of reality do not apply in dreams. Even if it feels like 
you are going forward, it may actually be back.",""
"f_h0601_0030_0040","char_LOTOSMON","If we want to move forward... we must adapt ourselves to
the rules of this dream world.",""
"f_h0601_0030_0050","char_LOTOSMON","The one who created this space is quite tricky... I have a
feeling we have a similar mindset.",""
"f_h0601_0030_0060","char_LOTOSMON","I am sure that the ""correct"" way will not work. In such a world... 
why not try doing everything the other way around?",""
"f_h0601_0030_0070","char_LOTOSMON","We need to question everything we see. There may be a
hidden path somewhere.",""
"f_h0601_0050_0010","char_LOTOSMON","We are back where we began. Around and around the same 
place over and over again... It is like a nightmare, is it not?",""
"f_h0601_0050_0020","char_LOTOSMON","However, we must not give up, for there are no dreams from 
which one cannot awake eventually.",""
"f_h0601_0060_0010","char_LOTOSMON","Are you out of ideas...? Well, well...",""
"f_h0601_0060_0020","char_LOTOSMON","Try thinking in a way that is new!",""
