string2 0,string 1,string 2,string 3
"m390_010_010","char_SIMMONS","Hm? All by yourself today? What happened to the other two?","m390_010_010"
"m390_010_020","char_SIMMONS","The puppet master behind the Titans seeks to invade the
human world, huh? That explains the abonormalities in the sky.","m390_010_020"
"m390_010_030","char_SIMMONS","Must be a sign of a gate opening. I'm sure public safety has
noticed, too... and is rushing to ready that awful weapon.","m390_010_030"
"m390_010_040","char_SIMMONS","I hear they've incorporated the power of a Digimon they
captured into it.","m390_010_040"
"m390_010_050","char_SIMMONS","Once that weapon is deployed and they turn it on the Titans, 
the damage will be unprecedented—a war to end all wars.","m390_010_050"
"m390_010_060","char_SIMMONS","There was a section in the underground lab even I wasn't
allowed into. Maybe that's where they're doing experiments.","m390_010_060"
"m390_010_070","char_SIMMONS","I can show you the way. A nice little visit to my old office... 
This has gone on long enough.","m390_010_070"
"m390_020_010","char_SIMMONS","...",""
"m390_020_020","char_SIMMONS","His core has already been installed into that weapon.","m390_020_020"
"m390_020_030","char_SIMMONS","I see... So this is Kuga's doing. You could say it's right
up his alley.","m390_020_030"
"m390_020_040","char_PLAYER_M","Poor Vulcanusmon...{next}",""
"m390_020_041","char_PLAYER_M","I remember Vulcanusmon wanted to go to the human world...{next}",""
"m390_020_042","char_PLAYER_M","That Digimon sure loved action figures...{next}",""
"m390_020_050","char_SIMMONS","According to the records, his core was taken out thirty
minutes ago. I'm sorry, but he's already...","m390_020_050"
"m390_020_060","char_SIMMONS","The fools! I'm ashamed to say I ever worked for them!","m390_020_060"
"m390_020_070","char_SIMMONS","...Damn it.","m390_020_070"
"m390_020_080","char_SIMMONS","No cure for stupidity, as they say...","m390_020_080"
"m390_020_090","char_SIMMONS","If only I were smarter... I'd develop a cure for human
foolishness...","m390_020_090"
"m390_020_100","char_SIMMONS","I'm so sorry...!","m390_020_100"
"m390_020_110","char_SIMMONS","I really am...!","m390_020_110"
"m390_030_010","char_NARRATION","A master of all smithing techniques, Vulcanusmon, the avatar of
the forge god, could craft anything you could ever think of.","m390_030_010"
"m390_030_020","char_NARRATION","He couldn't help but be drawn to the mystique of the human world.","m390_030_020"
"m390_030_030","char_NARRATION","When Vulcanusmon finally got to visit, he connected with humans, exchanged
knowledge and friendship with them, and truly enjoyed his time there.","m390_030_030"
"m390_040_010","char_NARRATION","However, that joy ended up being short-lived. Tragedy befell Vulcanusmon,
as he found himself captured by humans with villainous intent.","m390_040_010"
"m390_040_020","char_NARRATION","These humans used the knowledge and craftsmanship learned from Vulcanusmon
himself to create various weapons to threaten and harm Digimon.","m390_040_020"
"m390_040_030","char_NARRATION","Eventually, the humans attempt to construct a massive humanoid weapon—
a Giant Slayer—capable of wiping out all Digimon from existence.","m390_040_030"
"m390_040_040","char_NARRATION","Not only was Vulcanusmon used as a test subject, but in a true
display of horror, his body was assimilated into the weapon.","m390_040_040"
"m390_040_050","char_NARRATION","With a sincere hope of improving the world, Vulcanusmon offered his knowledge to humanity
in good faith. Yet, in a cruel twist of fate, he became a threat to the world instead.","m390_040_050"
"m390_040_060","char_NARRATION","Could this tragedy have possibly been averted...?","m390_040_060"
"m390_041_010","char_MIREI","That's strange. I've always felt a time travel ""heartbeat"" after 
Akashic Vision screenings...",""
"m390_041_020","char_MIREI","...but not this time. Maybe time travel won't happen. The
cry of the dark shadow still shakes the In-Between, though.",""
"m390_041_030","char_MIREI","Is it trying to tell us something...? Could there be some
unfinished business before the script gets rewritten...?",""
"m390_050_010","char_SIMMONS","I'm sorry, but this Digimon's...","m390_050_010"
"m390_050_020","char_SIMMONS","The fools! I'm ashamed to say I ever worked for them!","m390_050_020"
"m390_050_025","char_PLAYER_M","No time travel this time...?{next}",""
"m390_050_030","char_SIMMONS","Speak of the devil... It seems they're engaging in more
foolishness.","m390_050_030"
"m390_050_040","char_TOUDO","If I had to guess, I'd say the weapon's been activated.","m390_050_040"
"m390_050_045","char_SIMMONS","Oh, Dr. Yuki... What would you do at a time like this?","m390_050_045"
"m390_050_050","char_PLAYER_M","We have to put a stop to it!{next}",""
"m390_050_051","char_PLAYER_M","They'll just cause more war...{next}",""
"m390_050_052","char_PLAYER_M","The world will be destroyed again.{next}",""
"m390_050_060","char_SIMMONS","There's no cure for human stupidity... All the more reason
why us humans are responsible for cleaning up our own mess.","m390_050_060"
"m390_050_070","char_SIMMONS","If that weapon activates now, this won't be a war so much
as a one-sided massacre.","m390_050_070"
"m390_050_080","char_SIMMONS","I feel kind of pathetic as a scientist asking the gods for help...
but, let us pray it doesn't come to that.","m390_050_080"
"m390_050_090","char_SIMMONS","Regardless of how it got to be that way... That weapon is
incredibly powerful right now.","m390_050_090"
"m390_050_100","char_SIMMONS","A considerable number of Digimon were sacrificed... I imagine
all of their power has been absorbed by the weapon.","m390_050_100"
"m390_050_110","char_TOUDO","There's an elevator over there. I bet it would take us to
the surface.","m390_050_110"
"m390_060_010","char_AEGIOMON","I wanted to save Inori...","m390_060_010"
"m390_060_020","char_AEGIOMON","That's why I did it—over and over and over...","m390_060_020"
"m390_060_030","char_AEGIOMON","You must have seen it a bunch of times, right, {player}?","m390_060_030"
"m390_060_040","char_AEGIOMON","The dark shadow... That was...","m390_060_040"
"m390_060_050","char_PLAYER_M","That was YOU, Aegiomon?!{next}",""
"m390_060_051","char_PLAYER_M","You kept trying to save Inori?{next}",""
"m390_060_052","char_PLAYER_M","That's why you traveled through time again and again?{next}",""
"m390_060_060","char_AEGIOMON","More times than I could count. And, after all that, I knew.","m390_060_060"
"m390_060_070","char_AEGIOMON","I knew... what I really was.","m390_060_070"
"m390_060_080","char_AEGIOMON","If I hadn't been born, if I'd never fallen into the human
world... this never would've happened to Inori.","m390_060_080"
"m390_065_080","char_AEGIOMON","Just before Chronomon, defeated in combat against the
higher being, was sealed away...","m390_065_080"
"m390_065_081","char_AEGIOMON","...he left behind a means to one day break the seal and
fulfill his true desire.","m390_065_081"
"m390_065_090","char_AEGIOMON","Chronomon created fictional legends and a new ""Great Guardian,"" 
one who could play Chronomon's destined role.","m390_065_090"
"m390_067_010","char_AEGIOMON","All of the turmoil and conflict that happened so far...
All of it might have been to help me grow.","m390_067_010"
"m390_067_020","char_AEGIOMON","I'm just a spare part to help fulfill Chronomon's wishes...
a component that grows more complete by the minute.","m390_067_020"
"m390_067_030","char_AEGIOMON","And now, I've mastered the ability to travel through time.
That's proof enough.","m390_067_030"
"m390_067_040","char_AEGIOMON","You've already realized it, too, haven't you? That you're my—","m390_067_040"
"m390_070_010","char_MIREI","Aegiomon was the demon created by Chronomon, the surrogate
meant to inherit his power to tamper with time.","m390_070_010"
"m390_070_020","char_MIREI","The essence of the power to control time is the desire to change
the present. This war was intended to create despair.","m390_070_020"
"m390_070_030","char_MIREI","He created a situation so tragic, so unacceptable... He cared
not who won or lost, just to hurt as many as he could.","m390_070_030"
"m390_070_040","char_MIREI","A powerful prayer to rewrite the future was necessary to 
awaken the power to control time.","m390_070_040"
"m390_070_050","char_MIREI","An intense plea born of abject despair, strong enough to
warp the very precepts of our world.","m390_070_050"
"m390_070_060","char_MIREI","But... not all has gone as Chronomon planned.
You. You can still find him. Reach out to him.","m390_070_060"
"m390_080_010","char_VULCANUSMON","Ngh...","m390_080_010"
"m390_080_020","char_VULCANUSMON","You mean to... inflict more pain... on this body of mine?","m390_080_020"
"m390_080_030","char_PLAYER_M","I've come to rescue you.{next}",""
"m390_080_031","char_PLAYER_M","We met eight years ago.{next}",""
"m390_080_032","char_PLAYER_M","Still hooked on action figures?{next}",""
"m390_080_040","char_VULCANUSMON","...?","m390_080_040"
"m390_080_050","char_VULCANUSMON","...Oh! I remember you!","m390_080_050"
"m390_080_060","char_VULCANUSMON","You're...","m390_080_060"
"m390_080_070","char_VULCANUSMON","...Aegiomon, right?","m390_080_070"
"m390_080_080","char_PLAYER_M","That would be a big nope.{next}",""
"m390_080_081","char_PLAYER_M","I'm no Digimon. I'm a human.{next}",""
"m390_080_082","char_PLAYER_M","No Digimon would dress like this.{next}",""
"m390_080_090","char_VULCANUSMON","Ah... Y-You don't say...?","m390_080_090"
"m390_080_100","char_DR_KUGA","...Wh-Who's there?!","m390_080_100"
"m390_080_110","char_DR_KUGA","A-an intruder?! Who the hell are you?!","m390_080_110"
"m390_080_120","char_PLAYER_M","An acquaintance of Dr. Simmons.{next}",""
"m390_080_121","char_PLAYER_M","A kindred spirit of Dr. Simmons.{next}",""
"m390_080_122","char_PLAYER_M","A dear friend of Dr. Simmons.{next}",""
"m390_080_130","char_DR_KUGA","S-Simmons?!","m390_080_130"
"m390_080_140","char_DR_KUGA","...","m390_080_140"
"m390_080_150","char_DR_KUGA","Ngrrrrrrrgh...!","m390_080_150"
"m390_080_160","char_DR_KUGA","UWAAAAAAAAAAAGH!","m390_080_160"
"m390_080_180","char_PLAYER_M","...Let's get out of here.{next}",""
"m390_090_010","char_DR_KUGA","I was so close...","m390_090_010"
"m390_090_020","char_DR_KUGA","Just a little more... and the weapon of my dreams
would've been a reality!","m390_090_020"
"m390_090_030","char_DR_KUGA","If I don't complete it one hundred percent...","m390_090_030"
"m390_090_040","char_DR_KUGA","...I'll never beat Simmons...! I'll never... surpass her!","m390_090_040"
"m390_090_050","char_DR_KUGA","I-I-I won't let you interfeeeeere!","m390_090_050"
"m390_100_010","char_DR_KUGA","D-Damn it all...!","m390_100_010"
"m390_100_020","char_DR_KUGA","Tell Simmons this...!","m390_100_020"
