string2 0,string 1,string 2,string 3
"s110_100_010","char_WEREGARURUMON","You're human... Yes, I knew a human would come eventually.",""
"s110_100_020","char_WEREGARURUMON","So even humans can feel the energy of this place... I knew
you were a dangerous lot.",""
"s110_100_030","char_V-MON","Man, I dunno what you saw in the human world, but aren't you
being a little too negative?",""
"s110_100_040","char_WEREGARURUMON","You wouldn't understand.",""
"s110_100_050","char_WEREGARURUMON","There's a human right here. Talk to them and see what
they're like for yourself.",""
"s110_100_060","char_WEREGARURUMON","...Goodbye.",""
"s110_100_070","char_V-MON","Are humans really that dangerous?",""
"s110_100_080","char_V-MON","I wanna see the human world and decide for myself if it's
actually dangerous!",""
"s110_100_090","char_V-MON","So, can you take me somewhere so I'll be able to understand
humans better?",""
"s110_100_100","char_PLAYER_M","{next}Sure. I know a place.",""
"s110_100_101","char_PLAYER_M","{next}Humans aren't dangerous.",""
"s110_100_102","char_PLAYER_M","{end}Sorry. I can't right now.",""
"s110_100_110","char_V-MON","Yay! Thanks! You humans sure are nice!",""
"s110_100_120","char_V-MON","Well, maybe not you, but I still need to see the human world
before I can say for sure!",""
"s110_100_130","char_V-MON","Not right now? Okay. I'll be waiting, so let me know when
you have some spare time!",""
"s110_100_140","char_V-MON","Hey! I need to see the human world as soon as possible! Now
can you take me?",""
"s110_100_150","char_PLAYER_M","{next}Sure. Sorry for the wait.",""
"s110_100_151","char_PLAYER_M","{end}Sorry. I'm still pretty busy.",""
"s110_100_160","char_V-MON","Yay! All right, let's get going, then!",""
"s110_100_170","char_V-MON","I see... That's too bad. Please let me know when you're able
to take me there.",""
"s110_100_180","char_V-MON","Okay! Let's go see the human world together!",""
"s110_100_190","char_V-MON","Oh, that reminds me. I imagine I'll stick out like a sore
thumb looking like this.",""
"s110_100_200","char_V-MON","Give me just a second!",""
"s110_100_210","char_V-MON","Thanks for waiting! Well, what do you think? Pretty good,
right?",""
"s110_100_220","char_V-MON","Okay, let's go!",""
"s110_100_230","char_V-MON","Wow! Look at all of the restaurants here!",""
"s110_100_240","char_V-MON","Like they say, the best way to know a culture and its people
is through food!",""
"s110_100_250","char_V-MON","There's too much to choose from. I need you to recommend
something for me!",""
"s110_100_260","char_PLAYER_M","Spicy ramen.",""
"s110_100_261","char_PLAYER_M","{next}Super-sweet ice cream.",""
"s110_100_262","char_PLAYER_M","Well, what kind of food do you like?",""
"s110_100_270","char_V-MON","You mean ""spicy"" as in ""hot""? Sorry. I'm not really a fan of
such foods. Anything else?!",""
"s110_100_280","char_V-MON","Super-sweet? Like super-duper sweet? That sounds perfect!
I'll take it!",""
"s110_100_290","char_V-MON","Let's get moving already! I can barely wait!",""
"s110_100_300","char_V-MON","I don't like anything spicy or tingly. I like food that
melts on the tongue!",""
"s110_100_310","char_V-MON","So this is super-sweet ice cream... It sure looks beautiful!",""
"s110_100_320","char_V-MON","It's also strangely cold! How can food even get this cold?",""
"s110_100_330","char_V-MON","Okay, I'll give it a try... *chomp* Hmm...!",""
"s110_100_340","char_PLAYER_M","{next}You're smiling.",""
"s110_100_341","char_PLAYER_M","{next}Do you like it?",""
"s110_100_342","char_PLAYER_M","{next}Hey, you shouldn't eat it so fast...",""
"s110_100_370","char_V-MON","Hehehe... I didn't mean to smile. Once I tasted this thing,
I couldn't help myself!",""
"s110_100_380","char_V-MON","Of course I do! It's delicious! I don't think I'll be able
to stop eating it!",""
"s110_100_390","char_V-MON","*chomp, chomp* Hm? Ow... My head hurts all of a sudden! But
I can't stop eating it, either!",""
"s110_100_400","char_V-MON","This is absolutely delicious! I think I love human food!",""
"s110_100_410","char_V-MON","I learned about humans. Let's go back to the sanctuary so I
can speak in my original form.",""
"s110_100_420","char_V-MON","It's not just sweet. It has depth to it, too, as the hint of
salt brings out the sweetness!",""
"s110_100_430","char_V-MON","I've learned a lot from this amazing food! I must do what I
can to defend humanity!",""
"s110_100_440","char_MAGNAMON","Thanks to the delicious food, I was able to return to my
original form!",""
"s110_100_450","char_MAGNAMON","I shall use my strength to protect everyone. I appreciate
this wisdom you have given me!",""
"s110_100_460","char_MAGNAMON","I shall go to the mines to hone myself and my armor. Oh,
this is to thank you for the food.",""
"s110_100_470","char_V-MON","Ow... My head hurts... Water... I need water...",""
"s110_100_480","char_PLAYER_M","{next}I'll buy some water from a vending machine.",""
"s110_100_481","char_PLAYER_M","{next}Do you need some medicine?",""
"s110_100_482","char_PLAYER_M","{next}We need an ambulance here!",""
"s110_100_490","char_V-MON","Water? Th-Thanks! Phew! It's delicious! I like these vending
machines.",""
"s110_100_500","char_V-MON","No, it's not from like a cold or headache... It was the
overwhelming nature of that food.",""
"s110_100_510","char_V-MON","N-No, don't! They'll find out I'm not actually human!",""
"s110_100_520","char_V-MON","A friend told me about this ice cream, but it was too sweet
and made my head hurt.",""
"s110_100_530","char_V-MON","I was really looking forward to trying it, but it wasn't
what I expected at all.",""
"s110_100_540","char_V-MON","Is all human food like that? If you know anything even
tastier, you've gotta tell me!",""
"s110_100_550","char_PLAYER_M","{next}Spicy ramen.",""
"s110_100_551","char_PLAYER_M","Do you want to go for super-sweet again?",""
"s110_100_552","char_PLAYER_M","Well, what kind of food do you like?",""
"s110_100_560","char_V-MON","Spicy ramen? The kind that lingers on the tongue? I
absolutely love that kind of food!",""
"s110_100_570","char_V-MON","Is the restaurant nearby? Okay, let's get going, already! I
can't wait!",""
"s110_100_580","char_V-MON","No way! Forget it! Just thinking about it... Ow... How about
something else?",""
"s110_100_590","char_V-MON","I don't like things that are too sweet. I want something
that shocks the taste buds!",""
"s110_100_600","char_V-MON","So this is spicy ramen...? Yep, I can already tell how spicy
it is from the steam alone.",""
"s110_100_610","char_V-MON","Okay, I'll give it a try!",""
"s110_100_620","char_V-MON","*slurp* Hm? Ohhh! Th-This is...",""
"s110_100_630","char_PLAYER_M","{next}Good?",""
"s110_100_631","char_PLAYER_M","{next}The hottest spices in the world?",""
"s110_100_632","char_PLAYER_M","{next}Blurt it out, already!",""
"s110_100_640","char_V-MON","No, it's suuuuuper good! *slurp* I can't stop eating it!",""
"s110_100_650","char_V-MON","These are the hottest spices in the human world? It's
pleasantly mild. I like it!",""
"s110_100_660","char_V-MON","Mmm... It's... delicious!",""
"s110_100_670","char_V-MON","*slurp* Thank you so much! That was great!",""
"s110_100_680","char_SALESPERSON","All finished? Okay, here is your change. Thank you for
coming in!",""
"s110_100_690","char_V-MON","What was that you received just now? Oh, so these are called
""coins""?",""
"s110_100_700","char_V-MON","They're also made of metal. I wonder if I could use them to
repair my armor...",""
"s110_100_710","char_PLAYER_M","{next}You aren't Magnamon?",""
"s110_100_711","char_PLAYER_M","{next}Your armor needs repair?",""
"s110_100_712","char_PLAYER_M","{next}Is something the matter?",""
"s110_100_713","char_PLAYER_M","{next}We don't use coins very much anymore.",""
"s110_100_720","char_V-MON","You're mistaking me for someone else. I'm the Veemon that
isn't Magnamon. Confusing, no?",""
"s110_100_730","char_V-MON","Therefore, I need to repair my armor for when I'm not in
this particular form.",""
"s110_100_740","char_V-MON","Yes, it does. It's time I repaired my armor for when I'm not
in this particular form.",""
"s110_100_750","char_V-MON","Both me and my armor are in pretty bad shape, but that spicy
kick has me feeling better!",""
"s110_100_760","char_V-MON","Hmm. Cashless payments, huh? But I guess that means coins
are now precious metals!",""
"s110_100_770","char_V-MON","Hm? You're giving me these coins? Thanks!",""
"s110_100_780","char_V-MON","This won't be enough for the repairs, though. I'll just have
to keep collecting coins.",""
"s110_100_790","char_V-MON","Once I have enough coins, I might be able to use them
instead of Chrondigizoit!",""
"s110_100_800","char_V-MON","It's hard work collecting coins. *sigh* I'm getting hungry.",""
"s110_100_810","char_PLAYER_M","{next}Can I buy you some spicy ramen?",""
"s110_100_811","char_PLAYER_M","{end}Well, good luck with that. See you later!",""
"s110_100_830","char_V-MON","Oh, seriously?! I'll definitely take you up on that offer!",""
"s110_100_840","char_V-MON","Let's go eat! Come on. I'm starving, here!",""
"s110_100_850","char_V-MON","Yeah, I'll keep at it for now. Bye!",""
"s110_100_860","char_SALESPERSON","All finished? Okay, here is your change. Thank you for
coming in!",""
"s110_100_870","char_V-MON","Thanks! Oh, you're giving me your change, too? Hooray!
That's more for my collection!",""
"s110_100_880","char_V-MON","Still, I know I won't be able to repair my armor with just
these coins alone.",""
"s110_100_890","char_V-MON","It doesn't look like I'll be able to use them in place of
Blue Digizoit after all.",""
"s110_100_900","char_PLAYER_M","Don't give up!",""
"s110_100_901","char_PLAYER_M","So why do you keep collecting coins, then?",""
"s110_100_902","char_PLAYER_M","{next}Yeah, Blue Digizoit might be tough...",""
"s110_100_910","char_V-MON","Yeah, you're right. Once I give up, my quest will be over.",""
"s110_100_920","char_V-MON","I guess I'll keep collecting coins around here and then hit
up some ramen shops. Later!",""
"s110_100_930","char_V-MON","Honestly, I can't stop eating that spicy ramen. That might
be why I'm still at it.",""
"s110_100_940","char_V-MON","I can't think of anything else, so I'll keep at it for just
a bit longer. See you later!",""
"s110_100_950","char_V-MON","Wait... Do you know something about some Blue Digizoit?",""
"s110_100_960","char_V-MON","You must tell me at once!",""
"s110_100_970","char_V-MON","I see... So, Neptunemon's weapon is made of Blue Digizoit?!",""
"s110_100_980","char_V-MON","Okay! There's hope for me after all! Everything's gonna work
out!",""
"s110_100_990","char_ULFORCEVDRAMON","Once I have repaired my armor, I shall be better equipped to
help everyone!",""
"s110_100_1000","char_ULFORCEVDRAMON","Thank you for everything. I shall head to the Abyss
Sanctuary now!",""
"s110_100_1010","char_ULFORCEVDRAMON","This is my way of thanking you for all the meals you bought
me. Until we meet again!",""
"s110_100_1020","char_V-MON","I'll keep working on my coin collection!",""
"s110_100_1030","","Veemon finished eating and returned to the sanctuary.",""
