string2 0,string 1,string 2,string 3
"f_d0900_0010_0010","char_PIYOMON","I thought I was trapped under building rubble... How'd I
get here all of a sudden?!",""
"f_d0900_0010_0020","char_PIYOMON","Hm? Do you know me?",""
"f_d0900_0010_0030","char_PIYOMON","You want me to carry you over there ""just like before""? 
What do you mean, ""like before""?",""
"f_d0900_0010_0040","char_PIYOMON","I don't have any idea what you're talking about! ...Oops.
Sorry. That came out ruder than I intended...",""
"f_d0900_0010_0050","char_PIYOMON","At any rate, the moment I saw you, I felt this strange
sense of duty... Maybe that's why I'm here?",""
"f_d0900_0010_0060","char_PIYOMON","Fine. I suppose I'll give it a shot! Are you ready to fly?",""
"f_d0900_0010_0070","","{next}Yes. Let's go right away.",""
"f_d0900_0010_0071","","Not now.{end}",""
"f_d0900_0010_0080","char_PIYOMON","Okay, hang on tight!",""
"f_d0900_0010_0090","char_PIYOMON","Uh-oh. This isn't working... And I get the feeling this
isn't the first time!",""
"f_d0900_0020_0010","char_JUNOMON","Just as I was nearing the final battlefield to offer you my
aid, we were caught up in a strange spatial anomaly.",""
"f_d0900_0020_0020","char_JUNOMON","I have prepared a gate back to your original world, but
given the state of things, I am unsure of its reliability.",""
"f_d0900_0020_0030","","[Return to Rebellion Village.]",""
"f_d0900_0020_0031","","{end}[Stay here.]",""
"f_d0900_0030_0010","char_AEGIOMON","I can feel it... Chronomon is right over there. That means
the Akashic Records must be just beyond...","f_d0900_0030_0010"
"f_d0900_0040_0005","char_AEGIOMON","I need to get there... It's my only hope of fixing this messed
up world!","f_d0900_0040_0005"
"f_d0900_0040_0007","char_AEGIOMON","But first we need to cross over to the other side. 
How are we gonna do that?","f_d0900_0040_0007"
"f_d0900_0040_0010","char_PIYOMON","Wh-Wh-What?! What in the world is going on?!","m020_130_010"
"f_d0900_0040_0020","char_AEGIOMON","H-Hey, look!","f_d0900_0040_0020"
"f_d0900_0050_0010","char_JUNOMON","Do you wish to return to Rebellion Village?","f_d0900_0050_0010"
"f_d0900_0050_0020","","Yes.",""
"f_d0900_0050_0021","","No.{end}",""
"f_d0900_0060_0010","char_SUMERAGI","Oh, it's you... Ugh, just when I was starting to think
things couldn't get any worse.","f_d0900_0060_0010"
"f_d0900_0060_0020","char_SUMERAGI","The weapon went berserk and I was thrown out of the cockpit.
Didn't think I'd be saved by a Digimon, though.","f_d0900_0060_0020"
"f_d0900_0060_0030","char_BAKUMON","Phew. This human was in grave danger. I'm not super confident
in treating humans, but I'm glad I made it in time.","f_d0900_0060_0030"
"f_d0900_0060_0040","char_SUMERAGI","Damn, why are you being so nice to me? It's almost like...","f_d0900_0060_0040"
"f_d0900_0060_0050","char_SUMERAGI","...we were wrong about Digimon all along...","f_d0900_0060_0050"
