string2 0,string 1,string 2,string 3
"m030_010_010","char_LUNAMON","...Is it alive?","m030_010_010"
"m030_010_020","char_CORONAMON","What is it...? I've never seen a Digimon like this before.","m030_010_020"
"m030_010_030","char_MINERVAMON","No, you're wrong... This isn't a Digimon.","m030_010_030"
"m030_010_040","char_LUNAMON","Huh...? Then what is it...?","m030_010_040"
"m030_010_050","char_MINERVAMON","It must be... a ""human""!","m030_010_050"
"m030_010_060","char_CORONAMON","This... is a human?","m030_010_060"
"m030_010_070","char_MINERVAMON","Get back, both of you!","m030_010_070"
"m030_010_080","char_MINERVAMON","No ordinary human could reach this place! That means you 
must be dangerous—an intruder!","m030_010_080"
"m030_010_090","char_MINERVAMON","Some ""gubmint building""... exploded? What're you talking about?","m030_010_090"
"m030_010_110","char_MINERVAMON","What do you want? Wait... Could you be after the ""egg""...?","m030_010_110"
"m030_010_120","char_MINERVAMON","Prepare yourself, egg thief!","m030_010_120"
"m030_010_130","char_LUNAMON","Calm down, Minerva...","m030_010_130"
"m030_010_140","char_LUNAMON","This human just looks confused to me.","m030_010_140"
"m030_030_010","char_MINERVAMON","Wh-What? Another intruder?!","m030_030_010"
"m030_030_020","char_MINERVAMON","You! You must be this egg thief's accomplice!","m030_030_020"
"m030_030_030","char_CORONAMON","Minnie!","m030_030_030"
"m030_030_040","char_LUNAMON","N-Nervy!","m030_030_040"
"m030_030_050","char_LUNAMON","S-Say, human! Is that your friend?!","m030_030_050"
"m030_030_060","char_PLAYER_M","It was there when the building blew up!{next}",""
"m030_030_061","char_PLAYER_M","Wait. Did it follow me here?{next}",""
"m030_030_062","char_PLAYER_M","It might be a serious anomaly...{next}",""
"m030_030_070","char_LUNAMON","N-Not sure what you're talking about, but you're basically
saying it's bad news, right?!","m030_030_070"
"m030_030_110","char_LUNAMON","If something happens to that egg, the human world might
be affected too!","m030_030_110"
"m030_030_120","char_LUNAMON","Agh! This is so frustrating! There's no time to explain everything!","m030_030_120"
"m030_030_130","char_LUNAMON","If you aren't that shadow's friend... Can you help us? Please?!","m030_030_130"
"m030_030_140","char_DESCRIPTIVE_PART","There's no signal. Is there something in this place that's
causing some sort of interference?",""
"m030_050_010","char_MINERVAMON","No! Stop it! That egg is very important!","m030_050_010"
"m030_050_015","char_MINERVAMON","Please...! I'm sorry I called you a thief!","m030_050_015"
"m030_050_020","char_PLAYER_M","An agent always answers a cry for help!{next}",""
"m030_050_021","char_PLAYER_M","Gimme a little more time to think...!",""
"m030_050_022","char_PLAYER_M","I dunno WHAT'S going on!",""
"m030_050_030","char_LUNAMON","No! Hurry...! The egg...!","m030_050_030"
"m030_050_040","char_MINERVAMON","Stop that thing!","m030_050_040"
"m030_060_010","char_MINERVAMON","Huh?!","m030_060_010"
"m030_060_020","char_CORONAMON","No...!","m030_060_020"
"m030_060_030","char_LUNAMON","Aaagh!","m030_060_030"
"m030_070_010","char_MINERVAMON","Th-The egg!","m030_070_010"
"m030_070_020","char_CORONAMON","The precious egg of the Great Guardian...","m030_070_020"
"m030_070_030","char_LUNAMON","The one meant to save this world...","m030_070_030"
"m030_070_040","char_EVERYONE","EGG THIEF!","m030_070_040"
"m030_080_010","char_TOUHO_CALM_BOY","Hmm... Seems we have another mess on our hands.","m030_080_010"
"m030_080_015","char_TOUHO_CALM_BOY","A conflict over the natural laws of this world...
*sigh* I guess we can't stay entirely uninvolved.","m030_080_015"
"m030_080_020","char_YGGDRASILL_SELFISH_GIRL","Hey, are you even listening? You know this is all
happening in your domain...","m030_080_020"
"m030_080_025","char_YGGDRASILL_SELFISH_GIRL","...Homeros.","m030_080_025"
"m030_080_030","char_HOMEROS_SLEEPY_GIRL","...mm?","m030_080_030"
