string2 0,string 1,string 2,string 3
"m450_010_004","char_EVERYONE","Yaaaaaaaaagh!","m450_010_004"
"m450_010_006","char_EVERYONE","Yaaaaaaaaagh!","m450_010_006"
"m450_010_008","char_JUNOMON","Now!","m450_010_008"
"m450_010_010","char_JUPITERMON","I will protect Iliad's peace no matter what—this is neither 
duty nor destiny.","m450_010_010"
"m450_010_020","char_JUPITERMON","This is my own will, my own vow. The future is something we must grasp with our own hands!","m450_010_020"
"m450_010_030","char_JUPITERMON","And let the names of those who support me in my oath, 
the Olympos XII...","m450_010_030"
"m450_010_040","char_JUPITERMON","...be known far and wide! May their names reach worlds
far beyond our own!","m450_010_040"
"m450_010_050","char_EVERYONE","Hraaaaaaaaaaagh!","m450_010_050"
"m450_020_005","char_YUUTA","...Hmm?","m450_020_005"
"m450_020_010","char_YUUTA","Wow! Cool!","m450_020_010"
"m450_020_020","char_YUUTA","That's an Alpha model! Can I hold it for a minute?","m450_020_020"
"m450_020_030","char_YUUTA","Is it really the real thing?","m450_020_030"
"m450_020_040","char_INORI","Yuu! Please behave, would you?","m450_020_040"
"m450_020_041","char_YUUTA","Aw...","m450_020_041"
"m450_020_050","char_INORI","I'm so sorry—","m450_020_050"
"m450_020_060","char_YUUTA","But Inoriii...!","m450_020_060"
"m450_020_070","char_INORI","Aw, come on...!","m450_020_070"
"m450_020_071","char_INORI","Oh!","m450_020_071"
"m450_020_080","char_INORI","...Huh?","m450_020_080"
"m450_020_090","char_INORI","...Aha!","m450_020_090"
"m450_020_100","char_INORI","Hee hee!","m450_020_100"
