string2 0,string 1,string 2,string 3
"m370_020_010","char_SOCERIMON","Coronamon and Lunamon...?",""
"m370_020_020","char_SOCERIMON","Oh, that's what they used to be called. They're Apollomon
and Dianamon these days.",""
"m370_020_030","char_SOCERIMON","Dianamon is just up ahead, but...",""
"m370_020_040","char_SOCERIMON","...getting there won't be so easy. The two of them are in
the middle of a long squabble.",""
"m370_020_050","char_SOCERIMON","They won't let each other's messengers get through. They've
shut themselves away.",""
"m370_020_060","char_SOCERIMON","If you insist on going, though, I won't stop you...",""
"m370_020_070","char_SOCERIMON","But, at the very least, I'd say you should talk to Apollomon
first. At least Apollomon still has ears to listen with...",""
"m370_100_010","char_APOLLOMON","...And who is this, now?","m370_100_010"
"m370_100_020","char_APOLLOMON","I already know what you are going to say.","m370_100_020"
"m370_100_030","char_APOLLOMON","You want me to make up with Dianamon, yes?","m370_100_030"
"m370_100_050","char_APOLLOMON","Dianamon is the one who made things worse. Outsiders,
please leave at once.","m370_100_050"
"m370_100_060","char_APOLLOMON","......","m370_100_060"
"m370_100_070","char_APOLLOMON","I told you to leave, did I not?! Do you require a few burns
to send you packing?!","m370_100_070"
"m370_110_010","char_APOLLOMON","Y-You... are formidable, indeed...","m370_110_010"
"m370_110_020","char_APOLLOMON","...?!","m370_110_020"
"m370_110_030","char_APOLLOMON","Wait! Could you be... Are you—?!","m370_110_030"
"m370_110_040","char_APOLLOMON","Do you remember me?","m370_110_040"
"m370_110_050","char_APOLLOMON","You have heard the rumors about Dianamon, too?","m370_110_050"
"m370_110_060","char_APOLLOMON","I see... I did not want to believe it, but I suppose I
must...","m370_110_060"
"m370_110_070","char_APOLLOMON","If it has come to this, then I shall take care of Dianamon
with my own hands. Thus is the duty of family...!","m370_110_070"
