string2 0,string 1,string 2,string 3
"m320_011_010","char_INORI","Oh... It's this place...","m320_011_010"
"m320_011_020","char_AEGIOMON","GrapLeomon... is still here!","m320_011_020"
"m320_011_030","char_GRAPLEOMON","Hmm? What're you talking about? Where else would I be?","m320_011_030"
"m320_011_040","char_INORI","And that must be Hiroko...!","m320_011_040"
"m320_011_050","char_AEGIOMON","What should we do?","m320_011_050"
"m320_011_060","char_PLAYER_M","We need to stay with GrapLeomon.{next}",""
"m320_011_061","char_PLAYER_M","This will be a turning point in history!{next}",""
"m320_011_062","char_PLAYER_M","Sorry, Hiroko... but we've gotta do this!{next}",""
"m320_011_070","char_AEGIOMON","We can't let you do this alone.","m320_011_070"
"m320_011_080","char_GRAPLEOMON","Wh-What?","m320_011_080"
"m320_011_090","char_AEGIOMON","We know what you're thinking. But if you go on to fight Callismon,
you're gonna die...!","m320_011_090"
"m320_011_100","char_GRAPLEOMON","You don't know that! Not before I've even given it a try!","m320_011_100"
"m320_011_110","char_GRAPLEOMON","Ever since I was little... all anyone could ever talk about was 
how great my Big Bro is.","m320_011_110"
"m320_011_120","char_INORI","It's not right for siblings to hate each other. Family isn't
something you should take for granted. Don't you see that?","m320_011_120"
"m320_011_130","char_INORI","Do you have any idea what I'd give to see my brother again...?","m320_011_130"
"m320_011_140","char_GRAPLEOMON","What...?","m320_011_140"
"m320_011_150","char_INORI","If you only realize that after they're gone, then it's too late!","m320_011_150"
"m320_011_160","char_INORI","So let's go—not to fight... but to help your brother. Please...","m320_011_160"
"m320_011_170","char_GRAPLEOMON","...","m320_011_170"
"m320_011_180","char_GRAPLEOMON","All right. I get it... I'll stop trying to do this on my own.","m320_011_180"
"m320_011_190","char_GRAPLEOMON","No need to worry. Now, let's get over to the Paradise
Colosseum.","m320_011_190"
"m320_023_010","char_DIGIMON_RING ANNOUNCER","Starting in the east corner! Can the champion defend his crown?!","m320_023_010"
"m320_023_020","char_DIGIMON_RING ANNOUNCER","And now, in the west corner! The chosen one of Iliad!","m320_023_020"
"m320_024_010","char_DIGIMON_RING ANNOUNCER","Back in the east corner of the arena! Will the king remain
on the throne?!","m320_024_010"
"m320_024_020","char_DIGIMON_RING ANNOUNCER","And then we have the west corner! The highest level of
security from another world!","m320_024_020"
"m320_024_030","char_DIGIMON_RING ANNOUNCER","The Royal Knights join the fray!","m320_024_030"
"m320_025_010","char_DIGIMON_RING ANNOUNCER","From the east corner! Will we see the true might of the
champion?","m320_025_010"
