string2 0,string 1,string 2,string 3
"f_d1301_0020_0010","char_SIMMONS","Excellent! That went smoothly. We'll have to hurry, though.
Multiple Digimon are being imprisoned somewhere in the lab.","f_d1301_0020_0010"
"f_d1301_0020_0020","char_SIMMONS","I suggest we head for the security room.
There's bound to be some useful information there.","f_d1301_0020_0020"
"f_d1301_0030_0010","char_SIMMONS","Wait a minute. Something's not right. Is that...","f_d1301_0030_0010"
"f_d1301_0030_0020","char_SIMMONS","...a Digimon? And there's no sign of any personnel.","f_d1301_0030_0020"
"f_d1301_0030_0030","char_SIMMONS","I have a bad feeling about this... But all we can do
right now is hurry on to the security room.","f_d1301_0030_0030"
"f_d1301_0040_0010","char_SIMMONS","There doesn't seem to be any personnel around. 
That seems careless, but... it's good news for us.","f_d1301_0040_0010"
"f_d1301_0040_0020","char_SIMMONS","I was afraid of this! It's Section B. The Digimon are being
held at the far end of the lab.","f_d1301_0040_0020"
"f_d1301_0040_0030","char_SIMMONS","We'll have to break through security to get there.","f_d1301_0040_0030"
"f_d1301_0040_0040","char_SIMMONS","Things may have gone smoothly at the lab entrance, but
access to Section B is restricted, even to most personnel.","f_d1301_0040_0040"
"f_d1301_0040_0050","char_SIMMONS","My fake ID probably won't be good enough to get us in.","f_d1301_0040_0050"
"f_d1301_0040_0060","char_SIMMONS","I'll have to make some updates to it. Let's head for the
server room.","f_d1301_0040_0060"
"f_d1301_0050_0010","char_SECURITY","The message on the screen reads, ""Register a new ID?""",""
"f_d1301_0050_0020","char_SECURITY","""...Final verification is necessary. Please enter the ID
number of an appropriate supervisor.""",""
"f_d1301_0050_0030","char_SIMMONS","Uh-oh, there it is. I obviously don't have a supervisor's
ID number on me. We'll need to find one.","f_d1301_0050_0030"
"f_d1301_0050_0040","char_SIMMONS","These researchers are every bit as lazy and disorganized
as I am. Search the rooms, I bet you'll find something.","f_d1301_0050_0040"
"f_d1301_0050_0050","char_SIMMONS","You work on getting ahold of a supervisor's ID. There's
something else I want to look for in the meantime.","f_d1301_0050_0050"
"f_d1301_0050_0060","char_TOUDO","We can't leave Dr. Simmons here all by herself.","f_d1301_0050_0060"
"f_d1301_0050_0070","char_TOUDO","I'll stay behind with her.","f_d1301_0050_0070"
"f_d1301_0050_0080","char_TOUDO","But I'll be monitoring your situation the whole time.
Just give me a call if anything goes wrong.","f_d1301_0050_0080"
"f_d1301_0050_0090","char_SIMMONS","Okay, sounds like we have a plan. You keep searching the floor.","f_d1301_0050_0090"
"f_d1301_0060_0010","","There's a message on the screen.
""How to Use an Emergency ID → Whiteboard Memo""",""
"f_d1301_0060_0020","","I've issued you a new ID, but this is getting ridiculous.
How many times have I had to reissue one for you now?",""
"f_d1301_0060_0030","","You may be an excellent researcher, but you're completely
hopeless in every other way.",""
"f_d1301_0060_0040","","I stuck a note to the whiteboard to keep you from losing
this one.",""
"f_d1301_0060_0050","","From now on, don't bother with the ID. Just check the
whiteboard.",""
"f_d1301_0060_0060","","—Management",""
"f_d1301_0060_0070","char_TOUDO","Sounds like there's a note stuck to a whiteboard somewhere
that might be of use. But there are a lot of whiteboards...",""
"f_d1301_0060_0080","char_TOUDO","You'll have to go through them one at a time to see which
of them has that note.",""
"f_d1301_0070_0010","","There's a note.",""
"f_d1301_0070_0020","","""Stop leaving security information out where anyone can see
it.""",""
"f_d1301_0070_0030","","""I've placed the critical documentation into a file.
It will be kept there going forward.""",""
"f_d1301_0070_0040","char_TOUDO","Guess they realized keeping it out in the open was not a good idea.
That note must be hidden somewhere in all of this paperwork.",""
"f_d1301_0070_0050","char_TOUDO","You'll just have to dig through all of it...",""
"f_d1301_0080_0010","","There's a note.",""
"f_d1301_0080_0020","","""...New IDs cannot be issued during an emergency. A recovery ID
is stored in a storage device attached to the Admin Digimon...""",""
"f_d1301_0080_0021","","After thinking long and hard about the safest place to put
it, I stuck it to the back of the strongest Digimon here.",""
"f_d1301_0080_0030","char_INROOMBROADCAST","Warning! Warning! Intruder detected! Security systems
now on high alert!",""
"f_d1301_0080_0040","char_TOUDO","Sounds like security just got a lot tighter! We'll have to
be more careful than ever.",""
"f_d1301_0080_0050","char_TOUDO","I wonder what Digimon would be the admin? Guess we'll
just have to search.",""
"f_d1301_0090_0010","char_SIMMONS","I heard everything from Asuna. I'll issue the ID now,
so give me a minute.",""
"f_d1301_0090_0020","char_SIMMONS","But their sloppiness has proven to be our salvation.
Now, I'm going to issue the new ID. Give me a minute.","f_d1301_0090_0020"
"f_d1301_0090_0030","char_INROOMBROADCAST","Unusual activity detected in the server room.
Security, please proceed to the server room immediately.",""
