string2 0,string 1,string 2,string 3
"m040_020_010","char_GLASSES_WEARING_MAN","You've got to be kidding me!
My daughter might still be in there.","m040_020_010"
"m040_020_020","char_GLASSES_WEARING_MAN","You can't just suddenly declare the area off-limits!","m040_020_020"
"m040_020_030","char_PUBLIC_SECURITY_PERSONNEL","...","m040_020_030"
"m040_020_040","char_UNKNOWN","What's all the commotion?","m040_020_040"
"m040_020_045","char_PUBLIC_SECURITY_PERSONNEL","Kuroi... and Shiroki.","m040_020_045"
"m040_020_050","char_SUMERAGI","Have you finished sealing off the area?
Begin preparations to breach.","m040_020_050"
"m040_020_060","char_GLASSES_WEARING_MAN","...""Breach?""","m040_020_060"
"m040_020_070","char_TOUDO","I see you're a civilian. This area is now under blockade.
Please evacuate immediately.","m040_020_070"
"m040_020_080","char_GLASSES_WEARING_MAN","My daughter might still be in there. I can't just leave!","m040_020_080"
"m040_020_090","char_SUMERAGI","Your daughter's in there? Don't worry.
I promise we'll find her and keep her safe.","m040_020_090"
"m040_020_100","char_GLASSES_WEARING_MAN","I can't lose her, too...! I just can't!","m040_020_100"
"m040_020_120","char_SUMERAGI","Look. We need to avoid any further incidents,
so please just let us see to your daughter, sir.","m040_020_120"
"m040_020_130","char_GLASSES_WEARING_MAN","Damn it! How typical! This organization never changes!","m040_020_130"
"m040_020_140","char_SUMERAGI","""Never changes""...?","m040_020_140"
"m040_020_160","char_GLASSES_WEARING_MAN","Forget it! Talking to you lot is pointless!","m040_020_160"
"m040_020_170","char_SUMERAGI","Prepare to breach. All units, confirm your positions!","m040_020_170"
"m040_030_010","char_GLASSES_WEARING_MAN","I've got a bad feeling about this...
It's like that day all over again...!","m040_030_010"
"m040_030_020","char_GLASSES_WEARING_MAN","I can't get through! What the hell is happening?!","m040_030_020"
"m040_030_030","char_GLASSES_WEARING_MAN","Hm? What's with the weird outfit... 
Ugh, I don't have time for this!","m040_030_030"
"m040_030_040","char_PLAYER_M","Is something the matter?{next}",""
"m040_030_041","char_PLAYER_M","Where am I?",""
"m040_030_042","char_PLAYER_M","But this is my uniform!",""
"m040_030_050","char_GLASSES_WEARING_MAN","Huh? Well, uh...","m040_030_050"
"m040_030_060","char_GLASSES_WEARING_MAN","...Yes, something is the matter, actually.
You see, my daughter is...","m040_030_060"
"m040_030_070","char_GLASSES_WEARING_MAN","Where? This is Shinjuku Park. ...Hey, what do you
want, anyway? Are you messing with me?","m040_030_070"
"m040_030_080","char_GLASSES_WEARING_MAN","Sorry, but I don't have enough time to unpack all that now.
Shouldn't you be evacuating, too?","m040_030_080"
"m040_030_090","char_GLASSES_WEARING_MAN","I mean, your... What do kids these days call it again?
""Cosplay""? It's a pretty dapper look, I'll give you that...","m040_030_090"
"m040_030_100","char_GLASSES_WEARING_MAN","It feels like I've seen that outfit before somewhere... 
But now is really not the time for all this.","m040_030_100"
"m040_030_110","char_GLASSES_WEARING_MAN","Inori?! Where are you?!","m040_030_110"
"m040_030_120","char_VOICE_MIXED_WITH_NOISE","...Dad... trouble... underground...","m040_030_120"
"m040_030_130","char_VOICE_MIXED_WITH_NOISE","Agh...!!!","m040_030_130"
"m040_030_140","char_GLASSES_WEARING_MAN","Hey! Inori!","m040_030_140"
"m040_030_150","char_GLASSES_WEARING_MAN","Damn it! What the hell is happening?!","m040_030_150"
"m040_030_160","char_GLASSES_WEARING_MAN","She's down in the underground! That must be why
the reception's so bad!","m040_030_160"
"m040_030_170","char_GLASSES_WEARING_MAN","Ugh, I need to find a way down there...!","m040_030_170"
"m040_030_180","char_GLASSES_WEARING_MAN","Damn it! It's locked!","m040_030_180"
"m040_030_190","char_GLASSES_WEARING_MAN","What can I even do?!","m040_030_190"
"m040_040_010","char_GLASSES_WEARING_MAN","My daughter has to be down here somewhere.","m040_040_010"
"m040_040_020","char_GLASSES_WEARING_MAN","I haven't got the faintest idea of what's happening... 
We need to be careful moving forward.","m040_040_020"
"m040_050_010","char_GLASSES_WEARING_MAN","Hiroko! What're you doing down here?","m040_050_010"
"m040_050_020","char_HIROKO_FIRST","Ungh...","m040_050_020"
"m040_050_030","char_HIROKO_FIRST","Oh!","m040_050_030"
"m040_050_040","char_HIROKO_FIRST","Aaagh! Monsters!","m040_050_040"
"m040_050_050","char_GLASSES_WEARING_MAN","Calm down! Take a deep breath and tell me what happened!","m040_050_050"
"m040_050_060","char_HIROKO_FIRST","I-I'm sorry...","m040_050_060"
"m040_050_070","char_HIROKO_FIRST","W-Well... ","m040_050_070"
"m040_050_080","char_HIROKO_FIRST","They say weird things show up down here so, I thought
if I caught them on video, it might go viral...","m040_050_080"
"m040_050_090","char_HIROKO_FIRST","Hey, is that... some kind of cosplay? Oh actually,
I feel like I've seen that outfit somewhere before...","m040_050_090"
"m040_050_100","char_HIROKO_FIRST","Hold on! Don't move!","m040_050_100"
"m040_050_110","char_HIROKO_FIRST","So, that's your name, huh? Pleased to make your acquaintance!","m040_050_110"
"m040_050_120","char_HIROKO_FIRST","Hey... Wanna be a guest on my channel? That weird—uh,
I mean, cool—outfit of yours would get a ton of views.","m040_050_120"
"m040_050_130","char_HIROKO_FIRST","Let's investigate these phenomena together! Help me
get some engagement for OcculTokyo TV!","m040_050_130"
