string2 0,string 1,string 2,string 3
"m340_010_010","char_INORI","Dad!","m340_010_010"
"m340_010_020","char_TAKEMIYA","...!","m340_010_020"
"m340_010_030","char_TAKEMIYA","...!","m340_010_030"
"m340_010_040","char_TAKEMIYA","Inori, is that you?!","m340_010_040"
"m340_010_050","char_INORI","Why would you make something like this?!","m340_010_050"
"m340_010_060","char_TAKEMIYA","Am I dreaming...? I can't believe my eyes...","m340_010_060"
"m340_010_070","char_INORI","There's so much I want to tell you, but... I need you to
explain first!","m340_010_070"
"m340_010_080","char_INORI","Dad... what in the world are you trying to do?","m340_010_080"
"m340_010_090","char_TAKEMIYA","...","m340_010_090"
"m340_010_100","char_TAKEMIYA","Inori... come here.","m340_010_100"
"m340_010_110","char_INORI","You always hated your public safety work...","m340_010_110"
"m340_010_120","char_INORI","...so this doesn't make sense! Tell me why!","m340_010_120"
"m340_010_130","char_TAKEMIYA","I... thought you...","m340_010_130"
"m340_010_140","char_TAKEMIYA","...","m340_010_140"
"m340_010_143","char_TAKEMIYA","Ngh...",""
"m340_010_145","char_TAKEMIYA","...",""
"m340_010_150","char_TAKEMIYA","...Apprehend the intruders.","m340_010_150"
"m340_010_160","char_INORI","What?! Dad!","m340_010_160"
"m340_010_170","char_TAKEMIYA","...Suspend the experiment. Time for a change of plans.","m340_010_170"
"m340_010_180","char_SUMERAGI","Our schedule can't handle delays like that. The operation to
eliminate all the Digimon around Shinjuku is tomorrow, yes?","m340_010_180"
"m340_010_190","char_TAKEMIYA","Quite the opposite. We're going to push forward to the execution
phase. There doesn't seem to be time to spare anymore.","m340_010_190"
"m340_010_200","char_TAKEMIYA","Some odd readings were confirmed above the Tokyo
Metropolitan Government Building just now.","m340_010_200"
"m340_010_210","char_TAKEMIYA","They're identical to those from eight years ago... when the
Digimon hordes appeared.","m340_010_210"
"m340_010_220","char_TAKEMIYA","If that thing opens, then we'll be swarmed by Digimon.","m340_010_220"
"m340_010_230","char_AEGIOMON","Oh, no... Do they mean a gate?","m340_010_230"
"m340_010_240","char_AEGIOMON","That reminds me... The Titans said they were launching an 
all-out attack!","m340_010_240"
"m340_010_250","char_INORI","If things keep going this way...","m340_010_250"
"m340_010_260","char_PLAYER_M","We'll have a true war on our hands.{next}",""
"m340_010_261","char_PLAYER_M","The Shinjuku Inferno will take place.{next}",""
"m340_010_262","char_PLAYER_M","It'll be the end of the world.{next}",""
"m340_010_270","char_TAKEMIYA","Head to the skies above the government building and engage
the enemy.","m340_010_270"
"m340_010_280","char_TAKEMIYA","Don't let the tragedy of eight years ago happen again. Make
sure they can't take anything more that's dear to us.","m340_010_280"
"m340_010_290","char_TAKEMIYA","That's what we've given everything to achieve.","m340_010_290"
"m340_010_300","char_SUMERAGI","Roger! Over and out!","m340_010_300"
"m340_010_310","char_SUMERAGI","Captain Kuremi, this is for you...!","m340_010_310"
"m340_010_320","char_TAKEMIYA","I realized something when you vanished. I realized that life
has done nothing but take, take, take...","m340_010_320"
"m340_010_330","char_TAKEMIYA","And you know who's behind all of it? Digimon.","m340_010_330"
"m340_010_340","char_TAKEMIYA","When protecting what matters... sometimes you have to
get your hands dirty.","m340_010_340"
"m340_010_350","char_INORI","Dad!","m340_010_350"
"m340_010_360","char_TAKEMIYA","...Attack! Eliminate any potential hostiles that appear on
the roof!","m340_010_360"
"m340_010_370","char_INORI","You heard him! Go on ahead!","m340_010_370"
"m340_010_380","char_INORI","I'll be fine! I'll get through to my dad and be right behind
you! I promise!","m340_010_380"
