string2 0,string 1,string 2,string 3
"m070_010_010","char_DESCRIPTIVE_PART","*knocking*",""
"m070_010_020","char_PLAYER_M","Yes?{next}",""
"m070_010_021","char_PLAYER_M","*mumbling* Zzz...{next}",""
"m070_010_022","char_PLAYER_M","Don't bother me outside of working hours...{next}",""
"m070_010_023","char_PLAYER_M","Don't answer.{next}",""
"m070_010_030","char_TAKEMIYA","I'm coming in.","m070_010_030"
"m070_010_040","char_TAKEMIYA","Do you have a minute? I need to ask you something.","m070_010_040"
"m070_010_050","char_PLAYER_M","...All right. Sure.{next}",""
"m070_010_051","char_PLAYER_M","If it's not part of my mission, I'm not interested.",""
"m070_010_052","char_PLAYER_M","While we're here doing this, the world is coming apart.",""
"m070_010_060","char_TAKEMIYA","I appreciate it. Come down to the living room when you're ready.","m070_010_060"
"m070_010_070","char_TAKEMIYA","Oh, and don't tell Inori. She's not ready to know about all this yet.","m070_010_070"
"m070_010_080","char_TAKEMIYA","...We should hurry—they're probably already waiting for us. 
I'll see you in the living room.","m070_010_080"
"m070_010_090","char_TAKEMIYA","Hey, don't be like that. There may be something in this for
you, too. Can't you just hear me out?","m070_010_090"
"m070_010_100","char_TAKEMIYA","Spare me the poor attempt at humor. I just want to talk for a bit.","m070_010_100"
"m070_020_010","char_AEGIOMON","Hey... Do I really hafta wear this all the time?","m070_020_010"
"m070_020_020","char_TAKEMIYA","Yes, deal with it. People aren't exactly used to seeing
kids with horns.","m070_020_020"
"m070_020_030","char_TAKEMIYA","You don't want to go causing a panic, right?
You're gonna have to wear that when we go out.","m070_020_030"
"m070_020_035","char_TAKEMIYA","I have to say... it fits perfectly. Never thought anyone
would wear that stuff again...","m070_020_035"
"m070_020_040","char_TAKEMIYA","Now then, it's about time to head out.","m070_020_040"
"m070_020_050","char_PLAYER_M","Head out? Head out where?{next}",""
"m070_020_051","char_PLAYER_M","How come you have clothes in that size...?",""
"m070_020_052","char_PLAYER_M","Will I get paid for working on my day off?",""
"m070_020_060","char_TAKEMIYA","There's someone I'd like for you to meet—especially
the little half-pint, there.","m070_020_060"
"m070_020_070","char_TAKEMIYA","She's not a bad person, I can promise you that much.
She's just a little... eccentric, that's all.","m070_020_070"
"m070_020_080","char_TAKEMIYA","...I'd like it if you would just read the room on that one.","m070_020_080"
"m070_020_090","char_TAKEMIYA","Anyway, I want us to make a little outing together today.","m070_020_090"
