string2 0,string 1,string 2,string 3
"m190_010_010","char_INORI","What in the world...?","m190_010_010"
"m190_010_020","char_AEGIOMON","Something huge is... running alongside us?","m190_010_020"
"m190_010_030","char_PLAYER_M","Is that a Titan?!{next}",""
"m190_010_031","char_PLAYER_M","That thing is massive!{next}",""
"m190_010_032","char_PLAYER_M","All that really matters is who's got the bigger heart!{next}",""
"m190_010_040","char_AEGIOMON","What can we do if we can't even see our enemy?!","m190_010_040"
"m190_010_050","char_INORI","Hey, you two!","m190_010_050"
"m190_010_060","char_INORI","Think we can get out through there?","m190_010_060"
"m190_010_070","char_AEGIOMON","Will you be all right, Inori? We'll be on the roof of a speeding train...","m190_010_070"
"m190_010_080","char_INORI","I'll be fine. Let's go!","m190_010_080"
"m190_020_010","char_GRANKUWAGAMON","Graaagh!","m190_020_010"
"m190_020_015","char_AEGIOMON","Look at that! Way up ahead!","m190_020_015"
"m190_020_020","char_INORI","Is that a Titan, too?!","m190_020_020"
"m190_020_030","char_AEGIOMON","I think the war might have already started...!","m190_020_030"
"m190_020_040","char_AEGIOMON","I have to stop it. After all...","m190_020_040"
"m190_020_050","char_AEGIOMON","...that's the whole reason I was born.","m190_020_050"
"m190_020_060","char_AEGIOMON","...because I'm the Great Guardian!","m190_020_060"
"m190_021_010","char_GRANKUWAGAMON","Gwaaah!",""
"m190_021_020","char_INORI","Oh, no...! We're going to crash into it! Get down, everyone!",""
"m190_021_030","char_LOCOMON","Look out! Please clear the way!",""
"m190_021_040","char_GRANKUWAGAMON","Gwah...?",""
"m190_021_050","char_LOCOMON","Passengers, please hold on to the nearest handrail! There's
an obstacle straight ahead!",""
"m190_021_060","char_GRANKUWAGAMON","Gwa... Gwaaah!",""
"m190_021_070","char_AEGIOMON","Where'd it go...?",""
"m190_021_080","char_INORI","It's over there! Come on. Let's get off.",""
"m190_021_090","char_AEGIOMON","Wow... It sure doesn't look like it was just sent flying.
It looks pretty much fine to me.",""
"m190_021_100","char_INORI","This is not the time to be impressed! Here it comes!",""
"m190_040_010","char_ORGEMON","The barrier gave us some trouble, but once we got in,
there was nothin' but small fry.","m190_040_010"
"m190_040_020","char_HYOUGAMON","Now, give us your treasure, before we take yer life!","m190_040_020"
"m190_040_030","char_JUNOMON","Ngh!","m190_040_030"
"m190_040_040","char_AEGIOMON","Stop right there!","m190_040_040"
"m190_040_050","char_FUGAMON","You're that strange Digimon and the humans from Central Town!
What're ya doin' here?!","m190_040_050"
"m190_040_060","char_INORI","That's our line. What in the world are YOU doing here?","m190_040_060"
"m190_040_070","char_HYOUGAMON","Ain't it obvious? We're here to save our reputations after
you embarrassed us in front of the boss!","m190_040_070"
"m190_040_080","char_FUGAMON","If we get our hands on the treasure that's here and bring it
back with us, we'll be able to stand proud again!","m190_040_080"
