string2 0,string 1,string 2,string 3
"f_t0201_0010_0010","char_SHOP_CLERK","The Card Shop is under construction.",""
"f_t0201_0020_0010","char_PASSERBY_MAN","What's this? You guys out here cosplaying? Love the
commitment to your craft!",""
"f_t0201_0030_0010","char_OUT_OTAKU","You're looking for a lady in a lab coat? Fine. Twist my arm,
why don't you! I'll just open up my third eye here, and—",""
"f_t0201_0030_0020","char_OUT_OTAKU","Huh? N-No, thanks, you say? I... I see...",""
"f_t0201_0030_0030","char_OUT_OTAKU","My inner abyss starts to throb in the face of this place.
Must... hold it... back!",""
"f_t0201_0040_0010","","Limited-time Sairyugu seasonal special!
Mega Macho Ramen!",""
"f_t0201_0040_0020","","Flavor That Makes You Flex!",""
"f_t0201_0050_0010","","A rhythm game player fell to pieces after making a single
mistake!",""
"f_t0201_0060_0010","","Those pastries smell amazing!",""
"f_t0201_0060_0020","","...On second thought, never mind. Inori would get mad.",""
"f_t0201_0060_0030","","If that's not a guilty pleasure, I don't know what is.",""
"f_t0201_0060_0040","char_INORI","Looks delicious... But eating that now would spoil your
appetite.",""
"f_t0201_0060_0050","","Rumor has it the burgers here are anomaly-grade
delicious. They certainly smell very appetizing.",""
"f_t0201_0070_0010","","There's a man staring at some expensive-looking equipment.",""
"f_t0201_0070_0020","","The woman standing next to him looks just about ready to
blow her top.",""
"f_t0201_0080_0010","char_PLAYER_M","{fs50}Berry's the best!",""
"f_t0201_0080_0020","char_MINERVAMON","What the heck was that all about? My poor ears!",""
"f_t0201_0080_0030","","It's a harsh reality that trends come and go.",""
"f_t0201_0090_0010","","One of the card game players is really getting into it, acting
like an anime character.",""
"f_t0201_0100_0010","","There are so many manga and anime magazines. It must be
hard collecting an entire series.",""
"f_t0201_0110_0010","","Someone just shuffled out of the arcade like a member
of the undead!",""
"f_t0201_0120_0010","","Plastic models and figures are lined up on display.",""
"f_t0201_0120_0020","","Such beautiful modeling...",""
"f_t0201_0130_0010","","All of the yummy-looking foods are making my mouth water.",""
"f_t0201_0130_0020","char_MINERVAMON","The food in this world looks delicious, too. How about we
go in?",""
"f_t0201_0130_0030","char_INORI","I'd love to, but... we'd better find Dr. Simmons first.",""
"f_t0201_0140_0010","char_MAID","Hmm? Someone in a lab coat? Haven't the faintest~
Oh, take this! Stop by our cafe anytime.",""
"f_t0201_0140_0020","char_MAID","Come to our cafe, would you? I'll make a special drink,
just for you!",""
"f_t0201_0140_0030","char_YOUNG_WOMAN","Hmm? Someone in a lab coat? Haven't the faintest... Oh,
take this! Stop by our cafe anytime.",""
"f_t0201_0140_0040","char_YOUNG_WOMAN","Sheesh, what's taking him so long? Is he lost or something?",""
"f_t0201_0150_0010","char_CAKE_GUEST_MAN   ","What's that? A lady in a lab coat? No one comes to mind...
But while you're here, why not sample our baked goods?",""
"f_t0201_0150_0020","char_CAKE_GUEST_MAN   ","Treat yourself to a slice of cake? You won't regret it.",""
"f_t0201_0160_0010","char_PASSERBY_MAN","Ooh! Are you cosplaying from a new anime? When does
this one air?!",""
"f_t0201_0170_0010","char_MAID","Hmm? A woman in a lab coat? You must mean the one who
always frequents the junk shop.",""
"f_t0201_0170_0020","char_MAID","I saw her under the overpass just a minute ago. You know,
the road by that drugstore?",""
"f_t0201_0170_0030","char_INORI","Sounds like she's at the junk shop under the overpass.
Let's go take a look!",""
"f_t0201_0170_0040","char_MAID","The junk shop is on the road by the drugstore. Good luck
finding that lady!",""
"f_t0201_0170_0050","char_MAID","Come visit anytime! I'll make your drink with love. I promise!",""
"f_t0201_0170_0060","char_YOUNG_WOMAN","A lady in a lab coat? Hmm. It could be the lady I always
see at the junk shop.",""
