string2 0,string 1,string 2,string 3
"m360_010_010","char_UNKNOWN","Graaaaaaagh...!","m360_010_010"
"m360_010_020","char_UNKNOWN","The rage... of the Titaaaaans...!","m360_010_020"
"m360_010_030","char_UNKNOWN","Death... to Chronomon... Death... to Chronomon...","m360_010_030"
"m360_010_040","char_UNKNOWN","Chronomon, Chronomon, Chronomon, CHRONOMOOOOON!","m360_010_040"
"m360_010_050","char_PLAYER_M","Something is wrong...{next}",""
"m360_010_051","char_PLAYER_M","That's a lot of hate for the hero...{next}",""
"m360_010_052","char_PLAYER_M","Is that really Plutomon?{next}",""
"m360_010_057","char_UNKNOWN","I... FEEL... HNH... WRONG...! AGH... AAAGH... GAAAAAGH!","m360_010_057"
"m360_010_058","char_UNKNOWN","I-I... I... THIS... THIS... CANNOT... AGH... AAAAAAAGH...!","m360_010_058"
"m360_010_059","char_UNKNOWN","URGH... M-MY... NAME IS... PLUTOMON...!
ENEMY... OF... CHRONOMON...","m360_010_059"
"m360_010_060","char_UNKNOWN","GrAAAAAAAAAAAGH...!","m360_010_060"
"m360_020_005","char_UNDEADPLUTOMON","Gwoooh...","vo_mpc916_Sadness_001"
"m360_020_010","char_UNDEADPLUTOMON","No... I-I... am not...","m360_020_010"
"m360_040_010","char_NARRATION","Plutomon, the erstwhile king of the Titans who had reigned
over Iliad.","m360_040_010"
"m360_040_011","char_NARRATION","Forced to abdicate that throne, Plutomon made the underworld his
new kingdom, where he would hand down judgement to errant souls...","m360_040_011"
"m360_040_012","char_NARRATION","...and quietly lived out his eternity in Iliad's depths.","m360_040_012"
"m360_040_020","char_NARRATION","But, one fateful day...","m360_040_020"
"m360_040_021","char_NARRATION","...Plutomon, leading an army of Titans, suddenly appeared
and began a full-scale invasion of Iliad.","m360_040_021"
"m360_040_030","char_NARRATION","The brutal fighting that followed set the world on a path
toward destruction.","m360_040_030"
"m360_050_010","char_NARRATION","Our heroes marched into Plutomon's castle, hoping to stop
the Titan invasion of Iliad...","m360_050_010"
"m360_050_011","char_NARRATION","But there they encountered the living corpse of a Digimon—
the ruined form of what had once been Plutomon.","m360_050_011"
"m360_050_020","char_NARRATION","What in the world had become of Plutomon?","m360_050_020"
"m360_050_021","char_NARRATION","Who, if not Plutomon, was giving orders to the Titans?","m360_050_021"
"m360_050_022","char_NARRATION","Unraveling the truth behind this mystery may reveal a way
to circumvent the tragedies enveloping the worlds.","m360_050_022"
"m360_070_010","char_MYSTERIOUS_DIGIMON","Plutomon, your progress thus far has been commendable.","m360_070_010"
"m360_070_020","char_MYSTERIOUS_DIGIMON","You have made a fine puppet, indeed.","m360_070_020"
"m360_070_030","char_MYSTERIOUS_DIGIMON","The hero's revival is soon upon us. That means your job is done...","m360_070_030"
"m360_070_040","char_MYSTERIOUS_DIGIMON","You have some life left in you, do you? In that case...
I can still put you to work.","m360_070_040"
"m360_070_050","char_MYSTERIOUS_DIGIMON","May you roam the world forever as a walking corpse,
thanks to the help of this chronolixir.","m360_070_050"
"m360_070_060","char_PLUTOMON","Who... are you?","m360_070_060"
"m360_070_070","char_PLUTOMON","Tell me. What has become... of the Digital World?","m360_070_070"
"m360_070_080","char_PLUTOMON","......","m360_070_080"
"m360_070_090","char_PLUTOMON","...I see.","m360_070_090"
"m360_070_100","char_PLUTOMON","You said you are... of Merukimon's ilk... Are you not?","m360_070_100"
"m360_070_110","char_PLUTOMON","Please inform Merukimon what I am about to tell you.
The fate of the Digital World hangs in the balance.","m360_070_110"
"m360_070_115","char_PLUTOMON","While being manipulated and controlled, I came to learn
the whole truth... The truth of the world, I should say.","m360_070_115"
"m360_070_120","char_PLUTOMON","This conflict, all of it... It was a setup—","m360_070_120"
"m360_070_130","char_PLUTOMON","—brought about by a ""hero""... one fallen into darkness.","m360_070_130"
"m360_080_010","char_PLUTOMON","The hero Chronomon held power over time, allowing him to
decipher the Akashic Records stored deep within Iliad.","m360_080_010"
"m360_080_011","char_PLUTOMON","With power over time, Chronomon was a being of absolute
presence that reigned over Iliad.","m360_080_011"
"m360_080_020","char_PLUTOMON","But... one day, Chronomon learned of the truth of the world
from a record fragment engraved in the Akashic Records:","m360_080_020"
"m360_080_030","char_PLUTOMON","that this world was host to a higher being on a plane above ours.","m360_080_030"
"m360_080_031","char_PLUTOMON","Trace mentions of a creator-like being—one who conceived
all that we know—were inscribed in the Akashic Records.","m360_080_031"
"m360_080_032","char_PLUTOMON","This truth brought despair to Chronomon.","m360_080_032"
"m360_080_040","char_PLUTOMON","It meant that every occurrence was preordained, and he began to
see all of existence as gears in a machine crafted by that being.","m360_080_040"
"m360_080_050","char_PLUTOMON","Chronomon yearned to break the chains of fate that bound him. 
He ordered the warriors of Iliad—the Titans—into battle against the higher being.","m360_080_050"
"m360_080_060","char_PLUTOMON","The higher being's might was unmatched, and Chronomon was easily defeated. He was then
sealed away within the core of the device that governs time: the Akashic Records.","m360_080_060"
"m360_080_070","char_PLUTOMON","The Titans, deemed to be treasonous conspirators by the higher being, were
exiled to the lowest level of Iliad, and branded as villains of the Digital World.","m360_080_070"
"m360_090_010","char_PLUTOMON","All this time, I had no idea... that our old legends were
replete with fabrications.","m360_090_010"
"m360_090_020","char_PLUTOMON","I have always hated our so-called ""history"" of losing to the hero. 
Why did we Titans have to be subjected to such misery?","m360_090_020"
"m360_090_030","char_PLUTOMON","Titan control of the Current... That was the only thing that
could make up for being banished to the ends of the earth!","m360_090_030"
"m360_090_040","char_PLUTOMON","Taking advantage of my seething rage and hatred, it wormed its way in...","m360_090_040"
"m360_090_050","char_PLUTOMON","Chronomon's curse... his grudge... his bitter resentment at
being sealed away...","m360_090_050"
"m360_090_070","char_PLUTOMON","All of it... It was all Chronomon's plan, the plot of a vengeful 
traitor who painted itself a hero...","m360_090_070"
"m360_090_080","char_PLUTOMON","Please tell Merukimon the truth... Hurry...","m360_090_080"
"m360_100_010","char_MERCURYMON","...What? Plutomon was being controlled?","m360_100_010"
"m360_100_020","char_MERCURYMON","I see...! I will dispatch someone to treat Plutomon's
malady at once.","m360_100_020"
"m360_100_030","char_VENUSMON","I gave Plutomon what treatment I could. It was touch
and go for a while... but he was able to pull through.","m360_100_030"
"m360_100_040","char_MERCURYMON","That is a relief. If we had failed to save Plutomon's life, 
the truth would have been lost to oblivion.","m360_100_040"
"m360_110_010","char_NARRATION","After saving Plutomon's life, he reveals Iliad's true past and
the hidden truths within its history.","m360_110_010"
"m360_110_020","char_NARRATION","The resentment and rage of a false hero who rose up against
a deity in ancient times...","m360_110_020"
"m360_110_021","char_NARRATION","...Chronomon's curse was the true catalyst behind the
events that plunged the world into chaos.","m360_110_021"
"m360_110_030","char_NARRATION","Chronomon's malevolent will manipulated some Titan
warriors from the shadows—","m360_110_030"
"m360_110_031","char_NARRATION","—throwing Iliad into chaos... and eventually helped to send
the world on a path to ruin.","m360_110_031"
"m360_110_040","char_NARRATION","Can those who uncovered the truth of the world put a stop
to Chronomon's machinations?","m360_110_040"
"m360_120_040","char_MIREI","The ongoing threat to the order of the world was engineered
by a conspirator seeking to strike at the higher being.","m360_120_040"
"m360_120_050","char_MIREI","Chronomon, the destroyer, gave birth to an egg. It has 
become a cocoon, from which a demon threatens to emerge.","m360_120_050"
"m360_120_060","char_MIREI","Everything was planned from the start. Including this war.
All to give birth to a demon, fallen to darkness.","m360_120_060"
"m360_120_070","char_MIREI","As such, the Dark Shadow will not stop consuming despair.
Someone must offer their aid...","m360_120_070"
"m360_120_080","char_MIREI","All I can offer you, however, is advice... for it is the
higher being's desire that this world be self-reliant.","m360_120_080"
"m360_130_010","char_MERCURYMON","...Plutomon told me everything.","m360_130_010"
"m360_130_020","char_MERCURYMON","I find it difficult to believe everything he said, but I also
find it difficult to think all he said were lies.","m360_130_020"
"m360_130_030","char_MERCURYMON","We know one thing for sure: the Titans continue their
campaign of destruction, even now.","m360_130_030"
"m360_130_040","char_MERCURYMON","And Plutomon is not the one spearheading their offensive.","m360_130_040"
