string2 0,string 1,string 2,string 3
"m160_010_010","char_AEGIOMON","That's Junomon's temple! Talk about bright...","m160_010_010"
"m160_010_020","char_INORI","So that's where the Digimon who watches over the gate is...
Do you think... Junomon will let us go back to our world...?","m160_010_020"
"m160_010_030","char_PLAYER_M","Let's go back to our world, all three of us.{next}",""
"m160_010_031","char_PLAYER_M","Protecting civilians is ADAMAS's mission!{next}",""
"m160_010_032","char_PLAYER_M","I'll make sure you get back to your dad.{next}",""
"m160_010_040","char_INORI","Thank you for saying that, {player}.","m160_010_040"
"m160_010_050","char_MINERVAMON","We'll be there soon. There should be someone there waiting
for us.","m160_010_050"
"m160_030_010","char_CORONAMON","There you are! I'm glad you all made it!","m160_030_010"
"m160_030_020","char_LUNAMON","We've been hearing stories about your wins out there!
You sure are something else!","m160_030_020"
"m160_030_030","char_LUNAMON","Even Junomon can't wait to meet you!","m160_030_030"
"m160_030_035","char_LUNAMON","Especially you!","m160_030_035"
"m160_030_040","char_AEGIOMON","Hm...?",""
"m160_030_050","char_MINERVAMON","You guys are getting ahead of yourselves. Reel it in, would you?","m160_030_050"
"m160_030_060","char_LUNAMON","Oops... Sorry about that, Minerva.","m160_030_060"
"m160_030_070","char_CORONAMON","Yeah, our bad.","m160_030_070"
"m160_030_080","char_MINERVAMON","Come on. Let's go. Junomon's waiting for us up ahead.","m160_030_080"
"m160_040_010","char_JUNOMON","So this is the Great Guardian! Well met, Aegiomon. You have done well
to return to this world.","m160_040_010"
"m160_040_020","char_JUNOMON","So, too, has Minervamon informed me of your many feats in battle.","m160_040_020"
"m160_040_030","char_JUNOMON","Surely they are but a mere glimpse of the Great Guardian's
true capabilities. A fortuitous day, indeed...","m160_040_030"
"m160_040_040","char_AEGIOMON","Huh? Wh-What's all this ""Guardian"" stuff about?!","m160_040_040"
"m160_040_050","char_MINERVAMON","Well, that egg I was looking for... had already hatched.","m160_040_050"
"m160_040_060","char_MINERVAMON","And you said you saw the egg when you first opened your eyes...
I mean, I've seen your mind-blowing power, myself.","m160_040_060"
"m160_040_070","char_MINERVAMON","No doubt about it. You're the Great Guardian, born from the egg.","m160_040_070"
"m160_040_080","char_JUNOMON","Here and now, I officially acknowledge you as the Great Guardian.","m160_040_080"
"m160_040_090","char_JUNOMON","Now, then, Great Guardian Aegiomon... Allow me to proceed
directly to the main topic at hand.","m160_040_090"
"m160_040_100","char_JUNOMON","Listen well, for I shall regale you with the legend of the hero, 
Chronomon.","m160_040_100"
"m160_040_110","char_JUNOMON","I exist as custodian of this tale.","m160_040_110"
"m160_040_120","char_JUNOMON","All in the hopes of properly guiding the Great Guardian
toward its noble cause upon advent into this world.","m160_040_120"
"m160_050_010","char_JUNOMON","Iliad was once safeguarded by two beings of absolute power:","m160_050_010"
"m160_050_011","char_JUNOMON","The Wise Warden Homeros, overseer of law and order; and the
Great Guardian Chronomon, protector of Iliad's inhabitants.","m160_050_011"
"m160_050_012","char_JUNOMON","The presence of these two beings allowed for an extended
period of peace and prosperity.","m160_050_012"
"m160_050_020","char_JUNOMON","Yet one day, the wicked forces of the Titans conspired to
take over Iliad, launching an assault on our domain.","m160_050_020"
"m160_050_021","char_JUNOMON","In order to protect our people, Chronomon engaged the
Titans on the field of battle.","m160_050_021"
"m160_050_030","char_JUNOMON","After a fierce and terrible conflict, the Titan forces were
routed, driven back into the very depths of the earth.","m160_050_030"
