string2 0,string 1,string 2,string 3
"m240_010_010","char_AEGIOMON","Those Digimon—","m240_010_010"
"m240_010_020","char_TOUDO","I'll have Dr. Simmons explain the situation here.","m240_010_020"
"m240_010_030","char_TOUDO","She should be just up ahead.","m240_010_030"
"m240_020_010","char_AEGIOMON","M-Merukimon...!","m240_020_010"
"m240_020_020","char_MERCURYMON","...The doctor told me everything.","m240_020_020"
"m240_020_030","char_MERCURYMON","It has been some time. I am gladdened to see you are all safe.","m240_020_030"
"m240_020_040","char_INORI","But... what happened to you? Why are you in this world?","m240_020_040"
"m240_020_050","char_MERCURYMON","We... lost our war with the Titans. With no other avenue of
escape open, my allies and I fled here.","m240_020_050"
"m240_020_060","char_MERCURYMON","We are in a awful state, with no means of contacting those who
remained in Iliad, even to let them know we are safe.","m240_020_060"
"m240_020_070","char_AEGIOMON","O-Oh, wow...","m240_020_070"
"m240_020_080","char_AEGIOMON","But isn't it... hard for you to live here?","m240_020_080"
"m240_020_090","char_MERCURYMON","Indeed, it is. Many humans here look upon us as the enemy.
And it is true that we have caused considerable damage.","m240_020_090"
"m240_020_100","char_INORI","But how did it get this way...?","m240_020_100"
"m240_020_110","char_MERCURYMON","Truth be told, human reasoning eludes me.","m240_020_110"
"m240_020_120","char_MERCURYMON","Naturally, I am aware that there are others like yourselves
who are capable of coexisting with Digimon...","m240_020_120"
"m240_020_130","char_MERCURYMON","However, it would appear the greater part of humanity is
loath to do so.","m240_020_130"
"m240_020_140","char_INORI","But nothing good ever comes of conflict! We always lose more than we gain!","m240_020_140"
"m240_020_150","char_MERCURYMON","You may be right. Yet the issue of fact is that we find
ourselves besieged by two threats.","m240_020_150"
"m240_020_160","char_MERCURYMON","If we fail to face either of them, we will have no future.
Thus we must risk our very existence to combat this crisis.","m240_020_160"
"m240_020_170","char_OPERATOR_M","Sounds like you're in a do or die situation.","m240_020_170_M m240_020_170_F"
"m240_020_180","char_OPERATOR_M","While the history and circumstances seem to differ between
my world and the one there...","m240_020_180_M m240_020_180_F"
"m240_020_190","char_OPERATOR_M","...there's likely one single fact that remains the same.","m240_020_190_M m240_020_190_F"
"m240_020_200","char_OPERATOR_M","The Shinjuku Inferno is sparked by an intense conflict.","m240_020_200_M m240_020_200_F"
"m240_020_210","char_OPERATOR_M","And you're right in the middle of it.","m240_020_210_M m240_020_210_F"
"m240_020_220","char_OPERATOR_M","You have to put a stop to this war. Do everything in your
power to bring all three sides to a ceasefire.","m240_020_220_M m240_020_220_F"
"m240_020_230","char_OPERATOR_M","I'll come right out and say it. This is the only way to
prevent the end of the world.","m240_020_230_M m240_020_230_F"
"m240_020_240","char_MERCURYMON","...Yes? What is it?","m240_020_240"
"m240_020_250","char_PLAYER_M","Fighting won't solve anything.{next}",""
"m240_020_251","char_PLAYER_M","Isn't there any way to avoid conflict?{next}",""
"m240_020_252","char_PLAYER_M","Infighting among Digimon will destroy the world.{next}",""
"m240_020_260","char_MERCURYMON","......","m240_020_260"
"m240_020_270","char_INORI","Isn't there some way forward that doesn't involve war?","m240_020_270"
"m240_020_280","char_MERCURYMON","...We have suffered injury and great loss. This is a battle
to get back what we have lost.","m240_020_280"
"m240_020_290","char_MERCURYMON","Even if I were to forbid fighting, I doubt many would
heed my words.","m240_020_290"
"m240_020_300","char_MERCURYMON","Thus I cannot do so without demanding conditions.","m240_020_300"
"m240_020_310","char_MERCURYMON","I am not saying I want to reclaim everything, but at the
very least... I would ask that our major villages be freed.","m240_020_310"
"m240_020_320","char_MERCURYMON","If this could be accomplished with words alone, then there
could be nothing better.","m240_020_320"
"m240_020_330","char_MERCURYMON","And if we are able to ascertain that even some of the Titans
have withdrawn, a ceasefire could be an option.","m240_020_330"
"m240_020_340","char_PLAYER_M","We'll go negotiate the return of the conquered villages!{next}",""
"m240_020_341","char_PLAYER_M","Encouraging a Titan retreat is my next mission then!{next}",""
"m240_020_342","char_PLAYER_M","We'll stop the fighting and prevent the Shinjuku Inferno!{next}",""
"m240_020_350","char_AEGIOMON","Yeah, good call.","m240_020_350"
"m240_020_360","char_AEGIOMON","Let's get over there and get those villages freed from Titan control.","m240_020_360"
"m240_020_370","char_INORI","First up... we need to talk to the Titans. That's
the best way to do this without violence.","m240_020_370"
"m240_020_375","char_PLAYER_M","I'm a representative working to stop a war in another world—an agent.{next}",""
"m240_020_380","char_MERCURYMON","Indeed... I can only hope for your success.","m240_020_380"
"m240_020_390","char_MERCURYMON","The gate is still traversable, but you will not find it the
same as it was eight years ago.","m240_020_390"
"m240_020_400","char_MERCURYMON","Do take care of yourselves.","m240_020_400"
"m240_030_010","char_WEREGARURUMON","W-Wait!","m240_030_010"
"m240_030_020","char_AEGIOMON","...What is it?","m240_030_020"
"m240_030_030","char_WEREGARURUMON","If you're going to the Digital World for us, can I ask
another favor of you?","m240_030_030"
"m240_030_040","char_WEREGARURUMON","Several settlements survived the Titan invasion...","m240_030_040"
"m240_030_050","char_WEREGARURUMON","...and I hear that in Central Town there's a Digimon who's a
skilled healer.","m240_030_050"
"m240_030_060","char_INORI","So what do you want with this Digimon?","m240_030_060"
"m240_030_070","char_WEREGARURUMON","Apparently, this healer isn't picky about which patients to
treat... Even treats Titans, they say.","m240_030_070"
"m240_030_080","char_WEREGARURUMON","I know someone who needs those skills. If you come across
this healer, could you relay the message?","m240_030_080"
"m240_030_090","char_AEGIOMON","You mean there's a Digimon you want healed?","m240_030_090"
"m240_030_100","char_WEREGARURUMON","...Yeah.","m240_030_100"
"m240_030_110","char_WEREGARURUMON","It's Lord Merukimon.","m240_030_110"
"m240_030_120","char_WEREGARURUMON","Despite trying to keep up appearances, the wounds our lord
sustained are severe...","m240_030_120"
"m240_030_130","char_WEREGARURUMON","So I'm begging you...!","m240_030_130"
"m240_030_140","char_AEGIOMON","Okay. We'll try to find this healer.","m240_030_140"
"m240_030_150","char_WEREGARURUMON","...Sorry for the extra trouble... and thank you!","m240_030_150"
