string2 0,string 1,string 2,string 3
"d310_010_010","char_MIREI","This is an extradimensional space created by
a certain Digimon. It's called an ""Akashic Backdoor.""",""
"d310_010_020","char_MIREI","Several space-time disturbances have been used to connect
this Akashic Backdoor to various points in space-time.",""
"d310_010_030","char_MIREI","Your mission is to defeat the Digimon responsible for 
creating and maintaining this Akashic Backdoor.",""
"d310_010_040","char_MIREI","Meanwhile, I'll be using your device to provide you with
updates as necessary. I look forward to working with you.",""
"d310_010_050","char_MIREI","A new Akashic Backdoor...! It seems that same Digimon 
has once again warped the natural laws of the world.",""
"d310_010_060","char_MIREI","You'll have to defeat them, just like you did before.",""
"d310_020_010","char_PARALLELMON","Fade into the dust of space-time!","d310_020_010"
"d310_020_020","char_OMEGAMON-X","Wh, what...?!","d310_020_020"
"d310_020_030","char_DORUMON","Th-This can't be good...!","d310_020_030"
"d310_020_040","char_PARALLELMON","Absorbent Bang!","d310_020_040"
"d310_020_050","char_OMEGAMON-X","Augh!","d310_020_050"
"d310_030_010","char_MIREI","That was Parallelmon, the Digimon behind all this.
Thanks to some mutation, they're able to travel through space-time.",""
"d310_030_020","char_MIREI","They seem to have built up Akashic Backdoors like a web,
and use them to slip from one point in space-time to another.",""
"d310_030_030","char_MIREI","They can travel to the past or to the future,
but in doing so, they destabilize the world.",""
"d310_030_040","char_MIREI","So this Akashic Backdoor has to be destroyed to prevent
the collapse of the fundamental laws of reality. Good luck!",""
"d310_030_050","char_MIREI","As I feared, Parallelmon has created another Akashic Backdoor.",""
"d310_030_060","char_MIREI","It has to be destroyed, just like before. Good luck!",""
"d310_030_070","char_UNKNOWN","Are you awake?",""
"d310_030_080","char_OMEGAMON-X","You seem to have gotten caught up in our battle,
to disastrous results. I do hope you are not injured.",""
"d310_030_090","char_OMEGAMON-X","But allow me to make the appropriate introductions.
I am Omnimon, and this is Dorumon.",""
"d310_030_100","char_DORUMON","So you got dragged into this world
because of Parallelmon, too, huh?",""
"d310_030_110","char_DORUMON","Well, greetings, fellow straggler!",""
"d310_030_120","char_OMEGAMON-X","That Digimon suddenly appeared before us and hit us
with that strange beam of light, ""Absorbent Bang""...",""
"d310_030_130","char_OMEGAMON-X","The next thing we knew, we were transported to this
other world. Doubtless, it was the same for you.",""
"d310_030_140","char_OMEGAMON-X","We all wish to return to our original worlds. I propose that
we team up to defeat Parallelmon and make that happen.",""
"d310_030_150","char_DORUMON","Four other Digimon got sent here besides us.",""
"d310_030_160","char_OMEGAMON-X","If we can track down all four of them and fight as one,
we are sure to be more than a match for Parallelmon.",""
"d310_030_170","char_DORUMON","Yeah, IF we can ""fight as one""...",""
"d310_030_180","char_OMEGAMON-X","...",""
"d310_030_190","char_OMEGAMON-X","In any case, the more allies we have, the better. We should
search for the other four Digimon we were separated from.",""
"d310_030_200","char_OMEGAMON-X","What do you say? Are you willing to lend us a hand?
I can assure you that we are quite trustworthy.",""
"d310_030_210","char_OMEGAMON-X","→End",""
"d310_040_010","char_OMEGAMON-X","What is this place?","d310_040_010"
"d310_040_020","char_MIREI","Akashic Backdoors use space-time disturbances to
pry open pathways to different points in time and space.","d310_040_020"
"d310_040_030","char_MIREI","This creates isolated fragments of space-time called
""Akashic debris,"" which is what you're looking at right now.","d310_040_030"
"d310_040_040","char_UNKNOWN","Ah, yes, I see...
What an intricate and baffling problem.","d310_040_040"
"d310_040_050","char_SIMMONS","Asuna, what I'm about to ask is far from scientific, but 
please don't laugh... Would you pinch me on the cheek?","d310_040_050"
"d310_040_060","char_TOUDO","This is no dream.
I just pinched my thigh to make sure of that myself.","d310_040_060"
"d310_040_070","char_SIMMONS","I see. In that case, let me ask...","d310_040_070"
"d310_040_080","char_SIMMONS","You... Are you the same ""you"" that I know?","d310_040_080"
"d310_040_090","char_SIMMONS","Never mind. I realize that was confusing.
I'm rather confused myself, actually.","d310_040_090"
"d310_040_100","char_TOUDO","I take it that Digimon—Parallelmon—hit you
with their beam of light as well?","d310_040_100"
"d310_040_110","char_TOUDO","If so, then you're in the same position as us. We suddenly
woke up to find ourselves in this strange, white space...","d310_040_110"
"d310_040_120","char_TOUDO","Then we opened a door and wound up here.","d310_040_120"
"d310_040_130","char_MIREI","Those two probably come from a different timeline than you do.","d310_040_130"
"d310_040_140","char_MIREI","That means the fundamental laws of reality we once took for
granted are breaking down because of Parallelmon. Not good.","d310_040_140"
"d310_040_150","char_OMEGAMON-X","...Well, since we all arrived here under similar circumstances,
I imagine we all share the same goal.","d310_040_150"
"d310_040_160","char_DORUMON","We have to defeat Parallelmon and get back to our world.","d310_040_160"
"d310_040_170","char_DORUMON","And to do that, we need to reunite with the four Digimon
we got separated from when we came here.","d310_040_170"
"d310_040_180","char_SIMMONS","Yes, yes, understood. Teaming up sounds like a good idea. 
And, actually, we were separated from someone, too.","d310_040_180"
"d310_040_190","char_SIMMONS","We'll need to drag that fool back with us as well.","d310_040_190"
"d310_040_200","char_TOUDO","Hey, everyone...","d310_040_200"
"d310_040_210","char_TOUDO","Could you come over here? You're not going to believe
what's on the other side of this door...","d310_040_210"
"d310_050_010","char_DORUMON","It's so bright. I can't see...",""
"d310_050_020","char_SIMMONS","Hey, isn't this...?",""
"d310_050_030","char_OMEGAMON-X","It seems we are right back where we started.",""
"d310_050_040","char_SIMMONS","Well, that's perfect, then.
It gives us a chance to start over.",""
"d310_050_050","char_SIMMONS","Why don't you tell us about these four friends of yours?
How might we recognize them?",""
"d310_050_060","char_DORUMON","I'm... not sure if ""friends"" is the right word.",""
"d310_050_070","char_OMEGAMON-X","What we and the other four have in common is that we 
harbor a substance in our bodies known as ""the X Antibody.""",""
"d310_050_080","char_OMEGAMON-X","Yet the principles we believe in could not be more different...
As a result, we have split into three different groups.",""
"d310_050_090","char_OMEGAMON-X","Given the circumstances, however, it may be possible
for us to set our differences aside and fight as one.",""
"d310_050_100","char_DORUMON","Yeah, exactly.
I... really hope we can do that.",""
"d310_060_010","char_SIMMONS","So, having explored this place a bit before we met you,
I've come up with a few theories based on what we learned.","d310_060_010"
"d310_060_020","char_SIMMONS","We're probably from different timelines. That's the only
way to account for the discrepancies in our stories.","d310_060_020"
"d310_060_030","char_SIMMONS","But, to verify that, would you mind telling us
a little more about the world you come from?","d310_060_030"
"d310_060_040","char_DORUMON","Hmm... Where to begin?","d310_060_040"
"d310_060_050","char_OMEGAMON-X","Dorumon and I have been searching for a means
to counteract something called ""the X Program.""","d310_060_050"
"d310_060_060","char_OMEGAMON-X","The X Program can also be called
the “Digimon Elimination Program.”","d310_060_060"
"d310_060_070","char_TOUDO","Digimon... elimination?
That doesn't exactly sound pleasant.","d310_060_070"
"d310_060_080","char_OMEGAMON-X","In our world, the rapid growth in the number of Digimon
far outpaced any and all expectations.","d310_060_080"
"d310_060_090","char_OMEGAMON-X","The vast amount of data consumed the Digital World's resources—
at a rate ultimately believed to be unsustainable.","d310_060_090"
"d310_060_100","char_OMEGAMON-X","Then, one day, the X Program was suddenly put into place,
as if to cull the outsized Digimon population.","d310_060_100"
"d310_060_110","char_DORUMON","The X Program made so many Digimon disappear...","d310_060_110"
"d310_060_120","char_DORUMON","Only the ones who managed to gain antibodies survived.","d310_060_120"
