string2 0,string 1,string 2,string 3
"s900_162_010","char_CARD_KING","Ah... A challenger.",""
"s900_162_020","char_PLAYER_M","{next}Get ready to lose!",""
"s900_162_021","char_PLAYER_M","{next}Are you the Card King?",""
"s900_162_022","char_PLAYER_M","{next}A challenger...? Huh...?",""
"s900_162_030","char_CARD_KING","Hmph. You are in quite a hurry... Actually, that will just
make this easier for me.",""
"s900_162_040","char_CARD_KING","Indeed I am... The one and only King of Cards! I reign
supreme from my throne!",""
"s900_162_050","char_CARD_KING","Do not play the innocent with me... Huh? You mean to say you
really don't know?",""
"s900_162_060","char_CARD_KING","Now, let us see whether you have what it takes to defeat the
mighty Card King!",""
"s900_162_070","char_PLAYER_M","{next}Let's do this.",""
"s900_162_071","char_PLAYER_M","{end}Sorry. I just remembered I have to leave.",""
"s900_162_080","char_CARD_KING","Hehe. Win or lose, I am looking forward to this encounter.",""
"s900_162_090","char_CARD_KING","Go and deal with your prior engagement, then. I do not want
any excuses when you lose.",""
"s900_162_100","char_CARD_KING","Let the battle... begin!",""
"s900_162_110","char_CARD_KING","That was a rather close battle... I just barely managed to
emerge victorious.",""
"s900_162_120","char_CARD_KING","I enjoyed our encounter here today. I would welcome another
challenge if you are willing.",""
"s900_162_130","char_CARD_KING","Impossible! How could I lose?! I guess you truly are worthy
of the name ""champion.""",""
"s900_162_140","char_DUFTMON","Congratulations. You are now the Card King who rules over
both worlds!",""
"s900_162_150","char_PLAYER_M","{next}So it was you, Leopardmon...?",""
"s900_162_151","char_PLAYER_M","{next}You got hooked on playing cards?",""
"s900_162_152","char_PLAYER_M","{next}I'm the Class 2 Unified Champion.",""
"s900_162_160","char_DUFTMON","Yes, I have come to this world in search of even more
powerful card battlers.",""
"s900_162_170","char_DUFTMON","I can tell by the way you hold your hand that you are
familiar with military strategy.",""
"s900_162_180","char_DUFTMON","And, as such, you will now have twice the number of
challengers coming for your title.",""
"s900_162_190","char_DUFTMON","In recognition of your strength, I should like to give you
this card.",""
"s900_162_200","char_DUFTMON","Now, then... I shall remain here as the Card King until the
final battle.",""
"s900_162_210","char_DUFTMON","I will venture to the rendezvous point when the time comes.
Never fear. But, for now, allow me to maintain my alter ego.",""
"s900_162_215","char_DUFTMON","I ask that you do not mention my presence here to anyone else.",""
"s900_162_220","char_CARD_KING","I no longer have any rewards to give you, but would you care
for another battle?",""
"s900_162_230","char_PLAYER_M","{next}Yes, I accept your challenge.",""
"s900_162_231","char_PLAYER_M","{end}Maybe some other time.",""
"s900_162_240","char_CARD_KING","I shall place the shimmering crown of victory upon my head
once more!",""
"s900_162_250","char_CARD_KING","I see...",""
"s900_162_260","char_CARD_KING","It appears I have won this particular battle. I eagerly
await our next encounter.",""
"s900_162_270","char_CARD_KING","Most impressive... There was much that I could learn from
that battle.",""
"s900_162_280","char_HIROKO","",""
"s900_162_290","char_PLAYER_M","",""
"s900_162_291","char_PLAYER_M","",""
"s900_162_292","char_PLAYER_M","",""
"s900_162_300","char_HIROKO","",""
"s900_162_310","char_HIROKO","",""
"s900_162_320","char_HIROKO","",""
"s900_162_330","char_HIROKO","",""
"s900_162_340","char_PLAYER_M","",""
"s900_162_341","char_PLAYER_M","",""
"s900_162_350","char_HIROKO","",""
"s900_162_360","char_HIROKO","",""
"s900_162_370","char_HIROKO","",""
"s900_162_380","char_HIROKO","",""
"s900_162_390","char_HIROKO","",""
"s900_162_400","char_HIROKO","",""
"s900_162_410","char_HIROKO","",""
"s900_162_420","char_MAN","Long time, no see. You haven't changed a bit, so I instantly
knew it was you. Recognize me?",""
"s900_162_430","char_MAN","How's that fella I played tag with doing? Time sure does
fly.",""
"s900_162_440","char_MAN","You know... I never thought you'd get so good you'd trounce
even the Card King.",""
