string2 0,string 1,string 2,string 3
"m420_010_010","char_TOUDO","Disturbance detected above the government building.
Public safety is... Their weapon has been deployed...","m420_010_010"
"m420_010_020","char_TOUDO","...with Shota Kuroi piloting. It appears to be headed for
the government building. We were... too late...!","m420_010_020"
"m420_010_030","char_SIMMONS","I won't allow it. Such an ugly machine...","m420_010_030"
"m420_010_040","char_SIMMONS","I quit because I couldn't stand the idea of being forced to
make something like that.","m420_010_040"
"m420_010_050","char_SIMMONS","The Dr. Yuki I respect would never.","m420_010_050"
"m420_010_060","char_PLAYER_M","Dr. Yuki is the man who adopted me.{next}",""
"m420_010_061","char_PLAYER_M","You seem to know a lot about my adoptive father...{next}",""
"m420_010_062","char_PLAYER_M","He's my adoptive father... He disappeared on me.{next}",""
"m420_010_070","char_SIMMONS","What are you talking about? If that's some sort of joke, it
went over my head.","m420_010_070"
"m420_010_080","char_SIMMONS","Dr. Yuki is an anime character.","m420_010_080"
"m420_010_090","char_SIMMONS","He's from a series I will always love, ""Agent Alpha.""","m420_010_090"
"m420_010_100","char_SIMMONS","Don't tell me you haven't seen that anime? You're seriously
missing out.","m420_010_100"
"m420_010_110","char_SIMMONS","Dr. Yuki disappears during an experiment, and his child,
the protagonist, goes looking for him.","m420_010_110"
"m420_010_120","char_SIMMONS","That's the gist of the plot. But I can talk about that anime
for hours.","m420_010_120"
"m420_010_130","char_SIMMONS","That series means so much to me. It's the reason I became a
scientist to begin with.","m420_010_130"
"m420_010_140","char_SIMMONS","Hmm?","m420_010_140"
"m420_010_150","char_SIMMONS","What's wrong? You don't look so good.","m420_010_150"
"m420_010_160","char_SIMMONS","Truly deplorable... What would Dr. Yuki say if he existed?","m420_010_160"
"m420_010_170","char_JUNOMON","While bound by Chronomon's rage... I provided various things to
the humans.","m420_010_170"
"m420_010_180","char_JUNOMON","Digimon and their special structural data... all of which
went into the making of that weapon.","m420_010_180"
"m420_010_181","char_SIMMONS","Kuga was an obedient little lapdog. Not a shred of pride in
that one, I'm afraid...","m420_010_181"
"m420_010_182","char_JUNOMON","The weapon is beyond the ability of anyone to control now.
For you see...","m420_010_182"
"m420_010_183","char_JUNOMON","...it, too, is now an incarnation of Chronomon's bitter rage.
The Digimon core was installed for this reason.","m420_010_183"
"m420_010_190","char_JUNOMON","Chronomon's aim is, in the end, a clash of forces... The
space-time rift born from the war will open the sealed door.","m420_010_190"
"m420_010_200","char_JUNOMON","And then you and Chronomon shall meet... The victims of this
conflict are but offerings to bring this about.","m420_010_200"
"m420_010_230","char_SIMMONS","If war itself is the point... then Chronomon probably
doesn't care if it's Digimon or humans who are dying.","m420_010_230"
