string2 0,string 1,string 2,string 3
"m120_010_010","char_AEGIOMON","Unh...","m120_010_010"
"m120_010_020","char_AEGIOMON","Inori?!","m120_010_020"
"m120_010_030","char_AEGIOMON","Inori!","m120_010_030"
"m120_010_040","char_INORI","Ngh... Mnh...","m120_010_040"
"m120_010_050","char_INORI","Where are we?","m120_010_050"
"m120_010_060","char_INORI","What happened to us? That gate was pulling me in, and next
thing I knew...","m120_010_060"
"m120_010_070","char_INORI","Is this a sewer line? That's the closest thing I can think of, but...
Hey, where's Minervamon?","m120_010_070"
"m120_010_080","char_PLAYER_M","First, let's find a way out.{next}",""
"m120_010_081","char_PLAYER_M","You aren't hurt, are you?",""
"m120_010_082","char_PLAYER_M","Is this another anomalous phenomenon?",""
"m120_010_090","char_INORI","Good idea. We might figure something out once we get out of here.","m120_010_090"
"m120_010_100","char_INORI","Let's start looking.","m120_010_100"
"m120_010_110","char_INORI","Oh—I'm fine. But I have no idea what's going on.","m120_010_110"
"m120_010_120","char_INORI","Honestly, I don't have the slightest clue.","m120_010_120"
"m120_020_010","char_INORI","It looks like this leads outside.","m120_020_010"
"m120_020_020","char_AEGIOMON","Inori, wait here! I'll go check it out first!","m120_020_020"
"m120_030_001","char_AEGIOMON","Ngh...","m120_030_001"
"m120_030_005","char_AEGIOMON","Whoa!","m120_030_005"
"m120_030_010","char_AEGIOMON","Wow... Amazing...","m120_030_010"
"m120_030_020","char_AEGIOMON","Are all of these...","m120_030_020"
"m120_030_030","char_AEGIOMON","...Digimon?","m120_030_030"
"m120_030_040","char_INORI","Wait... Is this...","m120_030_040"
"m120_030_050","char_INORI","...the place Minervamon mentioned—the world
where Digimon live?!","m120_030_050"
"m120_030_060","char_AEGIOMON","We made it! We're actually in the Digital World!","m120_030_060"
"m120_040_010","char_OPERATOR_M","Agent {player}... I overheard that just now.
You're in the world of Digimon? Am I hearing you right?","m120_040_010_M m120_040_010_F"
"m120_040_040","char_OPERATOR_M","If so... this is amazing! Stupendous! Absolutely fantastic!
What else can I say?","m120_040_040_M m120_040_040_F"
"m120_040_060","char_PLAYER_M","Now, now. Take it easy.{next}",""
"m120_040_061","char_PLAYER_M","We're in the middle of a mission.{next}",""
"m120_040_062","char_PLAYER_M","Amazing! Stupendous! Absolutely fantastic!{next}",""
"m120_040_080","char_OPERATOR_M","Most anomalies are of unknown origin... But some start to
make sense if alternate worlds and dimensions come into play.","m120_040_080_M m120_040_080_F"
"m120_040_090","char_OPERATOR_M","Wandering into a fantastical realm, encountering
unreal beings... Almost like you're Alice herself.","m120_040_090_M m120_040_090_F"
"m120_040_110","char_OPERATOR_M","This discovery alone guarantees your promotion in ADAMAS.
If you make it back safe and sound, that is...","m120_040_110_M m120_040_110_F"
"m120_040_120","char_OPERATOR_M","Unraveling the mysteries behind phase electron life forms
will reveal the truth of our world, and the Inferno.","m120_040_120_M m120_040_120_F"
"m120_040_140","char_OPERATOR_M","A rift appeared atop the government building during the 
Inferno. If it was connected to the world you're in now...","m120_040_140_M m120_040_140_F"
"m120_040_150","char_OPERATOR_M","...then, in theory, it's very likely that collecting data
in the Digital World could prevent world destruction.","m120_040_150_M m120_040_150_F"
"m120_040_160","char_OPERATOR_M","This is becoming the most important mission in ADAMAS history.
Gather as much info as you can. The future depends on it.","m120_040_160_M m120_040_160_F"
"m120_050_010","char_MUSHMON","Hey! You, there!","m120_050_010"
"m120_050_020","char_MUSHMON","Aven't seen you folks before. Why not take a look at my wares?","m120_050_020"
"m120_050_030","char_INORI","Wow... I've never seen anything like this before.","m120_050_030"
"m120_050_040","char_MUSHMON","You sure haven't! I mean, there are so many thugs 
outside town these days, right?","m120_050_040"
"m120_050_050","char_MUSHMON","And... rumor has it the Titans are moving back in, too. 
Better stock up here and be ready for anything!","m120_050_050"
"m120_060_010","char_AEGIOMON","Whoa! There are big buildings in this world, too!","m120_060_010"
"m120_060_020","char_INORI","Aegiomon... You look so happy.","m120_060_020"
