string2 0,string 1,string 2,string 3
"f_d0701_0010_0010","char_GEKOMON","Aaah, glurp!","f_d0701_0010_0010"
"f_d0701_0010_0020","char_GEKOMON","Where'd you go?! You disappeared all of a sudden, so
I was worried, glurp!","f_d0701_0010_0020"
"f_d0701_0010_0030","char_GEKOMON","Whew... Okay, we have to hurry up to see Lord Plutomon, glurp.","f_d0701_0010_0030"
"f_d0701_0010_0040","char_GEKOMON","Now then... Get it over with! Give it your best shot, glurp!","f_d0701_0010_0040"
"f_d0701_0010_0050","char_GEKOMON","...","f_d0701_0010_0050"
"f_d0701_0010_0060","char_GEKOMON","...",""
"f_d0701_0010_0070","char_GEKOMON","Go ahead, glurp. I'm ready for it! Gimme a real, sweet groaner!
One that will make me cringe my face off, glurp!","f_d0701_0010_0070"
"f_d0701_0010_0080","char_GEKOMON","...",""
"f_d0701_0010_0090","char_GEKOMON","...",""
"f_d0701_0010_0100","char_GEKOMON","Come on, glurp it out! Are you self-conscious all of a sudden?
Don't tell me you've forgotten!","f_d0701_0010_0100"
"f_d0701_0010_0110","char_GEKOMON","...",""
"f_d0701_0010_0120","char_GEKOMON","...",""
"f_d0701_0010_0130","char_GEKOMON","I mean, you kept on saying a bunch of them before, even
when I kept glurping telling you to stop!","f_d0701_0010_0130"
"f_d0701_0010_0140","char_GEKOMON","Argh, glurp! I'm talking about some empty, meaningless
sweet-talk, glurp!","f_d0701_0010_0140"
"f_d0701_0010_0150","char_GEKOMON","The fakest, phoniest, full-of-Sukamon compliment
you can think of, glurp!","f_d0701_0010_0150"
"f_d0701_0010_0160","char_GEKOMON","C'mon, glurp. You must have somethin' for me!
Just say whatever comes to mind, glurp!","f_d0701_0010_0160"
"f_d0701_0010_0170","","{next}I want to save every living being in this world.",""
"f_d0701_0010_0171","","{next}I want everyone to live in peace and harmony!",""
"f_d0701_0010_0172","","...Have we met before?",""
"f_d0701_0010_0180","char_GEKOMON","Whaaaaa, glurp!","f_d0701_0010_0180"
"f_d0701_0010_0190","char_GEKOMON","Gaaagh, glurp... *gag* *retch*","f_d0701_0010_0190"
"f_d0701_0010_0200","char_GEKOMON","*panting* Do you get it now, glurp?","f_d0701_0010_0200"
"f_d0701_0010_0210","char_GEKOMON","Whenever I hear an empty platitude, I cringe so hard
I end up leaping somewhere, glurp.","f_d0701_0010_0210"
"f_d0701_0010_0220","char_GEKOMON","I can sometimes choose where I land, but depending on the
cliche, I might end up somewhere kinda strange, glurp.","f_d0701_0010_0220"
"f_d0701_0010_0230","char_GEKOMON","I start feeling nauseous and it puts me in a really
glurping bad mood, so I don't like doing it, glurp...","f_d0701_0010_0230"
