string2 0,string 1,string 2,string 3
"f_d1202_0010_0010","char_AEGIOMON","We need to hurry to see Dr. Simmons.",""
"f_d1202_0020_0010","char_AEGIOMON","I see lights!",""
"f_d1202_0020_0020","char_TOUDO","Rebellion Village is just up ahead. Let's hurry on.",""
"f_d1204_0010_0010","char_GUARDROMON","The gate to Central Town is just ahead. Sorry, but
I can't let you through without permission.",""
"f_d1204_0020_0010","char_GUARDROMON","The gate to Central Town is just ahead. Sorry, but
I can't let you through without permission.",""
"f_d1204_0030_0010","","There's nothing to do here right now.
Let's prioritize the mission.",""
"f_d1204_0040_0010","char_PEGASMON","Going back to Shinjuku?",""
"f_d1204_0040_0020","char_PLAYER_M","Yes, let's head to Shinjuku.",""
"f_d1204_0040_0021","char_PLAYER_M","{end}Not right now.",""
"f_d1204_0050_0010","char_SIMMONS","Ready to go to the lab?",""
"f_d1204_0050_0020","char_PLAYER_M","{next}Yes, let's head to the lab.",""
"f_d1204_0050_0021","char_PLAYER_M","{end}Not yet.",""
"f_d1204_0050_0030","char_SIMMONS","We're counting on you. Please... stop my former colleagues
from making a terrible mistake.",""
"f_d1204_0060_0010","char_JUNOMON","Do you wish to visit Chronomon?",""
"f_d1204_0080_0010","char_GUARDROMON","It's been years since the town got taken over. Will we ever 
be able to go back?",""
"f_d1204_0090_0010","char_ASTAMON","You're the one who made all that fuss about seeing Lord
Merukimon before, right?",""
"f_d1204_0090_0020","char_ASTAMON","If you're looking for Lord Merukimon, he's just further ahead.
You should go see him.",""
"f_d1204_0100_0010","char_CATCHMAMEMON","Hey! It's our hero from Central Tower! Thanks again for your help!",""
"f_d1204_0100_0020","char_CATCHMAMEMON","But thinking about that Central Tower... Man, it gets me even
now!",""
"f_d1204_0120_0010","char_VENUSMON","We have received word from Merukimon's subordinate. It
arrived only moments ago.",""
"f_d1204_0120_0020","char_VENUSMON","Merukimon's body can hold out no longer. That fact has put
urgency behind his decision.",""
"f_d1204_0120_0030","char_VENUSMON","I tried my best to talk Merukimon out of it, but to no
avail...",""
"f_d1204_0120_0040","char_VENUSMON","If I had received word even one day earlier, there might
have been some way to prolong things—",""
"f_d1204_0120_0050","char_VENUSMON","...What? You received a half-day grace period...?",""
"f_d1204_0120_0060","char_VENUSMON","How did you accomplish that? Merukimon would not listen to
a word of my pleas to stop.",""
"f_d1204_0120_0070","char_VENUSMON","With an extra half a day... we just might be able to try a
new medicine...",""
"f_d1204_0120_0080","char_VENUSMON","If we can only remedy the poison, it will remove
Merukimon's reason for rashly hurrying into a decision.",""
"f_d1204_0120_0090","char_VENUSMON","In order to make this antidote... we will need the fruit of
Karpos Hulē.",""
"f_d1204_0120_0100","char_VENUSMON","I heard you were unable to obtain any previously, but I ask
that you go and try again.",""
"f_d1204_0120_0110","char_VENUSMON","Half a day is not much time... so please hurry.",""
"f_d1204_0130_0010","char_BIGMAMEMON","I wonder what's become of Central Tower. I guess there's
no way to know, what with the town having become occupied...",""
"f_d1204_0150_0010","char_TYUMON","Oh! Hey! You, there! Aren't ya that big rookie
from way back when?!",""
"f_d1204_0150_0020","char_TYUMON","I can't believe I'd run into ya like this! What luck!
Hey, what've ya been up to all this time?!",""
"f_d1204_0150_0030","char_TYUMON","Wait! Don't bother telling me. I bet I already know!",""
"f_d1204_0150_0040","char_TYUMON","Well, things here are terrible! It's been bad ever since
the town was taken over by the Titans.",""
"f_d1204_0150_0050","char_TYUMON","But never mind that. You're looking to meet with Lord
Merukimon, right? Well, you're in luck! He's inside.",""
"f_d1204_0160_0010","char_HAGURUMON","I fled here for my life, but now the town's been occupied.
Will I ever see Central Tower again?",""
"f_d1204_0170_0010","char_KOKUWAMON_A","What?! It... It's you! So, you made it!",""
"f_d1204_0170_0020","char_KOKUWAMON_A","Thanks so much for your help back in the Factorial Area!",""
"f_d1204_0170_0030","char_KOKUWAMON_A","But... these days, that area isn't the way it used to be.",""
"f_d1204_0170_0040","char_KOKUWAMON_A","I don't really know how to put it, but... right now, the
two of us can hardly stand the place.",""
