string2 0,string 1,string 2,string 3
"s110_092_010","char_CRANIAMON","*panting* It looks like I made it here in time. Urk! Ow...
I'm hurt pretty bad.",""
"s110_092_020","char_PLAYER_M","{next}What happened?",""
"s110_092_021","char_PLAYER_M","{next}Are you with the Royal Knights?",""
"s110_092_022","char_PLAYER_M","{next}You're late.",""
"s110_092_030","char_CRANIAMON","You see, on my way to the rendezvous point, I was forced
to engage the enemy in battle.",""
"s110_092_040","char_CRANIAMON","Yes, I am. My name is Craniamon, and I'm a member of the
Royal Knights. However...",""
"s110_092_050","char_CRANIAMON","...on my way to the rendezvous point, I was forced to engage
the enemy in battle.",""
"s110_092_060","char_CRANIAMON","Am I? Well, according to my calculations...",""
"s110_092_070","char_CRANIAMON","No, I won't make any excuses. But I wasn't expecting to get
into a fight along the way.",""
"s110_092_080","char_CRANIAMON","I came here to help save the world, but I never expected to
end up like this...",""
"s110_092_090","char_CRANIAMON","Do you think I can help the world in such a state?",""
"s110_092_100","char_PLAYER_M","{next}You should be more confident.",""
"s110_092_101","char_PLAYER_M","{next}Why not try asking a fortune teller?",""
"s110_092_102","char_PLAYER_M","{next}I don't like your chances.",""
"s110_092_110","char_CRANIAMON","I suppose I should take an honest look at myself. What is
your opinion on the matter?",""
"s110_092_120","char_CRANIAMON","You mean, have my fortune read? I suppose I should take
whatever advice I can get.",""
"s110_092_130","char_CRANIAMON","You're rather blunt, but you're also right. I wonder if I
can improve those chances?",""
"s110_092_140","char_CRANIAMON","What? Humans ask fortune tellers about such things? And
there's one in Shinjuku?",""
"s110_092_150","char_CRANIAMON","Very well. I'll go as soon as I heal up. I wonder what my
fortune will be...",""
"s110_092_160","char_CRANIAMON","Ah, you're here, too, huh?",""
"s110_092_170","char_PLAYER_M","{next}Craniamon?",""
"s110_092_171","char_PLAYER_M","{next}I was curious about your fortune.",""
"s110_092_172","char_PLAYER_M","{next}What kind of fortune telling are you getting?",""
"s110_092_180","char_CRANIAMON","Yes, it's me. Actually, I suppose this is the first time
you've seen me in humanoid form.",""
"s110_092_185","char_CRANIAMON","I'm just about to have my fortune read. I want you to hear
it, too.",""
"s110_092_190","char_CRANIAMON","I'm just about to find out for myself. You're welcome to
join me.",""
"s110_092_195","char_CRANIAMON","Oh, it's me, Craniamon. This must be the first time you've
seen me in humanoid form.",""
"s110_092_200","char_CRANIAMON","I'm curious about palm reading, but can they be accurately
read if I'm in human form?",""
"s110_092_205","char_CRANIAMON","Oh, it's me, Craniamon. This must be the first time you've
seen me in humanoid form.",""
"s110_092_210","char_FORTUNE_TELLER","Ah, I have been expecting you. Let me see... You wish to
have your friend's fortune read?",""
"s110_092_220","char_FORTUNE_TELLER","And who is this friend...? Ah, yes. I see.",""
"s110_092_230","char_FORTUNE_TELLER","I shall now consult the fates to divine your friend's
fortune. Hmm... Interesting...",""
"s110_092_240","char_FORTUNE_TELLER","I have seen your fortune... Your fate dictates that you pay
a visit to Subroad.",""
"s110_092_250","char_CRANIAMON","Subroad? That's where I'll find the answers I'm looking for?",""
"s110_092_260","char_FORTUNE_TELLER","Indeed. Once there, you will find a hint as to just how
effective your power can be.",""
"s110_092_270","char_CRANIAMON","What?! I haven't even told you what I was worried about, so
how did you know...?",""
"s110_092_280","char_PLAYER_M","{next}Let's go check it out.",""
"s110_092_281","char_PLAYER_M","{next}How do you tell people's fortunes?",""
"s110_092_282","char_PLAYER_M","{next}The Father of Shinjuku is pretty impressive.",""
"s110_092_290","char_CRANIAMON","Yes. For some reason, I feel we can trust this fortune
teller's words.",""
"s110_092_300","char_FORTUNE_TELLER","Sorry, but that is a trade secret. If I told everyone, I
would never get any customers.",""
"s110_092_310","char_CRANIAMON","I agree. I see why they call him ""Father."" He has an aura
that deserves respect.",""
"s110_092_320","char_FORTUNE_TELLER","Voice your concerns to the man eating a crepe in Subroad and
your path will be made clear.",""
"s110_092_330","char_CRANIAMON","A crepe? I'm not sure what that's all about, but we should
go and check it out.",""
"s110_092_340","char_CRANIAMON","Feel free to come along if you want to see how this turns
out. I'll go ahead on my own.",""
"s110_092_350","char_FORTUNE_TELLER","Ah, it is good to see you. What can I do for you today?",""
"s110_092_360","char_PLAYER_M","I need a fortune reading.",""
"s110_092_361","char_PLAYER_M","What was Craniamon's fortune?",""
"s110_092_362","char_PLAYER_M","{end}Nothing for now, thanks.",""
"s110_092_370","char_CRANIAMON","Voice your concerns to the man eating a crepe in Subroad and
your path will be made clear.",""
"s110_092_380","char_CRANIAMON","You've changed your mind? Well, if you ever need a fortune
reading, please come again.",""
"s110_092_390","char_MAN","This whipped cream has the perfect sweetness. And is that
salt I'm tasting in the batter?",""
"s110_092_400","char_CRANIAMON","I'm sorry to interrupt you, but a fortune teller sent me
here...",""
"s110_092_410","char_MAN","Ah, the Father of Shinjuku... This must be a Digimon
concern. Tell me. What is your worry?",""
"s110_092_420","char_CRANIAMON","You're able to see right through me... Well, it's about
losing faith in one's abilities.",""
"s110_092_430","char_MAN","I see... So, which one of you has lost their confidence?",""
"s110_092_440","char_PLAYER_M","{next}This Digi— Er... This human here.",""
"s110_092_441","char_PLAYER_M","{next}Me.",""
"s110_092_450","char_CRANIAMON","It's me, actually. I'm somewhat embarrassed to admit it...",""
"s110_092_460","char_MAN","Yes, I imagine it's quite embarrassing to say aloud, being a
member of the Royal Knights.",""
"s110_092_470","char_MAN","You'll just have to get over it. I'm sure you're more than
capable.",""
"s110_092_480","char_CRANIAMON","H-How could you possibly know that?! Who are you...?",""
"s110_092_490","char_MAN","I've got my sources. I don't know the details, however, so
tell me your concerns.",""
"s110_092_500","char_MAN","So you lost your confidence after fighting a Titan? While
not easy, there is a solution...",""
"s110_092_510","char_MAN","Fight the strongest Titan. You'll regain your confidence, or
at least know your standing.",""
"s110_092_520","char_CRANIAMON","I see... Although, which of the Titans is considered the
strongest?",""
"s110_092_530","char_MAN","That's easy. It's Plutomon.",""
"s110_092_540","char_PLAYER_M","{next}Are you sure about this?",""
"s110_092_541","char_PLAYER_M","{next}Will Plutomon even agree to meet with us?",""
"s110_092_542","char_PLAYER_M","{next}Can we just show up there?",""
"s110_092_550","char_MAN","If you're asking if I'm sure about meeting with Plutomon,
there's no need for concern.",""
"s110_092_560","char_MAN","Despite his appearance, Plutomon is quite receptive. Just
try talking to him.",""
"s110_092_570","char_MAN","Haha... That's a funny thing to say, considering you've done
it many times before.",""
"s110_092_580","char_MAN","Plutomon listens to anyone who is serious in nature, no
matter what their status is.",""
"s110_092_600","char_CRANIAMON","R-Really? Besides... as a human, how do you even know such
things?",""
"s110_092_610","char_MAN","It's like I told you before. I have my sources.",""
"s110_092_620","char_MAN","At any rate, head to the Dark Field. Plutomon will join you
there.",""
"s110_092_630","char_CRANIAMON","I won't ask anything else of you. Thanks for the
information.",""
"s110_092_640","char_CRANIAMON","Although, I never expected to be visiting the Dark Field...
I must calm my nerves first.",""
"s110_092_645","char_MAN","Hm? You want to know who I am? I'm sure you'll figure it out
in due time.",""
"s110_092_650","char_MAN","In any case, this perfect blend of salt and fresh cream is
not to be taken lightly.",""
"s110_092_660","char_MAN","What's the holdup? Go to the Dark Field and meet with
Plutomon.",""
"s110_092_670","char_CRANIAMON","Okay, I'm ready. Shall we go to the Dark Field to meet with
Plutomon now?",""
"s110_092_680","char_PLAYER_M","{next}Let's go.",""
"s110_092_681","char_PLAYER_M","{end}Hold on.",""
"s110_092_690","char_CRANIAMON","I'm glad you're with me. Now, let's begin our journey to the
Dark Field.",""
"s110_092_700","char_CRANIAMON","Yes, I suppose you must prepare, too, considering where
we're going...",""
"s110_092_710","char_CRANIAMON","So this is the Dark Field...? I wonder where Plutomon is.",""
"s110_092_720","char_CRANIAMON","That large castle looks likely... If you know the area,
please lead the way.",""
"s110_092_730","char_PLUTOMON","Ah, it is not often that I have visitors. I have some time
to spare. State your purpose.",""
"s110_092_740","char_CRANIAMON","You must be Plutomon! My name is Craniamon! I have come to
challenge you to a duel!",""
"s110_092_750","char_PLUTOMON","I should like to indulge your flight of fancy, but,
regrettably, it is not possible.",""
"s110_092_760","char_CRANIAMON","Wh-Why do you refuse to fight me?!",""
"s110_092_770","char_PLAYER_M","{next}Won't you accept the challenge?",""
"s110_092_771","char_PLAYER_M","{next}Are you worried about involving others?",""
"s110_092_772","char_PLAYER_M","{next}Let me guess. You can't be bothered?",""
"s110_092_780","char_PLUTOMON","If I were to fight a Royal Knight, I am afraid everyone
would take it too seriously.",""
"s110_092_790","char_PLUTOMON","If I fight a Royal Knight, it may turn into a rather serious
battle on both sides.",""
"s110_092_800","char_PLUTOMON","Heh... Honestly, I would like to fight, but I feel it is not
worth the ensuing trouble.",""
"s110_092_810","char_CRANIAMON","I can understand that line of reasoning. But how will I be
able to measure my strength?",""
"s110_092_820","char_PLUTOMON","If you wish to test your readiness and strength, there are
other trials to be faced.",""
"s110_092_830","char_PLUTOMON","How about Enbarrmon, the immortal steed? That trial may give
you the answers you seek.",""
"s110_092_840","char_CRANIAMON","An immortal steed... Well, that definitely doesn't sound
like any ordinary challenge.",""
"s110_092_850","char_PLUTOMON","I imagine it must be fate that has brought us together. I
shall guide you there personally.",""
"s110_092_860","char_CRANIAMON","Guide me there personally?! I must thank you for your
magnanimity!",""
"s110_092_870","char_PLUTOMON","So tell me... Did the two of you come here together?",""
"s110_092_880","char_PLUTOMON","I am in a rather generous mood right now. If you need
anything, go ahead and ask.",""
"s110_092_890","char_PLAYER_M","{next}I'd like a world without war.",""
"s110_092_891","char_PLAYER_M","{next}Don't you find conflict to be pointless?",""
"s110_092_892","char_PLAYER_M","{next}I want the ultimate reward.",""
