string2 0,string 1,string 2,string 3
"s020_173_010","char_MARINEANGEMON","I wanted to be a star all across the Digital World,
so I left the sea to come work here.",""
"s020_173_020","char_MARINEANGEMON","But there's not a single fan in this place who
appreciates my talents or fawns over me.",""
"s020_173_030","char_MARINEANGEMON","*sigh* I wish I could just stop and take a break
from all of this!",""
"s020_173_040","char_PLAYER_M","{next}It's important to put in the legwork.",""
"s020_173_041","char_PLAYER_M","{next}You could stop and take a break.",""
"s020_173_042","char_PLAYER_M","{next}I could fawn over you.",""
"s020_173_050","char_MARINEANGEMON","I've already put in PLENTY of legwork!
I do have fans, you know!",""
"s020_173_060","char_MARINEANGEMON","No, that'd just be irresponsible. You think I don't know
what they say? No work, no eat.",""
"s020_173_070","char_MARINEANGEMON","However much you were to try, your efforts alone
wouldn't be enough to fill my heart.",""
"s020_173_080","char_MARINEANGEMON","Ah, but I've reached my limit. I can't go on...
How I long for the scent of the sea...",""
"s020_173_090","char_MARINEANGEMON","Wait. What's this? A dainty bottle? How perfect!
Could you go fill it with seawater?",""
"s020_173_100","char_PLAYER_M","{next}Sure thing.",""
"s020_173_101","char_PLAYER_M","{next}Why don't you go yourself?",""
"s020_173_102","char_PLAYER_M","{next}The sea is at peace now.",""
"s020_173_110","char_MARINEANGEMON","Why, you didn't give that a second thought. Could it be
you're a fan of mine?",""
"s020_173_120","char_MARINEANGEMON","Oh, no, no, no. This is the sort of thing that's important
to receive as a gift.",""
"s020_173_130","char_MARINEANGEMON","I swore I'd make a name for myself outside of the sea area.
I can't go back until I do.",""
"s020_173_140","char_MARINEANGEMON","Anyway, I long for the scent of the sea! So take that bottle
and go! Bring me seawater!",""
"s020_173_150","char_MARINEANGEMON","And, please, be quick about it.",""
"s020_173_160","char_MARINEANGEMON","*sigh* This is the worst... I'm so tired, and thirsty, and
homesick...",""
"s020_173_165","char_MARINEANGEMON","Next time, bring me the real deal! I should never have drunk
such weird-tasting seawater!",""
"s020_173_170","char_MARINEANGEMON","My, but that looks amazing! What is it? Water?",""
"s020_173_180","char_MARINEANGEMON","Ah... The scent of this water reminds me of home. I'm going
to drink it right now!",""
"s020_173_185","char_MARINEANGEMON","It smells... kind of funny, for ordinary water. But I am
thirsty, so it'll have to do.",""
"s020_173_190","char_MARINEANGEMON","Blech! *splutter*",""
"s020_173_195","char_MARINEANGEMON","Blech!",""
"s020_173_200","char_MARINEANGEMON","What is this slop?! Ugh, it's awful! This must be from the
ocean surface!",""
"s020_173_205","char_MARINEANGEMON","It's so bitter and sooooour! How could you make me drink
that swill?! Gross!",""
"s020_173_208","char_MARINEANGEMON","Seawater's taste is all about location. Now, go get me some
water worthy of my palette!",""
"s020_173_210","char_PLAYER_M","{next}Yeah, it's from the surface... So what?",""
"s020_173_211","char_PLAYER_M","{next}Isn't it all the same?",""
"s020_173_212","char_PLAYER_M","{next}Aren't you being a little emo?",""
"s020_173_220","char_MARINEANGEMON","Don't you give me that! I wanted you to get me seawater from
the ocean deeps!",""
"s020_173_230","char_MARINEANGEMON","No! There's all kinds of seawater! The type I want is cool
and clear from the ocean deeps!",""
"s020_173_240","char_MARINEANGEMON","Wrong! The cool, clear water of the ocean deeps would make
me feel emo, not this trash!",""
"s020_173_250","char_MARINEANGEMON","Ugh... This stinks! I hate my life! Can no one do me even
the simplest favor?",""
"s020_173_260","char_MARINEANGEMON","Everything... Everything is awful! I can't take it
anymooooooore!",""
"s020_173_270","char_MARINEANGEMON","...",""
"s020_173_280","char_PLAYER_M","{next}Feel better now?",""
"s020_173_281","char_PLAYER_M","{next}What's gotten into you?",""
"s020_173_282","char_PLAYER_M","{next}You actually seem all right now.",""
"s020_173_290","char_MARINEANGEMON","How could I possibly be feeling better? My throat and my
heart have been torn to shreds!",""
"s020_173_300","char_MARINEANGEMON","Don't you give me that! You know better than anyone!",""
"s020_173_310","char_MARINEANGEMON","Don't be ridiculous! Or... wait. You mean you think I'd make
a convincing actress?",""
"s020_173_320","char_MARINEANGEMON","Not one thing has gone my way since I came here. Maybe I
shouldn't have left the ocean.",""
"s020_173_330","char_MARINEANGEMON","The scent of surf still lingers in my mind... Ah, how I long
for the sea...",""
"s020_173_340","char_PLAYER_M","{next}Then let's go back.",""
"s020_173_341","char_PLAYER_M","{next}Want to take another drink?",""
"s020_173_342","char_PLAYER_M","{next}Then we'd better get to the forest!",""
"s020_173_350","char_MARINEANGEMON","Not a chance! That'd be like giving up just because things
didn't go my way!",""
"s020_173_360","char_MARINEANGEMON","Absolutely not! I shouldn't have drunk that lukewarm surface
water in the first place.",""
"s020_173_370","char_MARINEANGEMON","Why would you say that?! This is where you're supposed to
comfort the lonely young star.",""
"s020_173_380","char_MARINEANGEMON","Having left home to seek fame and fortune, it would break my
heart to return with nothing.",""
"s020_173_390","char_MARINEANGEMON","I was so sure the winds that howl far across the sea would
blow my loneliness away...",""
"s020_173_400","char_MARINEANGEMON","My brilliance is lost upon the blind, yet my luster remains.
Ah, my character is sublime!",""
"s020_173_410","char_PLAYER_M","{next}Let's go back to the sea.",""
"s020_173_411","char_PLAYER_M","{next}Your fans are all waiting for you.",""
"s020_173_412","char_PLAYER_M","{next}*sigh*",""
"s020_173_420","char_MARINEANGEMON","Perhaps that would be best. Instead of suffer for my pride,
I should go where I long to be.",""
"s020_173_430","char_MARINEANGEMON","Come to think of it, they're also all in the sea. Perhaps
that truly is where I belong!",""
"s020_173_440","char_MARINEANGEMON","Hey! You're not supposed to sigh! I just need to hear one
more word of encouragement!",""
"s020_173_450","char_MARINEANGEMON","My mind is made up! I will return to the sea!",""
