string2 0,string 1,string 2,string 3
"d110_010_010","char_MIREI","This is an extradimensional space created by
a certain Digimon. It's called an ""Akashic Backdoor.""","d110_010_010"
"d110_010_020","char_MIREI","Several space-time disturbances have been used to connect
this Akashic Backdoor to various points in space-time.","d110_010_020"
"d110_010_030","char_MIREI","Your mission is to defeat the Digimon responsible for
creating and maintaining this Akashic Backdoor.","d110_010_030"
"d110_010_040","char_MIREI","Meanwhile, I'll use a feature on your device to
provide you with updates as necessary. Good luck.","d110_010_040"
"d110_010_050","char_MIREI","A new Akashic Backdoor...! It seems that same Digimon
has once again warped the natural laws of the world.","d110_010_050"
"d110_010_060","char_MIREI","You'll have to defeat them, just like you did before.","d110_010_060"
"d110_020_010","char_BLITZGREYMON","What did you do with our friends?!","d110_020_010"
"d110_020_020","char_CRESGARURUMON","Answer us, Parallelmon!","d110_020_020"
"d110_020_030","char_PARALLELMON","...","d110_020_030"
"d110_020_040","char_PARALLELMON","Fade into the dust of space-time!","d110_020_040"
"d110_020_050","char_BLITZGREYMON","Wh-What's going on?!","d110_020_050"
"d110_020_060","char_CRESGARURUMON","This isn't good!","d110_020_060"
"d110_020_070","char_PARALLELMON","Absorbent Bang!","d110_020_070"
"d110_020_080","char_CRESGARURUMON","Agh!","d110_020_080"
"d110_030_010","char_MIREI","That was Parallelmon, the Digimon behind all this.
Thanks to some mutation, they're able to travel through space-time.",""
"d110_030_020","char_MIREI","They seem to have built up this Akashic Backdoor like a nest,
and use it to slip from one point in space-time to another.",""
"d110_030_030","char_MIREI","They can travel to the past or to the future,
but in doing so, they destabilize the world.",""
"d110_030_040","char_MIREI","So this Akashic Backdoor has to be destroyed to prevent
the collapse of the fundamental laws of reality. Good luck!",""
"d110_030_050","char_MIREI","As I feared, Parallelmon has created another Akashic Backdoor.",""
"d110_030_060","char_MIREI","They must be destroyed, just like before. Good luck!",""
"d110_040_010","char_UNKNOWN","What even are these bubble things...?
They look easy to pop, but are way tougher than they seem.","d110_040_010"
"d110_040_020","char_UNKNOWN","What do you think?","d110_040_020"
"d110_040_030","char_UNKNOWN","Wait—who are you, exactly?!","d110_040_030"
"d110_040_040","char_UNKNOWN","Oh, I see... So you're after Parallelmon, too, huh?","d110_040_040"
"d110_040_050","char_UNKNOWN","The beam of light that Digimon emits, that ""Absorbent Bang""...
I'd be careful of that if I were you.","d110_040_050"
"d110_040_060","char_UNKNOWN","It can apparently bend the very fabric of space-time. That's what
happened to me. I got caught in the beam and sent here.","d110_040_060"
"d110_040_070","char_KUREMIKYOKO","My name is Kyoko Kuremi, by the way.","d110_040_070"
"d110_040_080","char_KUREMIKYOKO","I guess we'll have to deal with Parallelmon if we ever
want to have any hope of returning to our world.","d110_040_080"
"d110_040_090","char_KUREMIKYOKO","It's not like there's anyone else here...
What do you say we team up?","d110_040_090"
"d110_040_100","char_KUREMIKYOKO","To start, let's investigate this area together.","d110_040_100"
"d110_050_010","char_KUREMIKYOKO","You know, I think I recognize that outfit
you're wearing... Isn't it from some anime?",""
"d110_050_020","char_KUREMIKYOKO","I don't really know much about anime.
The occult's more up my alley—I could talk about it for days.",""
"d110_050_030","char_KUREMIKYOKO","If you like anime, the current state of the world must be
hell for you. There's barely any new anime these days...",""
"d110_050_040","char_PLAYER_M","What do you mean, ""hell""?{next}",""
"d110_050_041","char_PLAYER_M","They've stopped making new anime?{next}",""
"d110_050_042","char_PLAYER_M","I'm definitely not a cosplayer!{next}",""
"d110_050_050","char_KUREMIKYOKO","Why do you sound so surprised?",""
"d110_050_060","char_KUREMIKYOKO","I mean, even the major cities are barely functioning.
The countdown to the apocalypse has pretty much begun.",""
"d110_050_070","char_KUREMIKYOKO","Most people have already given up and are simply
waiting to meet their doom.",""
"d110_050_080","char_KUREMIKYOKO","Some are even escaping from reality using their favorite
shows and stuff from back when the world was still peaceful...",""
"d110_050_090","char_KUREMIKYOKO","Isn't that why you're cosplaying right now?",""
"d110_050_100","char_KUREMIKYOKO","Oh. Sorry about that.",""
"d110_050_110","char_KUREMIKYOKO","I thought maybe you were reminiscing about some show from
the past to take your mind off the coming end of the world.",""
"d110_050_120","char_KUREMIKYOKO","I mean, even the major cities are barely functioning.
The countdown to the apocalypse has pretty much begun.",""
"d110_050_130","char_KUREMIKYOKO","Most people have already given up and are simply
waiting to meet their doom.",""
"d110_050_140","char_KUREMIKYOKO","Some are even escaping from reality using their favorite
shows and stuff from back when the world was still peaceful.",""
"d110_050_150","char_KUREMIKYOKO","I just thought you were cosplaying
and figured maybe that was why...",""
"d110_050_160","char_MIREI","From what I can tell, that woman comes from
a different time and space than you do.",""
"d110_050_170","char_MIREI","This kind of thing often happens when
an Akashic Backdoor is left unchecked.",""
"d110_050_180","char_MIREI","The distortions in space-time will continue to grow until
the world is no longer able to maintain its proper form.",""
"d110_050_190","char_MIREI","That's why we have to take down Parallelmon.",""
"d110_060_010","char_KUREMIKYOKO","Are those... human beings trapped inside these
bubble-looking things?",""
"d110_060_020","char_KUREMIKYOKO","I tried calling out to them, but they didn't respond.
Could they be sleeping? There are so many of them...",""
"d110_060_030","char_KUREMIKYOKO","I imagine they're people who were brought here
from their own worlds by Parallelmon.",""
"d110_060_040","char_KUREMIKYOKO","I'd like to help them, but I don't think we can
break the bubbles open. What should we do...?",""
"d110_060_050","char_KUREMIKYOKO","Let's do some more investigating.",""
"d110_060_060","char_KUREMIKYOKO","This door won't open.",""
"d110_070_010","char_KUREMIKYOKO","Where are we...? How'd we get here?",""
"d110_070_020","char_MIREI","A pathway that connects points in time and space together
haphazardly... This is the true nature of an Akashic Backdoor.",""
"d110_070_030","char_MIREI","Beyond such doors, past, present, and future are jumbled
chaotically and then joined, ignoring physical distances.",""
"d110_070_040","char_MIREI","So this isn't necessarily the same Shinjuku you're
familiar with. You should proceed with caution.",""
"d110_070_050","char_GODDRAMON","Where did you take everyone?!
Give them back at once! If you refuse...",""
"d110_070_060","char_MEGIDRAMON","Graaaaaaaaagh!",""
"d110_070_070","char_KUREMIKYOKO","W-What the...?!
They look really, REALLY angry for some reason!",""
"d110_080_010","char_MIRAGEGAOGAMON","What did you do with my master?!",""
"d110_080_020","char_KUREMIKYOKO","What're you talking about?!
We don't know anything about your master!",""
"d110_080_030","char_AEGIOMON","{player}!",""
"d110_080_040","char_INORI","Hey there, {player}!",""
"d110_080_050","char_INORI","What are we doing here, you ask?
We should be asking you the same thing!",""
"d110_080_060","char_AEGIOMON","Anyway, we're here to help, so let's
get to work and get through this!",""
"d110_090_010","char_INORI","Did you get hit by that Digimon's
beam of light, too, {player}?","d110_090_010"
"d110_090_020","char_AEGIOMON","We were just walking in Shinjuku when some Digimon
suddenly appeared and tried to attack Inori.","d110_090_020"
"d110_090_030","char_MIREI","It seems likely that those two are from
a different timeline from your own, too.","d110_090_030"
"d110_090_040","char_MIREI","The fundamental laws of reality we once took for granted
are all breaking down because of Parallelmon. This is not good.","d110_090_040"
"d110_090_050","char_INORI","Who is your friend, there...?","d110_090_050"
"d110_090_060","char_KUREMIKYOKO","Someone who was sent here by Parallelmon,
just like you two.","d110_090_060"
"d110_090_070","char_KUREMIKYOKO","We need to work together so we can
get back to our original world.","d110_090_070"
"d110_090_080","char_KUREMIKYOKO","...","d110_090_080"
"d110_090_090","char_KUREMIKYOKO","Wait. Is that boy there... a Digimon?","d110_090_090"
"d110_090_100","char_AEGIOMON","Yes, that's right. I'm Aegiomon.","d110_090_100"
"d110_090_110","char_KUREMIKYOKO","...","d110_090_110"
"d110_090_120","char_AEGIOMON","N-Not again?! I knew there was something
really strange about this place!","d110_090_120"
"d110_090_130","char_KUREMIKYOKO","There's no end to them!
We should leave this room and try to regroup.","d110_090_130"
"d110_110_010","char_INORI","It's Shinjuku again...",""
"d110_110_020","char_KUREMIKYOKO","This is the ""old"" Shinjuku... from a time when
it was still peaceful.",""
"d110_110_030","char_INORI","...What do you mean by ""old""?
And, that it used to be peaceful...?",""
"d110_110_040","char_MIREI","It was the incident you refer to as the Shinjuku Inferno
that fueled Parallelmon's rise to power.",""
"d110_110_050","char_MIREI","It led to numerous space-time disturbances which Parallelmon
used to their advantage in order to grow stronger.",""
"d110_110_060","char_MIREI","I think this Kyoko Kuremi comes from a future in which such
disturbances are commonplace—a post-Shinjuku Inferno world.",""
"d110_110_070","char_KUREMIKYOKO","I see... So, somehow, we've both come here
from different timelines...",""
"d110_110_080","char_KUREMIKYOKO","Given Parallelmon's power, that's a distinct possibility.",""
"d110_110_090","char_KUREMIKYOKO","I want to get back to my own world.
There are people waiting for me there...",""
"d110_110_100","char_INORI","I'm having a little trouble wrapping my head around all this,
but I know what you mean about wanting to go home!",""
"d110_110_110","char_AEGIOMON","So let's all work together and find this
Digimon they call Parallelmon, then!",""
"d110_120_010","char_BLITZGREYMON","Give us back our friends!","d110_120_010"
"d110_120_020","char_CRESGARURUMON","Yeah—and be quick about it, too!","d110_120_020"
"d110_120_030","char_INORI","W-We have no idea what you're talking about!","d110_120_030"
"d110_120_040","char_AEGIOMON","Wait a second!
Calm down and listen to what we have to say!","d110_120_040"
"d110_120_050","char_BLITZGREYMON","Wait... what? What did you say?","d110_120_050"
"d110_120_060","char_AEGIOMON","Finally... a Digimon we can talk to for a change.","d110_120_060"
"d110_120_070","char_CRESGARURUMON","...You were also victims of Parallelmon?
Forgive us. It seems we might've rushed to judgment.","d110_120_070"
"d110_120_080","char_BLITZGREYMON","Perhaps it's due to being separated from our partners,
but we haven't been thinking too rationally.","d110_120_080"
"d110_120_090","char_CRESGARURUMON","Imprisoned in those bubbles are the humans
who have been kidnapped by Parallelmon.","d110_120_090"
"d110_120_100","char_CRESGARURUMON","The bubbles are essentially digestive organs for Parallelmon
that convert their contents into energy over time.","d110_120_100"
"d110_120_110","char_BLITZGREYMON","It seems they go after people who have partner Digimon. 
I imagine such humans are a potent source of power...","d110_120_110"
"d110_120_120","char_INORI","So that's what happened to your partners?","d110_120_120"
"d110_120_130","char_BLITZGREYMON","They don't seem to be in this room... But I believe
they're trapped in bubbles somewhere else.","d110_120_130"
"d110_120_140","char_AEGIOMON","These bubbles can't be easily broken, so we probably have to
deal with Parallelmon first if we're going to rescue anyone.","d110_120_140"
"d110_120_150","char_BLITZGREYMON","You're willing to help us?","d110_120_150"
"d110_120_160","char_AEGIOMON","Of course! We can't just leave them like that. Besides,
we wanna take down Parallelmon just as much as you do.","d110_120_160"
"d110_120_170","char_INORI","You know what they say... ""Strength in numbers,"" right?","d110_120_170"
"d110_120_180","char_KUREMIKYOKO","Yes, I suppose so...","d110_120_180"
"d110_120_190","char_CRESGARURUMON","Thank you... We are in your debt!","d110_120_190"
"d110_120_200","char_AEGIOMON","We should hurry. Who knows what'll happen
to the prisoners if we take too long?","d110_120_200"
