string2 0,string 1,string 2,string 3
"d250_010_010","char_PARALLELMON","Why... do you stand in my way...?","d250_010_010"
"d250_010_020","char_PARALLELMON","Resistance... is futile...","d250_010_020"
"d250_010_030","char_PARALLELMON","I can see the future.
None may triumph over fate.","d250_010_030"
"d250_010_040","char_OMEGAMON:MERCIFUL MODE","Oh? Then you were able to foresee this future?","d250_010_040"
"d250_010_050","char_OMEGAMON:MERCIFUL MODE","A lone human, able to take control over the world
you created, with nothing but love for her friends.","d250_010_050"
"d250_010_060","char_OMEGAMON:MERCIFUL MODE","The future is forged by determination and will—
It begins now, from this very moment.","d250_010_060"
"d250_010_070","char_OMEGAMON:MERCIFUL MODE","We will all return to our worlds and determine
our own fates, guided by what we believe is right.","d250_010_070"
"d250_010_080","char_OMEGAMON:MERCIFUL MODE","So it is time for you, ravager of time, to meet your end!","d250_010_080"
"d250_011_010","char_BANCHOLEOMON","Alright, now's our chance! Banchos, on me!","d250_011_010"
"d250_011_020","char_PARALLELMON","Urgh...!","d250_011_020"
"d250_011_030","char_OMEGAMON:MERCIFUL MODE","They faltered! Strike now!","d250_011_030"
"d250_011_031","char_OMEGAMON:MERCIFUL MODE","Hah...!","d250_011_031"
"d250_011_040","char_BANCHOLILIMON","Right!","d250_011_040"
"d250_011_050","char_BANCHOLILIMON","Yaaah!","d250_011_050"
"d250_011_060","char_BANCHOSTINGMON","Right!","d250_011_060"
"d250_011_070","char_BANCHOSTINGMON","Yaaah!","d250_011_070"
"d250_011_080","char_BANCHOGOLEMON","Right!","d250_011_080"
"d250_011_090","char_BANCHOGOLEMON","Yaaah!","d250_011_090"
"d250_011_100","char_BANCHOMAMEMON","Right!","d250_011_100"
"d250_011_110","char_BANCHOMAMEMON","Yaaah!","d250_011_110"
"d250_011_130","char_BANCHOLEOMON","Yaaah!","d250_011_130"
"d250_011_140","char_HIROKO","Let's go!","d250_011_140"
"d250_011_141","char_BANCHOLILIMON","Ngh...","d250_011_141"
"d250_011_150","char_BANCHOLILIMON","Hiyaaaaah!","d250_011_150"
"d250_011_160","char_BANCHOSTINGMON","Hiyaaah!","d250_011_160"
"d250_011_170","char_BANCHOGOLEMON","Hrnh!","d250_011_170"
"d250_011_180","char_BANCHOMAMEMON","Raaaaagh!","d250_011_180"
"d250_011_181","char_BANCHOMAMEMON","Haaah!","d250_011_181"
"d250_011_190","char_BANCHOLEOMON","Graaaaaaaaagh!","d250_011_190"
"d250_011_200","char_PARALLELMON","Augh...!","d250_011_200"
"d250_011_204","char_BANCHOLEOMON","Guh...!","d250_011_204"
"d250_011_203","char_BANCHOGOLEMON","Guh...!","d250_011_203"
"d250_011_202","char_BANCHOMAMEMON","Hah...!","d250_011_202"
"d250_011_205","char_BANCHOLILIMON","Guh...!","d250_011_205"
"d250_020_010","char_PARALLELMON","You shall pay dearly for this...",""
"d250_020_020","char_PARALLELMON","I exist across countless worlds...
I am infinite...",""
"d250_020_030","char_HIROKO","Uh-oh...!",""
"d250_020_040","char_MIREI","This Akashic Backdoor is becoming unstable,
now that its master has been defeated.",""
"d250_020_050","char_MIREI","If you don't hurry and get out of there, you might end up
disappearing into some far-flung corner of space-time.",""
"d250_020_060","char_HIROKO","We've gotta find somewhere to evacuate!",""
"d250_020_070","char_BANCHOLEOMON","Okay, but where?!",""
"d250_020_120","char_OMEGAMON:MERCIFUL MODE","This place has already started to crumble. 
We need to get out of here and go back to our previous location...",""
"d250_030_010","char_HIROKO","What is this?! We're completely blocked in!","d250_030_010"
"d250_030_020","char_OMEGAMON:MERCIFUL MODE","...Yah!","d250_030_020"
"d250_030_030","char_BANCHOLEOMON","If you can control the crystals that govern this world,
surely you can do something!","d250_030_030"
"d250_030_040","char_HIROKO","L-Like what?!","d250_030_040"
"d250_030_050","char_HIROKO","All I can do is wish really hard...!","d250_030_050"
"d250_030_060","char_HIROKO","It... It worked!","d250_030_060"
"d250_030_070","char_BANCHOLILIMON","Is that... a way out?","d250_030_070"
"d250_030_080","char_HIROKO","Woah... that's crazy...
I'm like... the god of this world...","d250_030_080"
"d250_030_090","char_BANCHOMAMEMON","A world that's completely fallin' apart.","d250_030_090"
"d250_030_100","char_HIROKO","Ugh... for real!
I wish I'd gotten more content out of this...!","d250_030_100"
"d250_030_110","char_OMEGAMON:MERCIFUL MODE","Our meeting was no coincidence. 
At least, that is what I will choose to believe.","d250_030_110"
"d250_030_120","char_OMEGAMON:MERCIFUL MODE","I do not know if those you wish your voice to reach are
in my world, but I will do all I can to relay your message.","d250_030_120"
"d250_030_130","char_OMEGAMON:MERCIFUL MODE","I will spread the word that Hiroko Sagisaka has not given up.","d250_030_130"
"d250_030_140","char_BANCHOLEOMON","We'll all spread that same message in our worlds, too.","d250_030_140"
"d250_030_150","char_BANCHOLEOMON","It will be a true ""collab""...
a bond forged between those who bump fists!","d250_030_150"
"d250_030_160","char_OMEGAMON:MERCIFUL MODE","I hope that, in some form, your wish that your voice
will reach across time and space comes true.","d250_030_160"
"d250_030_170","char_HIROKO","...!","d250_030_170"
"d250_030_180","char_HIROKO","Thank you...!","d250_030_180"
"d250_030_190","char_HIROKO","To be honest... I'd been really scared, and I was doing my
best to be brave... But now that I've met all of you here...","d250_030_190"
"d250_030_200","char_HIROKO","...I couldn't have asked for things to have turned out any better!","d250_030_200"
"d250_030_210","char_HIROKO","I hope everything goes well for you back in your own worlds!","d250_030_210"
"d250_040_010","char_HIROKO","Everything started shaking again!","d250_040_010"
"d250_040_020","char_HIROKO","We'd better get out of here, too!","d250_040_020"
"d250_040_030","char_HIROKO","Hnh...!","d250_040_030"
"d250_040_040","char_HIROKO","I think this one's for me, and that one's for you.","d250_040_040"
"d250_040_050","char_HIROKO","Guess I'd better be going now!","d250_040_050"
"d250_040_060","char_HIROKO","Hey, {player}... so I actually came so close
to giving up, a bunch of times!","d250_040_060"
