string2 0,string 1,string 2,string 3
"f_d1101_0010_0010","char_INORI","We have to go after Coo!","f_d1101_0010_0010"
"f_d1101_0010_0020","char_INORI","I don't think this is the right way...","f_d1101_0010_0020"
"f_d1101_0020_0010","char_HIROKO","What if we filled the hole with water? Then, maybe we could
operate that sluice gate from somewhere...","f_d1101_0020_0010"
"f_d1101_0030_0010","char_INORI","It's closed... Maybe there is a place where we can power up
the shutter with electrcity like Coo did.",""
"f_d1101_0040_0010","char_HIROKO","Hey, doesn't it look like this machine is connected to the
shutter? If we could somehow jump-start it...","f_d1101_0040_0010"
"f_d1101_0050_0010","char_INORI","That's a big sluice gate. I can hear water...","f_d1101_0050_0010"
"f_d1101_0060_0010","char_HIROKO","The mysterious creature is escaping! It seems to be injured,
so I'd like to try to help it.","f_d1101_0060_0010"
"f_d1101_0070_0010","char_HIROKO","The creature was startled by the noise and ran off! The
chase continues!","f_d1101_0070_0010"
"f_d1101_0070_0020","char_OPERATOR_M","It seems that certain types of Digimon recognize something
they've never seen before as an enemy, no questions asked.","f_d1101_0070_0020"
"f_d1101_0070_0030","char_OPERATOR_M","These hostile Digimon are harmful to humans, but... Digimon
born through conversion do not exhibit such hostile factors.","f_d1101_0070_0030"
"f_d1101_0070_0040","char_OPERATOR_M","The Shinjuku underground is a den of hostile Digimon. The target we're
tracking shows different attributes. Maybe we can get some valid data.","f_d1101_0070_0040"
"f_d1101_0080_0010","char_HIROKO","We're so close to helping that mysterious creature. Now,
let's bring this investigation to a close!","f_d1101_0080_0010"
"f_d1101_0080_0020","char_HIROKO","What?! How is that even possible?! Oh, just let us catch
you, already! I promise we won't hurt you!","f_d1101_0080_0020"
"f_d1101_0090_0010","char_HIROKO","Our pursuit of that mysterious creature is taking us in
deeper! Soon, we'll uncover its true identity!","f_d1101_0090_0010"
"f_d1101_0100_0010","","It sounds like there's a battle going on.",""
"f_d1101_0100_0020","char_AEGIOCHUSMON","Someone could be fighting on the other side of that door!
C'mon! We've gotta go save them!",""
"f_d1101_0100_0030","char_AEGIOCHUSMON","Huh...?! This door won't open! Isn't there any other way
in?!",""
"f_d1101_0100_0040","char_AEGIOCHUSMON","We've gotta find another route, and fast! Whoever you are
in there, just hang on!",""
"f_d1101_0100_0050","char_AEGIOCHUSMON","This door won't open! We need to find another way in!
Hurry!",""
"f_d1101_0110_0010","char_AEGIOCHUSMON","I can hear someone's voice through this duct! It must be
connected to that room!",""
"f_d1101_0110_0020","char_AEGIOCHUSMON","I'll go in. We've gotta act fast to save those people
inside!",""
"f_d1101_0110_0030","char_AEGIOCHUSMON","BlackGatomon can probably fit, too. C'mon. Let's go!",""
"f_d1101_0120_0010","char_SPECIAL_FORCES","Damn it... We're done for!",""
