string2 0,string 1,string 2,string 3
"s110_090_010","char_AGUMON","This isn't good... I was specifically warned to prevent this
from happening.",""
"s110_090_020","char_PLAYER_M","{next}What're you doing here?",""
"s110_090_021","char_PLAYER_M","{next}Who warned you?",""
"s110_090_022","char_PLAYER_M","{next}This isn't a place for Digimon.",""
"s110_090_030","char_AGUMON","You see, my partner... Huh?! Wait. What're YOU doing here?",""
"s110_090_040","char_AGUMON","Naturally, it was King Dra— Oops, that was a close one. I
probably shouldn't say anything.",""
"s110_090_050","char_AGUMON","I could say the same thing to you. This is no place for
humans, either.",""
"s110_090_060","char_AGUMON","Well, you ARE accompanied by Digimon... so I guess I can
share some info with you.",""
"s110_090_070","char_AGUMON","I was trying to investigate this place, but I lost my
partner in here somewhere...",""
"s110_090_080","char_AGUMON","I don't wanna search on my own. We're both here to
investigate, so let's work together!",""
"s110_090_090","char_PLAYER_M","{next}Sure. No problem.",""
"s110_090_091","char_PLAYER_M","{end}Let me think about it.",""
"s110_090_100","char_AGUMON","Thanks! I've gotta find my partner, and fast!",""
"s110_090_110","char_AGUMON","Okay, I understand. But I'm really worried about my
partner...",""
"s110_090_120","char_AGUMON","Please! I think my partner is somewhere inside this space.
You've gotta come with me!",""
"s110_090_130","char_GABUMON","Who're you guys?! You friends with these jerks?!",""
"s110_090_140","char_AGUMON","This is all a big misunderstanding, Gabumon! It's me! We're
here to save you!",""
"s110_090_150","char_GABUMON","Save me? You're the one who got us separated! ...But we're
together now, so let's go!",""
"s110_090_160","char_AGUMON","We're in trouble, here! I think it's time for you-know-what!",""
"s110_090_170","char_GABUMON","Okay, let's do it!",""
"s110_090_180","char_DOUBLE","Yaaaaaaah!",""
"s110_090_185","char_OMEGAMON","It is time to settle this!",""
"s110_090_190","char_OMEGAMON","Thank you for your assistance. Hmm. I think I understand
this space now...",""
"s110_090_200","char_OMEGAMON","I have finished my investigation. Shall we go now?",""
"s110_090_210","char_HIROKO","Hey, there you are! Why did you go on ahead without me?
...Wait. Aren't you recording?",""
"s110_090_220","char_HIROKO","I was headed in here, too, but I got caught...",""
"s110_090_230","char_SUMERAGI","I came to check on some rather unusual info I heard... But,
this... THIS I can't overlook.",""
"s110_090_240","char_GABUMON","Are you gonna catch us and dissect us for your research...?",""
"s110_090_250","char_TOUDO","Of course not. Not if you do as you're told...",""
"s110_090_260","char_HIROKO","You mean it's an option you're considering?! Wait... Who are
these two, anyway?",""
"s110_090_270","char_PLAYER_M","{next}My acquaintances.",""
"s110_090_271","char_PLAYER_M","{next}I don't know them.",""
"s110_090_272","char_PLAYER_M","{next}My partners.",""
"s110_090_280","char_AGUMON","Yeah, I guess... although we actually just met...",""
"s110_090_290","char_AGUMON","Yeah, maybe it would've been better if we'd never met in the
first place.",""
"s110_090_300","char_AGUMON","Thanks for the vote of confidence, but we already have
partners. Sorry.",""
"s110_090_310","char_AGUMON","We're gonna get in trouble with our boss, so we better go.
Here. This is for you.",""
"s110_090_320","char_AGUMON","Maybe we'll meet again sometime.",""
"s110_090_330","char_SUMERAGI","I didn't even have time to try and capture them... What were
those things?",""
"s110_090_340","char_TOUDO","They said something about a boss, so maybe they're some kind
of employees, just like us.",""
"s110_090_350","char_SUMERAGI","Like, in some kind of organization, you mean...? Anyway, I've noticed
that you people keep turning up whenever there's trouble...",""
"s110_090_360","char_PLAYER_M","{next}It only seems that way.",""
"s110_090_361","char_PLAYER_M","{next}I'd like to know why as well.",""
"s110_090_362","char_PLAYER_M","{next}Are you gonna start watching us?",""
"s110_090_370","char_SUMERAGI","Way too many times now to be a coincidence. We're going to
start watching you closely.",""
"s110_090_380","char_SUMERAGI","Even if it's unintentional, anyone attracting this much
trouble should be watched closely.",""
"s110_090_390","char_SUMERAGI","That's a given. You should probably be more aware of how
you're seen by others.",""
"s110_090_400","char_HIROKO","Although, those two were pretty chill. They seemed friendly
and approachable to me.",""
"s110_090_410","char_TOUDO","It felt like they were open to discussion, even. I was
hoping to talk to them more...",""
"s110_090_420","char_HIROKO","Well, imagine that! I didn't think I'd ever agree with a
public safety officer.",""
"s110_090_430","char_TOUDO","Underneath these uniforms, we're just regular people, after
all. Shall we chat some more?",""
"s110_090_440","char_SUMERAGI","Hey, you're officially on duty, you know.",""
"s110_090_450","char_TOUDO","I was just joking. Anyway, I'll look around for anything
left behind.",""
"s110_090_460","char_SUMERAGI","I doubt there's anything to be found, but we might as well
continue the investigation.",""
"s110_090_470","char_HIROKO","And I'll continue with my own investigation. I'll let you
know if I find anything!",""
