string2 0,string 1,string 2,string 3
"s900_217_010","char_MINERVAMON","Ah, welcome. You...",""
"s900_217_020","char_PLAYER_M","{next}...Are who exactly?",""
"s900_217_021","char_PLAYER_M","{next}What are you doing here?",""
"s900_217_022","char_PLAYER_M","{next}Are you suffering from amnesia?",""
"s900_217_030","char_MINERVAMON","Interesting. You're a sharp one. It's a pleasure to meet you.",""
"s900_217_040","char_MINERVAMON","I see. Judging by your surprise, the version of me in this
world must be rather busy.",""
"s900_217_050","char_MINERVAMON","No, you mistake me. This is the first time we've met.",""
"s900_217_060","char_MINERVAMON","I'm Minervamon, but not the one you might know.
I come from another world.",""
"s900_217_070","char_MINERVAMON","The reason I've come is to test my strength. I'm here with
the rest of the Olympos XII.",""
"s900_217_080","char_MINERVAMON","I'll be waiting beyond this space with the others. Join us
when you're ready for battle!",""
"s900_217_090","char_PLAYER_M","{next}Let's fight!",""
"s900_217_091","char_PLAYER_M","{end}Not now.",""
"s900_217_100","char_MARSMON","Hello! I sense great fighting spirit in this world! What do
you say we get right to it?",""
"s900_217_105","char_MARSMON","Oh, you ready to go another round? I'll take you on as
many times as you want!",""
"s900_217_110","char_MARSMON","Just the words I've been waiting for! Time to have some fun!",""
"s900_217_120","char_MARSMON","How exhilarating! Battling strong opponents is the best!",""
"s900_217_130","char_NEPTUNEMON","I have been waiting. Shall we fight?",""
"s900_217_135","char_NEPTUNEMON","It would be a shame to have such fun only once. How about we
fight again?",""
"s900_217_140","char_NEPTUNEMON","I have been hoping to fight you! Do not hold back, now!",""
"s900_217_150","char_NEPTUNEMON","Fighting you has made me realize that if you are this
strong, this world is in good hands!",""
"s900_217_160","char_MERCURYMON","A wandering journey across time and space... all for this
battle.",""
"s900_217_165","char_MERCURYMON","You seem like you still have energy to spare. Should you
desire a rematch, I will accept!",""
"s900_217_170","char_MERCURYMON","I have been eagerly awaiting this fight with you. Now... let
us begin!",""
"s900_217_180","char_MERCURYMON","With someone like you in this world, it must be brimming
with excitement!",""
"s900_217_190","char_MINERVAMON","Don't keep me waiting too long. Come on. Let's get this
fight started, already!",""
"s900_217_195","char_MINERVAMON","Aww, we're having too much fun to quit now! C'mon. Let's go
again!",""
"s900_217_200","char_MINERVAMON","I might not be the same me you're familiar with, so brace
yourself!",""
"s900_217_210","char_MINERVAMON","Hahaha! That was so much fun! The journey was worth it for a
battle like this!",""
"s900_217_220","char_JUNOMON","I cannot help but be intrigued by you. Would you grant me
the honor of a battle?",""
"s900_217_225","char_JUNOMON","I will gladly test your ability as many times as you wish.
Would you like to fight again?",""
"s900_217_230","char_JUNOMON","Very well, let us begin. Do not let your guard down!",""
"s900_217_240","char_JUNOMON","That was an excellent battle... truly. And I am relieved to
see that you are very strong.",""
"s900_217_250","char_CERESMON","Care to battle me? I promise it will be fun.",""
"s900_217_255","char_CERESMON","I am not weary yet. And neither are you, I assume. What say
we fight another round?",""
"s900_217_260","char_CERESMON","That is the spirit! I shall make sure this is not boring for
you!",""
"s900_217_270","char_CERESMON","The clash of strength against strength is the best kind of
music! That was wonderful!",""
"s900_217_280","char_APOLLOMON","You want to fight me, too, yes? Do not think you can hide
it. I can tell!",""
"s900_217_285","char_APOLLOMON","I want to fight you more! Say, square off with me again!",""
"s900_217_290","char_APOLLOMON","All right, I will take you on! Come at me however you like!",""
