string2 0,string 1,string 2,string 3
"dlc002_0000_0010","char_MIREI","...Wake up.",""
"dlc002_0000_0020","char_MIREI","Once you're ready, begin your investigation anew.
I have faith in you.",""
"dlcep002_0010_0010","char_OMEGAMON","...",""
"dlcep002_0020_0010","char_HIROKO","Oh! The door's open!
Let's hide!",""
"dlcep002_0020_0020","char_BANCHOLEOMON","If we use these doors to our advantage, 
we should be able to safely sneak past Parallelmon.",""
"dlcep002_0030_0010","char_HIROKO","Ack! They're here, too!",""
"dlcep002_0030_0020","char_HIROKO","What the heck is happening?!
We gotta run for it!",""
"dlcep002_0040_0010","char_HIROKO","Oh, gimme a break!
Not here, too?!",""
"dlcep002_0040_0020","char_HIROKO","We gotta dip! Hurry!",""
"dlcep002_0050_0010","char_HIROKO","WHAAAAAT?!
They're here, too?!",""
"dlcep002_0050_0020","char_HIROKO","Time to bounce again!
I'm getting sick of this!",""
"dlcep002_0060_0010","char_HIROKO","Huh? There's no Parallelmon in sight...
Is this the only safe room?",""
"dlcep002_0070_0010","char_HIROKO","We got behind them...
They don't seem to have noticed.",""
"dlcep002_0080_0010","char_HIROKO","They seriously haven't noticed...!",""
"dlcep002_0090_0010","char_HIROKO","We're behind them...?
And they haven't noticed us?",""
"dlcep002_0100_0010","char_HIROKO","Huh? There's no Parallelmon in sight...
Is this the only safe room?",""
"dlcep002_0110_0010","char_OMEGAMON","You will be facing Parallelmon.
Ready yourselves for battle.",""
"dlcep002_0110_0020","char_OMEGAMON","Okay, preparations are complete. It's one possibility of many,
but based on what I saw while imprisoned in the crystals...",""
"dlcep002_0110_0030","char_OMEGAMON","...Parallelmon's objective appears to be the 
preservation and continued expansion of this territory.",""
"dlcep002_0110_0040","char_OMEGAMON","To that end, they have been kidnapping powerful beings
to use them in these black crystals.",""
"dlcep002_0110_0050","char_OMEGAMON","They surely never expected us to take such action. 
Let us bring an end to this!",""
"dlcep002_0120_0010","char_BANCHOLEOMON","I plan on giving Parallelmon a severe beating with
these fists of mine. C'mon. Pick the rest of your party.",""
"dlcep002_0130_0010","char_BANCHOLILIMON","Please, take me with you! 
I know I can be of help to you.",""
"dlcep002_0130_0020","char_NONAME","{next}[Make BanchoLillymon (Data) your ally.]",""
"dlcep002_0130_0021","char_NONAME","{end}[Don't recruit.]",""
"dlcep002_0130_0030","char_BANCHOLILIMON","I... want to be by BanchoLeomon's side... always...",""
"dlcep002_0130_0040","char_BANCHOLILIMON","W-wait! You didn't hear me say nothing!
And don't go listening in on a maiden's mumblings!",""
"dlcep002_0140_0010","char_BANCHOSTINGMON","It seems the final battle against Parallelmon is upon us. 
My blood's boiling... I know you're taking me with you, right?",""
"dlcep002_0140_0020","char_NONAME","{next}[Make BanchoStingmon (Free) your ally.]",""
"dlcep002_0140_0021","char_NONAME","{end}[Don't recruit.]",""
"dlcep002_0140_0030","char_BANCHOSTINGMON","Ouch... BanchoLeomon packs a mean punch.
I'm still hurting from our little encounter.",""
"dlcep002_0140_0040","char_BANCHOSTINGMON","I wouldn't have it any other way, though. This pain
will turn into an everlasting bond. Right, brother?",""
"dlcep002_0150_0010","char_BANCHOGOLEMON","I'm going with you. That's all I'm gonna say about that.",""
"dlcep002_0150_0020","char_NONAME","{next}[Make BanchoGolemon (Virus) your ally.]",""
"dlcep002_0150_0021","char_NONAME","{end}[Don't recruit.]",""
"dlcep002_0150_0030","char_BANCHOGOLEMON","...",""
"dlcep002_0150_0040","char_BANCHOGOLEMON","If you wanna speak, then do so with your fists.",""
"dlcep002_0160_0010","char_BANCHOMAMEMON","The time for vengeance is finally here! 
Believe in the Mamemon Alliance and we're sure to win!",""
"dlcep002_0160_0020","char_NONAME","{next}[Make BanchoMamemon (Data) your ally.]",""
"dlcep002_0160_0021","char_NONAME","{end}[Don't recruit.]",""
"dlcep002_0160_0030","char_BANCHOMAMEMON","Hey, I won't be callin' ya a phony anymore, brother.",""
"dlcep002_0165_0010","char_HIROKO","These Banchos... They're really something. 
I bet they'll get a TON of views!",""
"dlcep002_0165_0012","char_HIROKO","I need to get back to my world, ASAP.
What we've documented here might be useful there.",""
"dlcep002_0165_0020","char_HIROKO","There's not much, but let me give you a copy
of the audio and video I've taken so far.",""
"dlcep002_0165_0022","char_HIROKO","It's a content goldmine, but this is serious. 
We have no idea what the future might hold...",""
"dlcep002_0165_0024","char_HIROKO","So I'm trusting you with this data. Who knows? 
Something in them might prove useful.",""
"dlcep002_0170_0010","char_HIROKO","O-Oh, no!
Run for your lives!",""
"dlcep002_0175_0010","","The door is shut tight.",""
"dlc002_0180_0010","char_NONAME","You can use this to return to the In-Between Theater.
However, all of your progress up to this point will be lost.",""
"dlc002_0180_0020","char_NONAME","{end}[Continue investigating.]",""
"dlc002_0180_0021","char_NONAME","[Quit.]",""
"dlc002_0190_0010","","It looks like we keep coming back to the same room...
Maybe we should try using ""Analyze"".",""
"dlc002_0190_0020","char_HIROKO","What the... How did we get sent back here? At any rate, 
let's be sure that we don't let Parallelmon catch us this time!",""
