string2 0,string 1,string 2,string 3
"s100_088_010","char_TOUHO","Hello there. I have something I'd like to discuss with you.",""
"s100_088_020","char_PLAYER_M","{next}Sure.",""
"s100_088_021","char_PLAYER_M","{next}You need my help?",""
"s100_088_022","char_PLAYER_M","{next}Who are you?",""
"s100_088_030","char_TOUHO","I appreciate your eagerness, but you really should be more
suspicious of others.",""
"s100_088_040","char_TOUHO","You're quite perceptive. There is something I wish to ask of
you.",""
"s100_088_050","char_TOUHO","Yes, you have a point. I suppose I should've introduced
myself first.",""
"s100_088_060","char_TOUHO","I'll spare you the details, but I'm the host computer of a
Digital World named ""Shambala.""",""
"s100_088_070","char_TOUHO","In other words, much like King Drasil, I'm the warden of a
world separate from this one.",""
"s100_088_080","char_TOUHO","With Homeros, the warden of this world, in such a state, I
thought I'd offer my help.",""
"s100_088_090","char_TOUHO","Normally, I'd bring the Tentei Hachibushu with me, but they're
preoccupied at the moment.",""
"s100_088_100","char_TOUHO","I did manage to recruit Susanomon and his subordinates, but
haven't heard back lately.",""
"s100_088_120","char_PLAYER_M","{next}Are you worried?",""
"s100_088_121","char_PLAYER_M","{next}Are they lost?",""
"s100_088_122","char_PLAYER_M","{next}Have they forgotten their mission?",""
"s100_088_130","char_TOUHO","Yes, but they're quite resilient, so I'm not concerned that
they've come to harm.",""
"s100_088_140","char_TOUHO","It's often said that no news is good news, but it'd be good
to hear back from them.",""
"s100_088_150","char_TOUHO","I don't think they're lost. Maybe they just adjusted to
being here a little too well.",""
"s100_088_160","char_TOUHO","Perhaps they've grown so accustomed to this world, they've
forgotten their mission.",""
"s100_088_170","char_TOUHO","It's definitely a possibility. They're Digimon who possess
tremendous adaptability.",""
"s100_088_180","char_TOUHO","It's possible they've acclimated so well that they forgot
their purpose for being here.",""
"s100_088_190","char_TOUHO","From what I can tell, they're not so much slacking off, but
more having too much fun.",""
"s100_088_192","char_TOUHO","They're all quite fond of the Paradise Colosseum. They were
supposed to go there to train, but...",""
"s100_088_200","char_PLAYER_M","{next}The Paradise Colosseum is pretty fun.",""
"s100_088_201","char_PLAYER_M","{next}If they're training, isn't that a good thing?",""
"s100_088_202","char_PLAYER_M","{next}I'll go take a look!",""
"s100_088_210","char_TOUHO","Yes, it would seem so. They're enjoying it much like young
children would.",""
"s100_088_230","char_TOUHO","I doubt they're actually training. I'm sure having fun is
the only thing on their mind.",""
"s100_088_250","char_TOUHO","Wait. Are you planning to join their fun? Well, I guess you
need to go, either way.",""
"s100_088_270","char_TOUHO","Once again, I ask that you go to the Paradise Colosseum for
me.",""
"s100_088_280","char_TOUHO","There, you should find Kotemon and the others I brought with
me.",""
"s100_088_290","char_TOUHO","Look for everyone at the Colosseum and remind them of
their mission. I'm counting on you.",""
"s100_088_300","char_TOUHO","Kotemon and the others are obsessed with the Paradise
Colosseum. Please remind them of their duty.",""
"s100_088_310","char_TOUHO","I heard back from the team. It seems you were successful.
Here. This is for all your help.",""
"s100_088_320","char_TOUHO","If there is anything else I can do for you, please don't
hesitate to ask.",""
"s100_088_330","char_TOUHO","Thanks for your help earlier. Is there anything else you
require my assistance with?",""
"s100_088_340","char_TOUHO","That's actually Homeros's duty, not mine. Although, I
suppose Homeros IS sleeping...",""
"s100_088_350","char_TOUHO","Okay, I'll grant permissions as substitute host. Let's see.
The activation code was...",""
"s100_088_360","char_TOUHO","Thanks for waiting. The permissions have been granted. Don't
lose this. It's important.",""
"s100_088_370","char_TOUHO","My helpers are pretty tough, don't you think? I'm sure
they'll be able to assist you.",""
