string2 0,string 1,string 2,string 3
"m210_010_010","char_SIMMONS","...Kuga! Calm yourself. The settings are incorrect!","m210_010_010"
"m210_010_020","char_KUGA","I-I'm sorry, Dr. Simmons!","m210_010_020"
"m210_010_030","char_SIMMONS","Hmm? It's you! And what are you doing here?","m210_010_030"
"m210_010_040","char_INORI","I'm afraid I don't have time to explain, but... we need to
get to the Tokyo Metropolitan Government Building!","m210_010_040"
"m210_010_060","char_SIMMONS","Well, it seems you're acting under some extraordinary
circumstances. But, as you can see, that's true of us, too.","m210_010_060"
"m210_010_070","char_SIMMONS","You saw that horde of Digimon, right? Common sense should
tell us it would be outrageous to go to that building now.","m210_010_070"
"m210_010_080","char_SIMMONS","But of course... common sense isn't everything. I, for one,
exist far outside the bounds of mere common sense!","m210_010_080"
"m210_010_090","char_SIMMONS","If we can activate this device, it may become possible to
reach the government building.","m210_010_090"
"m210_010_100","char_PLAYER_M","{next}What is this thing...?",""
"m210_010_110","char_SIMMONS","Curious, are you? Want to know more about this beautiful
machine? Go on. Admit it. I know it's true.","m210_010_110"
"m210_010_120","char_SIMMONS","This device will create a powerful barrier field of
electromagnetic waves that will immobilize Digimon.","m210_010_120"
"m210_010_130","char_SIMMONS","We'll seal off Shinjuku with this electromagnetic net generator.
Hah! I didn't think I'd be able to put my research to use so soon!","m210_010_130"
"m210_010_150","char_INORI","Once it's activated, it'll stop the Digimon's movements and
allow us to get to the government building... right?","m210_010_150"
"m210_010_160","char_SIMMONS","Right. You should be able to go through the park... if
we get all the generators to work, that is...","m210_010_160"
"m210_010_170","char_SIMMONS","We're having issues because we had to rush preparations.
Public safety is doing their best but it's not looking good.","m210_010_170"
"m210_010_180","char_SIMMONS","Since I can't leave, I'll need you to take care of it. There are 
three more generators that haven't been activated yet.","m210_010_180"
"m210_010_190","char_SIMMONS","The cause of the trouble appears to be a lack of power.
Here, these batteries should solve the problem.","m210_010_190"
"m210_010_210","char_SIMMONS","I wish a public safety officer could accompany you, but they have
their hands full. So at least take this Digimon along.","m210_010_210"
"m210_010_230","char_SIMMONS","Don't be alarmed. This one's friendly. You guys have
met before, right?","m210_010_230"
