string2 0,string 1,string 2,string 3
"m220_010_010","char_AEGIOMON","Ungh...","m220_010_010"
"m220_010_015","char_AEGIOMON","Huh? I changed back to normal?","m220_010_015"
"m220_010_020","char_INORI","Where are we...?","m220_010_020"
"m220_010_030","char_AEGIOMON","What... happened...?","m220_010_030"
"m220_020_010","char_YGGDRASILL","Huh? How'd you people get here?","m220_020_010"
"m220_020_020","char_TOUHO","A space-time disturbance, huh...? What a pain. Hey,
Homeros, I think they must've come from your world.","m220_020_020"
"m220_020_030","char_HOMEROS","...","m220_020_030"
"m220_020_040","char_YGGDRASILL","The Current's all blocked up. That's probably why Homeros's so sleepy.","m220_020_040"
"m220_020_050","char_TOUHO","Well, I guess we'd better get serious about finding a
solution... What a huge pain.","m220_020_050"
"m220_020_060","char_YGGDRASILL","Sorry, but could we ask you people to leave?","m220_020_060"
"m220_020_070","char_TOUHO","Just think of all this as a bit of bad luck. And, with that
said, goodbye now.","m220_020_070"
"m220_030_010","","Those three are known as ""hosts."" They exist in a dimension 
outside the world, one we normally can't perceive.","m220_030_010"
"m220_030_020","","They were made by the higher being who created the world. 
Their child forms are only so they can interact with us.","m220_030_020"
"m220_030_030","","This higher being seeks balance in the world. The three hosts 
follow its will, managing the order of things.","m220_030_030"
"m220_030_040","","It's rare to see them together. The fact we're seeing them
more often suggests we may be facing a crisis.","m220_030_040"
"m220_030_050","","They've been watching you closely for some time now. They
told me to give you this.","m220_030_050"
"m220_030_060","","As long as the order of the world is in peril, I'm sure
you'll see them again...","m220_030_060"
