string2 0,string 1,string 2,string 3
"m150_010_010","char_MERCURYMON","Thank you for coming, and for your aid at the radio tower.
Please accept my gratitude once more.","m150_010_010"
"m150_010_020","char_MINERVAMON","I owe you my thanks as well.
You're quite the incredible bunch.","m150_010_020"
"m150_010_030","char_MINERVAMON","And...","m150_010_030"
"m150_010_040","char_AEGIOMON","...What is it?","m150_010_040"
"m150_010_050","char_MINERVAMON","No, never mind.","m150_010_050"
"m150_010_060","char_AEGIOMON","...?","m150_010_060"
"m150_010_070","char_MERCURYMON","At any rate, you have done so much for us.
Now it is our turn to hear what we can do for you.","m150_010_070"
"m150_010_080","char_MERCURYMON","...but forgive me. The truth is,
a new problem has arisen.","m150_010_080"
"m150_010_090","char_PLAYER_M","A new problem?{next}",""
"m150_010_091","char_PLAYER_M","When can we go back to our world?{next}",""
"m150_010_092","char_PLAYER_M","Trouble seems to love you.{next}",""
"m150_010_100","char_MERCURYMON","After yesterday, we tried communicating with various places
without much success. The Titan invasion must be spreading.","m150_010_100"
"m150_010_110","char_MERCURYMON","We need Junomon's power to send you back to your world,
but the Titan invasion is spreading faster than we expected.","m150_010_110"
"m150_010_120","char_MERCURYMON","A love most undesired... Perhaps that is why the Titan
invasion is spreading more swiftly than expected.","m150_010_120"
"m150_010_130","char_MERCURYMON","As things stand, we cannot get you to Junomon's temple.","m150_010_130"
"m150_010_140","char_MERCURYMON","Normally, we use the Locomon Railroad to reach Junomon's temple,
but trouble is afoot at the Factorial Area that powers it.","m150_010_140"
"m150_010_150","char_PLAYER_M","What should we do?{next}",""
"m150_010_151","char_PLAYER_M","The Locomon Railroad?",""
"m150_010_152","char_PLAYER_M","The Factorial Area?",""
"m150_010_155","char_MERCURYMON","I will clear out the Titans who have entered our fair city.","m150_010_155"
"m150_010_158","char_MERCURYMON","As for all of you... Perhaps you are the best candidates
to go to the Factorial Area for me?","m150_010_158"
"m150_010_160","char_MERCURYMON","A series of railroad lines connecting this world.","m150_010_160"
"m150_010_170","char_MERCURYMON","Normally, it could take you to Junomon's temple, but sadly
it is no longer receiving power, rendering it nonoperational.","m150_010_170"
"m150_010_175","char_MERCURYMON","First, power must be restored to the Factorial Area.","m150_010_175"
