string2 0,string 1,string 2,string 3
"d140_010_010","char_KUREMI","I thought I told you to stay put!","d140_010_010"
"d140_010_020","char_KUREMIKYOKO","You really think you're in any kind of position
to give me orders?","d140_010_020"
"d140_010_030","char_KUREMIKYOKO","I seem to remember you constantly ignoring
whatever Mom and I said.","d140_010_030"
"d140_010_040","char_KUREMIKYOKO","Besides, what do you hope to accomplish on your own?
Your attacks have pretty much no effect.","d140_010_040"
"d140_010_050","char_INORI","Maybe he doesn't want to hurt them in the first place.","d140_010_050"
"d140_010_060","char_INORI","He's using those tranquilizer bullets they mentioned...","d140_010_060"
"d140_010_070","char_KUREMIKYOKO","...!","d140_010_070"
"d140_010_080","char_BLITZGREYMON","Yeah, I think you're right...
That human is trying to help our friends.","d140_010_080"
"d140_010_090","char_CRESGARURUMON","Then we can't just stand by and do nothing...!
We need to help that man!","d140_010_090"
"d140_010_100","char_AEGIOMON","Yes, let's go!
We can all work together!","d140_010_100"
"d140_020_010","char_OMEGAMONZWART_D","Ngh!","d140_020_010"
"d140_020_020","char_BLITZGREYMON","Come to your senses!
This is no time to be fighting each other!","d140_020_020"
"d140_020_030","char_OMEGAMONZWART_D","My partner... My precious... companion...","d140_020_030"
"d140_020_040","char_OMEGAMONZWART_D","Give me back my partner at once...!","d140_020_040"
"d140_020_050","char_CRESGARURUMON","It's no use... He's not listening!","d140_020_050"
"d140_020_060","char_OMEGAMONZWART_D","Grrraaagh!","d140_020_060"
"d140_020_070","char_OMEGAMON_ALTER-B","GWAAAAAGH!","d140_020_070"
"d140_020_080","char_KUREMIKYOKO","Huh—?!","d140_020_080"
"d140_020_090","char_KUREMI","Hngh!","d140_020_090"
"d140_025_010","char_KUREMI","GAAAGH!","d140_025_010"
"d140_025_020","char_KUREMIKYOKO","Wh-What?!","d140_025_020"
"d140_025_030","char_KUREMI","Ngh...!","d140_025_030"
"d140_025_040","char_KUREMIKYOKO","What are you even trying to do...?!","d140_025_040"
"d140_025_050","char_KUREMIKYOKO","You're using tranquilizer bullets...
Are you TRYING to get yourself killed?!","d140_025_050"
"d140_025_060","char_KUREMI","Digimon have families, too...
When I think of it that way, I just can't hurt them...","d140_025_060"
"d140_025_070","char_KUREMI","You'll understand once you have kids of your own.","d140_025_070"
"d140_025_080","char_KUREMIKYOKO","Y-You idiot!","d140_025_080"
"d140_025_090","char_BLITZGREYMON","You were willing to put yourself in serious danger for us...","d140_025_090"
"d140_025_100","char_BLITZGREYMON","Do you not hate Digimon?
Even after the way they destroyed your world...?","d140_025_100"
"d140_025_110","char_KUREMI","Kyoko...","d140_025_110"
"d140_025_120","char_KUREMI","You came here with my daughter...
That alone is enough of an answer for me.","d140_025_120"
"d140_025_130","char_CRESGARURUMON","I see... Thank you!","d140_025_130"
"d140_025_140","char_CRESGARURUMON","Your courage and compassion remind us
of what our own partners show us.","d140_025_140"
"d140_025_150","char_BLITZGREYMON","Yes... As long as there are people like you around,
I am certain that Digimon and humans can exist together.","d140_025_150"
"d140_026_010","char_BLITZGREYMON","We must do what we can... to match your spirit!","d140_026_010"
"d140_026_020","char_BLITZGREYMON&CRESGARURUMON","GRAAAAAAAAAAGH!","d140_026_020"
"d140_026_030","char_OMEGAMON_ALTER-B","A-Argh!","d140_026_030"
"d140_026_040","char_OMEGAMON_ALTER-S","I WILL make you come to your senses!
Come on, now! Let's do this!","d140_026_040"
"d140_030_010","char_OMEGAMON_ALTER-S","Still no luck...?!","d140_030_010"
"d140_030_020","char_KUREMI","Use this...!","d140_030_020"
"d140_030_030","char_OMEGAMON_ALTER-B","UAAAGH! G-Gragh...","d140_030_030"
"d140_030_040","char_OMEGAMON_ALTER-B","Urgh...","d140_030_040"
"d140_030_050","char_OMEGAMON_ALTER-B","...","d140_030_050"
"d140_030_060","char_OMEGAMON_ALTER-B","What... have I...?","d140_030_060"
"d140_030_070","char_OMEGAMON_ALTER-B","I must apologize for my actions.","d140_030_070"
"d140_030_080","char_OMEGAMON_ALTER-B","Because of me, that human is...","d140_030_080"
"d140_030_090","char_KUREMI","Don't worry about it.
Parallelmon is responsible for all of this.","d140_030_090"
"d140_030_100","char_KUREMIKYOKO","If he says not to worry, then there's no need for concern.","d140_030_100"
"d140_030_110","char_KUREMIKYOKO","That being said, he does need treatment...
We need to defeat Parallelmon and get home, fast.","d140_030_110"
"d140_030_120","char_AEGIOMON","I agree. Let's go!","d140_030_120"
"d140_040_010","char_INORI","I wonder why they're glowing...","d140_040_010"
"d140_040_020","char_OMEGAMON_ALTER-S","Wait... I can hear something coming from inside them!","d140_040_020"
"d140_040_030","char_OMEGAMON_ALTER-S","It is the voices of our partners!","d140_040_030"
"d140_040_040","char_OMEGAMON_ALTER-B","So this is where they are!","d140_040_040"
"d140_040_050","char_OMEGAMON_ALTER-B","Hold on... I'll get you out!","d140_040_050"
"d140_040_060","char_OMEGAMON_ALTER-B","Ngh...!","d140_040_060"
"d140_040_070","char_OMEGAMON_ALTER-S","It's no use...!","d140_040_070"
"d140_040_080","char_OMEGAMON_ALTER-B","Their voices are growing fainter...!
We're going to run out of time!","d140_040_080"
"d140_040_090","char_KUREMIKYOKO","Don't give up! We'll help you rescue them!","d140_040_090"
"d140_040_100","char_OMEGAMON_ALTER-S","Are... you sure?
I thought you hated Digimon...","d140_040_100"
"d140_040_110","char_OMEGAMON_ALTER-B","On top of that, I... even hurt your father.","d140_040_110"
"d140_040_120","char_KUREMIKYOKO","Don't... worry about that. At all.","d140_040_120"
"d140_040_130","char_KUREMIKYOKO","As a kid, I would cry, and cry, and cry...
But I'm no longer that person.","d140_040_130"
"d140_040_140","char_KUREMIKYOKO","Now, I also want to believe—that humans and Digimon
can coexist... and form bonds of friendship.","d140_040_140"
"d140_040_150","char_INORI","Kyoko...","d140_040_150"
"d140_040_160","char_KUREMIKYOKO","My father didn't give up on Digimon...","d140_040_160"
"d140_040_170","char_KUREMIKYOKO","...so you can't give up, either.
You need to help your partners.","d140_040_170"
"d140_040_180","char_OMEGAMON_ALTER-S","Very well.","d140_040_180"
"d140_040_190","char_OMEGAMON_ALTER-S","Thank you. For believing in Digimon...
for believing in us.","d140_040_190"
"d140_040_200","char_OMEGAMON_ALTER-B","We will do what we can to match your compassion!","d140_040_200"
"d140_040_210","char_OMEGAMON_ALTER-B","In order to destroy these bubbles,
it seems we must defeat Parallelmon first.","d140_040_210"
"d140_040_220","char_OMEGAMON_ALTER-B","Please... stay safe until we're able to return!","d140_040_220"
"d140_050_010","char_INORI","I-Is he all right?!","d140_050_010"
"d140_050_020","char_KUREMIKYOKO","He's just out cold. But he does need treatment
as soon as possible.","d140_050_020"
"d140_050_030","char_KUREMIKYOKO","I'll leave it to you from here on out.","d140_050_030"
