string2 0,string 1,string 2,string 3
"f_d0201_0010_0010","char_CAPROMON","What a strange creature! Ya aren't a Digimon, are ya?",""
"f_d0201_0010_0020","char_CAPROMON","But if ya aren't a Digimon, then what are ya?
Hmm... I dunno, but I guess it doesn't really matter!",""
"f_d0201_0020_0010","char_BAKUMON","Humans, here...? Where'd you wander in from?!",""
"f_d0201_0020_0020","char_BAKUMON","...Wait. Maybe you're a new species of Digimon. Well, you
seem harmless enough, so make yourselves at home.",""
"f_d0201_0020_0030","char_BAKUMON","I've heard talk of you. They say you had a hand in solving
the trouble at the Central Tower.",""
"f_d0201_0020_0040","char_BAKUMON","Thank you for helping this town, despite having only
just arrived!",""
"f_d0201_0020_0050","char_BAKUMON","Seems you got Locomon back up and running. Now you can visit
a lot more places!",""
"f_d0201_0020_0060","char_BAKUMON","Rumors are going around that there are lots of Titans
showing up around these parts. Is that true?",""
"f_d0201_0020_0070","char_BAKUMON","Lord Merukimon must have some kind of plan to stop them, right?
I sure hope he does something soon...",""
"f_d0201_0030_0010","char_PUMPMON","All I wanna do is eat a packed lunch and enjoy the scenery
while riding Locomon. Sure hope they get running again soon!",""
"f_d0201_0040_0010","char_PEGASMON","Well! An unfamiliar face. You have quite a unique
appearance... Are you a new arrival, perhaps?",""
"f_d0201_0040_0020","char_PEGASMON","If so, you ought to pay a visit to the station square. The
view of the Central Tower from there is spectacular.",""
"f_d0201_0040_0030","char_PEGASMON","Simply go straight to reach the station square. All visitors
to Central Town owe it to themselves to see the tower.",""
"f_d0201_0050_0010","char_TYUMON","Hey, there. Haven't seen ya around these parts before. I'm
guessing you're a newcomer... First time in town?","f_d0201_0050_0010"
"f_d0201_0050_0020","char_TYUMON","Uh-oh. You're feelin' a little bit lost, huh? Ya can't fool me.
It's written all over yer face! All right. Lay it on me!","f_d0201_0050_0020"
"f_d0201_0050_0030","char_TYUMON","Well, well. Ya know Minervamon? Ya sure do got friends in
high places! Bet you wanna know where Minervamon is, huh?","f_d0201_0050_0030"
"f_d0201_0050_0040","char_TYUMON","Okay, okay! The info is yers for 100,000 YEN! So how about it?
We got a deal?!","f_d0201_0050_0040"
"f_d0201_0050_0050","char_PLAYER_M","It's a deal!",""
"f_d0201_0050_0051","char_PLAYER_M","No deal.",""
"f_d0201_0050_0060","char_TYUMON","Ooh, so assertive! Hehehe! I like ya! Okay, this one's on
the house!","f_d0201_0050_0060"
"f_d0201_0050_0070","char_TYUMON","Hold on, now! I was just joking! I'll give ya a freebie
this time! Okay?","f_d0201_0050_0070"
"f_d0201_0050_0080","char_TYUMON","Okay... So if ya wanna know where Minervamon is, yer best
bet is Merukimon. You're sure to get yer answers there!","f_d0201_0050_0080"
"f_d0201_0050_0090","char_TYUMON","Merukimon's the head honcho of this town! You should find
him hanging out in the tavern down through that alley!","f_d0201_0050_0090"
"f_d0201_0050_0100","char_TYUMON","Go check out the tavern in the alley! Merukimon should be there!","f_d0201_0050_0100"
"f_d0201_0060_0010","char_GAWAPPAMON","Yo! What's up, prospective patron? Welcome to the best shop
in Central Town!","f_d0201_0060_0010"
"f_d0201_0060_0020","char_GAWAPPAMON","Hey, check out my Gawappa gear! No bad deals here, and
that's a fact! ♪ Your buddy Gawappamon's got your back! ♪","f_d0201_0060_0020"
"f_d0201_0060_0030","char_DINOHUMON","Would you shut up already... God, can't you stay quiet
for five minutes...?","f_d0201_0060_0030"
"f_d0201_0060_0040","char_GAWAPPAMON","Yo, my guy! That ain't it! That ain't gonna help with nothin'!","f_d0201_0060_0040"
"f_d0201_0060_0050","char_GAWAPPAMON","You gotta shout it out loud and proud! That's why you ain't
sellin' jack!","f_d0201_0060_0050"
"f_d0201_0060_0060","char_DINOHUMON","Hmph... Who asked you...","f_d0201_0060_0060"
"f_d0201_0070_0010","char_MINERVAMON","You might not be able to return here once you go to the 
Guardian Palace, Junomon's temple. Are you ready?","f_d0201_0070_0010"
"f_d0201_0070_0020","char_PLAYER_M","We're ready!",""
"f_d0201_0070_0021","char_PLAYER_M","We need a little more time.",""
"f_d0201_0070_0030","char_MINERVAMON","Okay. Then, off we go!","f_d0201_0070_0030"
"f_d0201_0070_0040","char_MINERVAMON","Sure. If anything's still weighing on your mind, now's the
time to go take care of it.","f_d0201_0070_0040"
"f_d0201_0080_0010","char_MUMMYMON","Hello, there! This is the Locomon Railroad.",""
"f_d0201_0080_0020","char_MUMMYMON","Ready to board...?",""
"f_d0201_0080_0030","char_PLAYER_M","Yes, please!",""
"f_d0201_0080_0031","char_PLAYER_M","Not right now.{end}",""
"f_d0201_0080_0040","char_MUMMYMON","Then, hang tight for a bit until Locomon arrives.",""
"f_d0201_0080_0050","char_MUMMYMON","What?! You don't want to...?",""
"f_d0201_0090_0010","char_PUMPMON","Yay! Locomon's here! Now I can eat a packed lunch while
watching the scenery whoosh by, just like I wanted!",""
"f_d0201_0100_0010","char_LEOMON","Aha! So Locomon is operating again. That will certainly
make traveling to other areas easier, won't it.",""
"f_d0201_0100_0020","char_LEOMON","It's been a while since I left town, myself. Perhaps I'll
take a trip. Now, where to go...?",""
"f_d0201_0110_0010","char_MONODRAMON","It's finally time to say goodbye to this town! I gotta go to
other places to show off the special training I got here.",""
"f_d0201_0120_0010","char_VEGIMON","I don't recognize you... Who are you? Where are you from?",""
"f_d0201_0120_0020","char_VEGIMON","But whatever... The Digimeat here is yummy. You should get some.",""
"f_d0201_0120_0030","char_VEGIMON","Hey! They say Blimpmon is back! Now we can go all kinds of places!",""
"f_d0201_0120_0040","char_VEGIMON","Hey! Are you eating right? If you're gonna be traveling
around, you gotta eat!",""
"f_d0201_0130_0010","char_GOTTSUMON","Haven't seen you around here... Who are you?",""
