string2 0,string 1,string 2,string 3
"d330_010_010","char_SIMMONS","Kuga!",""
"d330_010_020","char_TOUDO","Over here! Give us the data!",""
"d330_010_030","char_DR_KUGA","Ngh... Never... I'll never give it up!",""
"d330_010_040","char_DUKEMON_X","You mean to say that is where the
research data on Parallelmon is stored?",""
"d330_010_050","char_ULFORCEVDRAMON_X","You must give that to us! Now!",""
"d330_010_060","char_MAGNAMON_X","Data on Parallelmon?",""
"d330_010_070","char_MAGNAMON_X","That is just what we have been looking for.
Hand that over, nice and easy.",""
"d330_010_080","char_MAGNAMON_X","If we can make use of Parallelmon's ability to traverse
space-time, we can isolate all lesser Digimon.",""
"d330_010_090","char_ULFORCEVDRAMON_X","Silence! You will do no such thing!
There are no lesser Digimon. Our lives are all equal!",""
"d330_010_100","char_JESMON_X","Oh? Then how do you propose to resolve
the current situation we are in?",""
"d330_010_110","char_DUKEMON_X","By traveling through space-time, we can uncover the origins 
of the X Program. That may allow us to find a way forward.",""
"d330_010_120","char_MAGNAMON_X","We do not have that kind of time! What will it matter if we 
find a solution after the world has already been destroyed?!",""
"d330_010_130","char_OMEGAMON-X","Enough! You are all making the same fundamental mistake!
Parallelmon's data is not ours to begin with!",""
"d330_010_140","char_OMEGAMON-X","These people risked their lives to obtain it!
Yet now you propose to take it by force? Words fail me!",""
"d330_010_150","char_DR_KUGA","Ngh...!",""
"d330_010_155","char_SIMMONS","Kuga, wait!",""
"d330_010_160","char_TOUDO","Damn it!",""
"d330_010_170","char_DORUMON","You think... one of these leads to where they went?",""
"d330_010_180","char_OMEGAMON-X","We shall simply have to press on and hope! Hurry!",""
"d330_020_010","char_SIMMONS","""...Kuga! Calm yourself. The settings are incorrect!""",""
"d330_020_020","char_KUGA","""I-I'm sorry, Dr. Simmons!""",""
"d330_020_030","char_TOUDO","What's this we're seeing?",""
"d330_020_040","char_SIMMONS","A memory of Kuga's?",""
"d330_020_050","char_KUGA","""I hate to admit it, but... Simmons is the real deal.""",""
"d330_020_060","char_KUGA","""I just don't get it! Why should SHE have so much talent?!
A woman who became a scientist because of some anime?!""",""
