string2 0,string 1,string 2,string 3
"s900_216_010","char_MIREI","One crisis subsides, only for another to emerge.
Peace just isn't in our future.",""
"s900_216_020","char_MIREI","A devastatingly powerful Digimon is encroaching
from another world, it seems.",""
"s900_216_030","char_PLAYER_M","{next}And I need to defeat it?",""
"s900_216_031","char_PLAYER_M","{next}Just how strong is it?",""
"s900_216_032","char_PLAYER_M","{next}I need a little break.",""
"s900_216_040","char_MIREI","Otherwise the world itself may be in danger.
I'm afraid subduing it is the only option.",""
"s900_216_050","char_MIREI","Honestly, immeasurably so. Not even I can imagine
what you'll be facing.",""
"s900_216_060","char_MIREI","I understand, but while you rest, this world may perish.
Is that what you want?",""
"s900_216_070","char_MIREI","You're the only one capable of handling this.
Still, I recommend you prepare fully first.",""
"s900_216_080","char_MIREI","When you're ready, I'll make it so you can go there
from the Outer Dungeons as you please.",""
