string2 0,string 1,string 2,string 3
"s110_099_010","char_CAPROMON","Thanks to you, the reactor has been restored and everybody
is back.",""
"s110_099_020","char_PLAYER_M","Have you seen any Royal Knights around here?",""
"s110_099_021","char_PLAYER_M","Great!",""
"s110_099_030","char_CAPROMON","I did see a Digimon that looked like a knight a while ago.",""
"s110_099_040","char_CAPROMON","It was staring at some ore, saying, ""This isn't pure
enough..."" Then it walked away.",""
"s110_099_050","char_CAPROMON","If it's high-purity Chrondigizoit ore it wants, its best
bet is to find a direct vein.",""
"s110_099_060","char_CAPROMON","Right! And it's all because of you!",""
"s110_099_070","char_DUKEMON","I never thought that I, Gallantmon, would ever stop at a
place like this...",""
"s110_099_080","char_PLAYER_M","{next}Are you a Royal Knight?",""
"s110_099_081","char_PLAYER_M","{next}King Drasil is calling for you.",""
"s110_099_082","char_PLAYER_M","{next}You should be heading for the rendezvous point!",""
"s110_099_090","char_DUKEMON","Indeed... But how do you know of the Royal Knights? Did you
come to find me, perchance?",""
"s110_099_100","char_DUKEMON","King Drasil...! Do you happen to know why?",""
"s110_099_110","char_DUKEMON","What is this all about? Please impart the details.",""
"s110_099_120","char_DUKEMON","The Royal Knights are to head for the rendezvous point?
Unfortunately, my hands are tied now.",""
"s110_099_130","char_DUKEMON","When I came to this world, I got caught in a firewall and my
equipment got destroyed.",""
"s110_099_140","char_PLAYER_M","{next}That's awful!",""
"s110_099_141","char_PLAYER_M","{next}What's a firewall?",""
"s110_099_142","char_PLAYER_M","{next}So you kinda screwed up, huh?",""
"s110_099_150","char_DUKEMON","It is. If I went now, I would not be able to do half of what
I am normally capable of.",""
"s110_099_160","char_DUKEMON","A wall between worlds. The checking process is stricter on
Virus Digimon like me.",""
"s110_099_170","char_DUKEMON","Yes, you are right. Argh. What a disgrace...",""
"s110_099_180","char_DUKEMON","I came here to get high-purity Chrondigizoit ore to fix my
broken shield, Aegis.",""
"s110_099_190","char_DUKEMON","But the area is occupied by evil Digimon. I do not want to
risk damaging Aegis further.",""
"s110_099_200","char_DUKEMON","I humbly ask... Would you help me repair my equipment?",""
"s110_099_210","char_PLAYER_M","{next}Sure. I'll help you.",""
"s110_099_211","char_PLAYER_M","{end}When I'm free.",""
"s110_099_220","char_DUKEMON","I see... I appreciate the help. I am honored
to have you as a friend.",""
"s110_099_230","char_DUKEMON","I understand. Take your time. In the meanwhile, I shall make
preparations.",""
"s110_099_240","char_DUKEMON","Follow me. I already have an idea of where to go. It is just
around the corner.",""
"s110_099_250","char_CHAOSDRAMON","Hey, what do YOU guys want? Ya wanna get dug up, too?",""
"s110_099_260","char_DUKEMON","Chaosdramon! I must have that high-purity
Chrondigizoit ore!",""
"s110_099_270","char_CHAOSDRAMON","No way! It's all mine! I ain't givin' ya a single piece!",""
"s110_099_280","char_DUKEMON","It ran away... If only Aegis were whole, I would have been
able to defeat it...",""
"s110_099_290","char_DUKEMON","Oh, well. The Chrondigizoit ore comes first. This is 
all I need...",""
"s110_099_300","char_DUKEMON","Phew. As expected with its high purity, it was quite a
challenge to process.",""
"s110_099_310","char_PLAYER_M","{next}Wow! It looks brand-new!",""
"s110_099_311","char_PLAYER_M","{next}Is your shield all fixed?",""
"s110_099_312","char_PLAYER_M","{next}You'd make a great craftsman.",""
"s110_099_320","char_DUKEMON","I think I did quite well, too. It is a shame it will get
scratched again in battle.",""
"s110_099_330","char_DUKEMON","Take a look at it. I bet you cannot tell where the cracks
were.",""
"s110_099_340","char_DUKEMON","A true craftsman would not allow their equipment to be
destroyed...",""
"s110_099_350","char_???","I'm so ready to pay ya back fer before!",""
"s110_099_355","char_DUKEMON","Hm? That voice...",""
"s110_099_360","char_CHAOSDRAMON","How foolish of ya to stay here! I'm gonna dig right through
yer entire bodies!",""
"s110_099_370","char_DUKEMON","Do not think your previous attacks will work again. With
Aegis, I can handle them all!",""
"s110_099_380","char_CHAOSDRAMON","I'm gonna make huge holes in ya with these giant arms of
mine!",""
"s110_099_390","char_DUKEMON","I, Gallantmon, shall not allow that!",""
"s110_099_400","char_CHAOSDRAMON","Huh?!",""
"s110_099_410","char_DUKEMON","This is what I, Gallantmon, am truly capable of!",""
"s110_099_420","char_DUKEMON","No major damage to Aegis. It is restored! But I could not
have done this without your help.",""
"s110_099_430","char_DUKEMON","I must return the favor in some way... How about something
like this?",""
"s110_099_440","char_DUKEMON","Well, I must meet the others at the rendezvous point, so I
shall be on my way. See you soon!",""
"s110_099_450","char_DUKEMON","Hello. Good to see you. Cards are part of a knight's
etiquette. Would you like to play?",""
"s110_099_460","char_PLAYER_M","Sure.",""
"s110_099_461","char_PLAYER_M","{end}Maybe some other time.",""
"s110_099_470","char_DUKEMON","Now, please go easy on me...",""
