string2 0,string 1,string 2,string 3
"m330_010_010","","We have to find better fighters!",""
"m330_010_020","","Those Titans know no mercy... Whatever fighters we find,
they need to be ready to face them!",""
"m330_010_030","char_INORI","Is it just me, or does something seem really off?",""
"m330_010_040","char_INORI","Everyone seems on edge... They're all worked up...",""
"m330_010_050","char_AEGIOMON","It sounds like they're gonna fight the Titans...",""
"m330_010_060","char_MERCURYMON","Ah, you have returned... Your many brave deeds... have
helped us greatly.",""
"m330_010_070","char_MERCURYMON","Ngh...",""
"m330_010_080","char_INORI","D-Don't strain yourself!",""
"m330_010_090","char_AEGIOMON","So, the poison... It's spread pretty bad now, has it...?",""
"m330_010_100","char_MERCURYMON","This is no time to be whining about myself. Things are
already in motion.",""
"m330_010_110","char_AEGIOMON","In motion?",""
"m330_010_120","char_AEGIOMON","Everyone's acting so strange... What in the world is going on?",""
"m330_010_130","char_MERCURYMON","We have learned that the Titans are preparing to raid
Rebellion Village.",""
"m330_010_140","char_MERCURYMON","They may very well intend to subjugate the human world
once they seize this location.",""
"m330_010_150","char_MERCURYMON","That, of all things... must be avoided.",""
"m330_010_160","char_MERCURYMON","We cannot allow the raid to succeed! This is also my way
of demonstrating my good faith toward you.",""
"m330_010_161","char_INORI","Thank you, Merukimon...",""
"m330_010_162","char_MERCURYMON","The enemy is concentrating their forces on Central Town...
Our own units have already engaged them.",""
"m330_010_163","char_AEGIOMON","We'll help, too!",""
"m330_010_164","char_MERCURYMON","No, I have a different favor to ask of you... We find ourselves
beset by another crisis.",""
"m330_010_165","char_MERCURYMON","I hear of suspicious activity among the humans. D-SAT has
some plot afoot, it would seem.",""
"m330_010_166","char_MERCURYMON","I wish for you all to guard our rear while our attention is
elsewhere! Speak to Dr. Simmons for more details.",""
"m330_010_167","char_MERCURYMON","Thanks to all of you, the Titan forces have diminished...",""
"m330_010_168","char_MERCURYMON","We are finally able to communicate with... the Digimon
who remained on the other side.",""
"m330_010_169","char_MERCURYMON","This is an ideal opportunity, one that you created for us.
We can now take back what the Titans stole...",""
"m330_010_170","char_MERCURYMON","...by force...! Even if it means both sides end up
dying by each other's swords...!",""
"m330_010_175","char_INORI","B-Both sides?!",""
"m330_010_180","char_AEGIOMON","But, before, we were talking about just negotiating with the Titans!",""
"m330_010_190","char_MERCURYMON","The... circumstances have changed...",""
"m330_010_200","char_MERCURYMON","From the beginning, certain of our number have been pressing
for the use of force to take back what was lost.",""
"m330_010_210","char_MERCURYMON","Surely you know of them already... They are the ones from
the Colosseum.",""
"m330_010_220","char_MERCURYMON","Their voices... can no longer be ignored. The reason being...",""
"m330_010_230","char_MERCURYMON","...that I do not have much time left.",""
"m330_010_240","char_MERCURYMON","I must create a path forward for those who will remain...",""
"m330_010_250","char_AEGIOMON","So... the poison really has spread...",""
"m330_010_260","char_MERCURYMON","If I should perish... the Digimon here will no longer heed
leadership.",""
"m330_010_270","char_MERCURYMON","And if things go poorly, they may even turn their fury on
the humans as well.",""
"m330_010_280","char_MERCURYMON","That, of all things... must be avoided.",""
"m330_010_290","char_MERCURYMON","This is also my way of demonstrating my good faith to you.",""
"m330_010_300","char_INORI","Merukimon...",""
"m330_010_310","char_MERCURYMON","Nevertheless... we have not entirely discarded the
possibility of negotiations.",""
