string2 0,string 1,string 2,string 3
"m080_010_010","char_DESCRIPTIVE_PART","You hear Aegiomon talking to Inori downstairs.",""
"m080_020_010","char_AEGIOMON","So, yeah! We've gotta go! You, too, Inori!","m080_020_010"
"m080_020_020","char_INORI","Sounds like you had a blast. Sure, I'll go to 
Shinjuku Park with you.","m080_020_020"
"m080_020_030","char_INORI","What time did you agree to meet your friends?","m080_020_030"
"m080_020_040","char_AEGIOMON","Time? Um... I dunno...","m080_020_040"
"m080_020_050","char_AEGIOMON","But I'm sure they're there already! They might leave if we 
don't hurry! C'mon! Let's go!","m080_020_050"
"m080_020_060","char_AEGIOMON","Oh, hey there, {player}. You're coming, too, right?","m080_020_060"
"m080_020_070","char_AEGIOMON","You said you would yesterday! Remember?","m080_020_070"
"m080_020_080","char_INORI","He's been like this all morning. I wouldn't feel comfortable
letting him go off alone...","m080_020_080"
"m080_020_090","char_INORI","I'd like to go along, too...","m080_020_090"
"m080_020_100","char_PLAYER_M","I'll go as well.{next}",""
"m080_020_101","char_PLAYER_M","You two are class-A anomalies, so I have to watch you.",""
"m080_020_102","char_PLAYER_M","Your actions might be tied to the end of the world...",""
"m080_020_110","char_AEGIOMON","Um, what? I don't really know what that means...","m080_020_110"
"m080_020_115","char_INORI","I had a feeling you'd say that, {player}. You really are a good person.","m080_020_115"
"m080_020_120","char_AEGIOMON","Woo hoo! Then, c'mon! Let's go, guys!","m080_020_120"
"m080_040_010","char_AEGIOMON","Hey, {player}! The footprints lead through that door.","m080_040_010"
"m080_040_020","char_INORI","What's this place...?","m080_040_020"
"m080_040_030","char_PLAYER_M","I came here with your dad and encountered Digimon down below.{next}",""
"m080_040_031","char_PLAYER_M","Must lead to the Shinjuku underground where the Digimon are.{next}",""
"m080_040_032","char_PLAYER_M","If we go forward, we might be attacked by Digimon...{next}",""
"m080_040_040","char_AEGIOMON","This is bad, then! Really bad! What if those kids run into 
some mean Digimon down there?!","m080_040_040"
"m080_040_050","char_INORI","That's definitely a scary thought. If they went in there,
we'd better get them out, fast.","m080_040_050"
"m080_050_010","char_INORI","What in the world...?","m080_050_010"
"m080_050_020","char_AEGIOMON","I sense something...!","m080_050_020"
"m080_050_030","char_AEGIOMON","It's my friends!","m080_050_030"
"m080_050_040","char_AEGIOMON","No time to lose!","m080_050_040"
"m080_050_050","char_INORI","Aegiomon!","m080_050_050"
"m080_060_010","char_INORI","Whoa! What is all this? Who would've thought there'd be a
place like this down here...?","m080_060_010"
"m080_060_011","char_PLAYER_M","It's an anomaly for sure...!{next}",""
"m080_060_012","char_PLAYER_M","Have we been spirited away by ghosts or something?{next}",""
"m080_060_013","char_PLAYER_M","Could this be some kind of sign of the end of the world...?{next}",""
"m080_060_015","char_INORI","Hey, don't scare me like that...","m080_060_015"
"m080_060_020","char_AEGIOMON","I can feel it... My friends are there!","m080_060_020"
"m080_060_030","char_AEGIOMON","C'mon! We've gotta go save them!","m080_060_030"
"m080_060_040","char_INORI","...","m080_060_040"
"m080_060_050","char_PLAYER_M","...Are you nervous?{next}",""
"m080_060_051","char_PLAYER_M","Don't worry. I'm right here with you.{next}",""
"m080_060_052","char_PLAYER_M","This agent will protect you, no matter what.{next}",""
"m080_060_060","char_INORI","Unlike Aegiomon, I'm just a plain old, ordinary human,
after all...","m080_060_060"
"m080_060_070","char_INORI","...so I get nervous in weird, scary places like this...","m080_060_070"
"m080_060_080","char_INORI","...Huh?","m080_060_080"
"m080_060_090","char_INORI","""I'm just a plain ol', ordinary human, too,"" you say?","m080_060_090"
"m080_060_100","char_INORI","Oh, yeah. That's right. I totally forgot.","m080_060_100"
"m080_060_110","char_INORI","That outfit's to blame, if you ask me... Hee hee! You look
like a character out of an anime.","m080_060_110"
"m080_060_120","char_INORI","Okay, thanks. I've calmed down a little. You know...
you're a good person, {player}.","m080_060_120"
"m080_070_010","char_VADEMON","Geh geh geh! Ya got some fine energy, there, for a puny 
little rug rat!",""
"m080_070_020","char_VADEMON","This place is great! We can hole up here, and make nice,
cushy lives for ourselves nabbin' pint-sized pushovers!",""
"m080_070_030","char_VADEMON","Gegege!",""
"m080_070_040","char_INORI","Oh, no...! We have to help!",""
"m080_075_010","char_VADEMON","Huh? What's this? More lambs to the slaughter? Looks like there are
some big bleaters in the mix, too, though...","m080_075_010"
"m080_075_020","char_PLAYER_M","In the name of ADAMAS, I'm taking those kids back!{next}",""
"m080_075_021","char_PLAYER_M","Special Investigation Bureau ADAMAS! Hold it right there!{next}",""
"m080_075_022","char_PLAYER_M","Preying on humans is NOT cool!{next}",""
"m080_075_030","char_VADEMON","Excuse me? Who do ya think you're talkin' to, punk?!","m080_075_030"
"m080_075_040","char_VADEMON","Right where, exactly? Ya wanna put yer money where yer mouth is?!","m080_075_040"
"m080_075_050","char_VADEMON","How I sup my supper ain't got nothin' to do with you!","m080_075_050"
"m080_075_060","char_VADEMON","That's right. I'm talkin' to YOU, my scrumptious-lookin' 
second course!","m080_075_060"
"m080_080_010","char_VADEMON","Ya gotta be... kiddin' me...","m080_080_010"
"m080_080_020","char_VADEMON","This is how I go out? What about my nice, cushy life?!","m080_080_020"
"m080_080_030","char_VADEMON","Energy! I need your energy, RIGHT NOW!","m080_080_030"
"m080_080_040","char_VADEMON","GIVE MEEE!","m080_080_040"
"m080_080_050","char_BOY","Aaaaagh!","m080_080_050"
"m080_080_060","char_AEGIOMON","Look out!","m080_080_060"
"m080_080_070","char_AEGIOMON","*panting*","m080_080_070"
"m080_080_080","char_AEGIOMON","Whew...","m080_080_080"
"m080_080_090","char_AEGIOMON","Hey, it's okay now.","m080_080_090"
"m080_080_100","char_AEGIOMON","C'mon. Take my hand. Then we can go play tag—","m080_080_100"
"m080_080_110","char_BOY","AAAAAAAGH!","m080_080_110"
"m080_080_120","char_BOY","Y-You... YOU'RE a monster, TOO!","m080_080_120"
"m080_110_001","char_INORI","Hah.. Hah...","m080_110_001"
"m080_110_010","char_INORI","It's so pretty...","m080_110_010"
"m080_110_020","char_INORI","You can see better without the hat on. It's okay, no one's 
looking right now...","m080_110_020"
"m080_110_030","char_AEGIOMON","...","m080_110_030"
"m080_110_040","char_AEGIOMON","Um...","m080_110_040"
"m080_110_050","char_AEGIOMON","All those little lights... What are they?","m080_110_050"
"m080_110_060","char_INORI","They're stars. Huge, glowing balls of hot gas, far, far away.","m080_110_060"
"m080_110_070","char_INORI","But in the past, people used to think that those lights were gods.","m080_110_070"
"m080_110_080","char_AEGIOMON","...""Gods""?","m080_110_080"
"m080_110_090","char_INORI","Yup, that's right.","m080_110_090"
"m080_110_100","char_INORI","They believed that connecting the lights with lines would reveal what
the gods looked like. They made up all kinds of stories about them, too.","m080_110_100"
"m080_110_110","char_AEGIOMON","...Stories?","m080_110_110"
"m080_110_111","char_INORI","Heh.","m080_110_111"
"m080_110_112","char_AEGIOMON","...Urk.","m080_110_112"
"m080_110_120","char_INORI","Yeah, like for example... A hero coming to our world from another world,
in order to save it. Stories like that.","m080_110_120"
"m080_110_130","char_AEGIOMON","Gods... Worlds... Heroes... I don't really get any of that.","m080_110_130"
"m080_110_140","char_INORI","You might be one of those heroes, yourself.","m080_110_140"
"m080_110_150","char_AEGIOMON","Me? A... hero?","m080_110_150"
"m080_110_160","char_INORI","Mmm-hmm. A real, honest-to-goodness champion, who came from 
another world to save this one.","m080_110_160"
"m080_110_170","char_INORI","I mean, today, you...","m080_110_170"
"m080_110_171","char_AEGIOMON","...Oh!","m080_110_171"
"m080_110_180","char_AEGIOMON","...!","m080_110_180"
"m080_110_181","char_AEGIOMON","Ung...","m080_110_181"
"m080_110_182","char_AEGIOMON","Ack...","m080_110_182"
"m080_110_190","char_INORI","Today, you were a true hero, if you ask me. No doubt about it!","m080_110_190"
"m080_110_200","char_INORI","So, hey. Hold your head up high, okay?","m080_110_200"
"m080_110_210","char_AEGIOMON","But I'm... scared. If something like today ever happens again, I—","m080_110_210"
"m080_110_220","char_INORI","Don't worry. I'll always be right here with you.","m080_110_220"
"m080_110_230","char_AEGIOMON","Always... with me...?","m080_110_230"
"m080_110_240","char_INORI","Yup, always and forever. After all...","m080_110_240"
"m080_110_250","char_INORI","...that's all I've ever wished for.","m080_110_250"
"m080_110_260","char_INORI","I lost my mother and little brother, you see.","m080_110_260"
"m080_110_270","char_INORI","My little brother's name was Yuu... He was just about 
as big as you are now, Aegiomon.","m080_110_270"
"m080_110_280","char_INORI","So when you showed up wearing that hoodie...","m080_110_280"
"m080_110_290","char_INORI","...it kind of felt like... My Little Yuu had come back.","m080_110_290"
"m080_110_300","char_INORI","That's why I'll always be by your side.","m080_110_300"
"m080_110_310","char_INORI","Like those stars up above, I'll always be where you can 
see me, Aegiomon.","m080_110_310"
"m080_110_320","char_AEGIOMON","...","m080_110_320"
"m080_110_330","char_AEGIOMON","You will? Okay...","m080_110_330"
